ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
374	"AT1G02100"	"AT1G02100"	chr1	+	392020	392076	392020	392072	392261	392300	374	3,8,1	130,145,126	2,17,6	195,217,143	152	149	0.152466782979	0.493386297715	0.022,0.051,0.008	0.01,0.071,0.04	-0.013
375	"AT1G45160"	"IRE4"	chr1	-	17084039	17084342	17084213	17084342	17083545	17083912	375	162,156,167	0,1,0	187,281,171	0,0,0	298	149	1	1.0	1.0,0.987,1.0	1.0,1.0,1.0	-0.004
376	"AT1G79830"	"GC5"	chr1	-	30030362	30030482	30030422	30030482	30030203	30030287	376	8,11,6	111,222,124	0,1,0	100,217,119	208	149	2.41785609526e-05	0.000314925756408	0.049,0.034,0.034	0.0,0.003,0.0	0.038
378	"AT2G27340"	"AT2G27340"	chr2	+	11696936	11697558	11696936	11697554	11697647	11697696	378	1,0,0	82,132,93	6,2,0	62,67,54	152	149	0.0659393337726	0.274835143164	0.012,0.0,0.0	0.087,0.028,0.0	-0.034
379	"AT4G24290"	"AT4G24290"	chr4	+	12596311	12596975	12596311	12596498	12597122	12598028	379	116,135,82	0,0,0	102,161,106	0,1,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.988,1.0	0.004
380	"AT4G35770"	"STR15"	chr4	+	16945774	16945832	16945774	16945828	16945908	16946192	380	0,3,0	12,28,50	2,4,3	91,212,69	152	149	0.360570783688	0.999241373944	0.0,0.095,0.0	0.021,0.018,0.041	0.005
383	"AT5G37020"	"ARF8"	chr5	+	14633721	14633916	14633721	14633912	14633988	14634387	383	0,0,0	93,130,106	0,0,1	157,234,113	152	149	1	1.0	0.0,0.0,0.0	0.0,0.0,0.009	-0.003
387	"AT2G39730"	"RCA"	chr2	-	16571179	16571472	16571190	16571472	16570745	16571066	387	12659,11615,12370	24502,21075,22553	21494,43409,20858	20482,45497,21407	159	149	1.036948305e-13	6.47194643558e-12	0.326,0.341,0.339	0.496,0.472,0.477	-0.146
388	"AT1G32370"	"TOM2B"	chr1	+	11677832	11677925	11677832	11677923	11678023	11678447	388	1,1,3	0,0,3	4,11,3	13,22,4	150	149	0.00731784827625	0.0448541053168	1.0,1.0,0.498	0.234,0.332,0.427	0.502
389	"AT1G77890"	"AT1G77890"	chr1	+	29293206	29293278	29293206	29293272	29293400	29293478	389	38,44,57	0,1,0	8,34,10	1,3,0	154	149	0.704359721184	1.0	1.0,0.977,1.0	0.886,0.916,1.0	0.058
390	"AT5G60120"	"TOE2"	chr5	+	24209970	24210161	24209970	24210095	24210295	24210409	390	4,5,5	40,66,45	0,2,2	60,57,53	214	149	0.00211602494784	0.0180729343906	0.065,0.05,0.072	0.0,0.024,0.026	0.046
391	"AT2G47470"	"PDIL2-1"	chr2	+	19483051	19483213	19483051	19483208	19483293	19483418	391	0,0,2	555,769,579	0,1,0	666,1177,534	153	149	1	1.0	0.0,0.0,0.003	0.0,0.001,0.0	0.001
392	"AT1G79990"	"AT1G79990"	chr1	+	30091482	30091648	30091482	30091624	30091926	30092238	392	206,266,261	0,6,0	364,530,274	0,0,0	172	149	1	1.0	1.0,0.975,1.0	1.0,1.0,1.0	-0.008
393	"AT5G58140"	"PHOT2"	chr5	+	23529645	23529786	23529645	23529781	23529870	23533111	393	2358,3335,3047	28,37,39	1340,1969,882	16,31,19	153	149	0.157945386671	0.499038695524	0.988,0.989,0.987	0.988,0.984,0.978	0.005
394	"AT1G59890"	"SNL5"	chr1	+	22046138	22046241	22046138	22046226	22046501	22046719	394	13,42,6	5,2,8	15,24,5	4,15,3	163	149	0.399179328582	1.0	0.704,0.95,0.407	0.774,0.594,0.604	0.03
396	"AT5G53860"	"emb2737"	chr5	+	21865931	21866027	21865931	21865996	21866132	21866231	396	2,1,4	251,314,216	1,1,0	115,272,117	179	149	1	1.0	0.007,0.003,0.015	0.007,0.003,0.0	0.005
397	"AT3G13445"	"TBP1"	chr3	+	4381486	4381768	4381486	4381588	4381868	4382224	397	81,108,115	1,0,1	231,246,116	0,0,0	298	149	1	1.0	0.976,1.0,0.983	1.0,1.0,1.0	-0.014
398	"AT3G46130"	"MYB48"	chr3	+	16945432	16945550	16945432	16945492	16945620	16945750	398	9,1,1	0,0,0	7,4,6	0,2,0	206	149	1	1.0	1.0,1.0,1.0	1.0,0.591,1.0	0.136
399	"AT3G47160"	"AT3G47160"	chr3	-	17361811	17362118	17361813	17362118	17360994	17361145	399	122,136,119	2,0,0	50,99,39	0,0,0	150	149	1	1.0	0.984,1.0,1.0	1.0,1.0,1.0	-0.005
403	"AT2G02080"	"IDD4"	chr2	-	520976	521205	520980	521205	520263	520660	403	0,2,0	61,77,54	2,1,4	40,95,40	152	149	0.157108851879	0.499038695524	0.0,0.025,0.0	0.047,0.01,0.089	-0.04
404	"AT3G12250"	"TGA6"	chr3	+	3906243	3906525	3906243	3906416	3906620	3906692	404	2,9,1	11,11,8	0,0,0	14,19,7	257	149	5.2517681316e-06	7.60047554601e-05	0.095,0.322,0.068	0.0,0.0,0.0	0.162
405	"AT5G22000"	"RHF2A"	chr5	+	7279240	7279583	7279240	7279556	7279798	7280255	405	191,259,236	1,0,3	257,436,236	8,4,1	175	149	0.579147977807	1.0	0.994,1.0,0.985	0.965,0.989,0.995	0.01
406	"AT1G73170"	"AT1G73170"	chr1	-	27514350	27514797	27514354	27514797	27514053	27514268	406	72,71,41	69,66,47	25,58,36	44,101,38	152	149	0.034914766687	0.160978703044	0.506,0.513,0.461	0.358,0.36,0.482	0.093
407	"AT5G35360"	"CAC2"	chr5	+	13587557	13587637	13587557	13587633	13587787	13587834	407	1,3,0	385,485,376	2,10,3	628,834,422	152	149	1	1.0	0.003,0.006,0.0	0.003,0.012,0.007	-0.004
408	"AT1G70850"	"MLP34"	chr1	-	26715928	26716400	26715932	26716400	26715182	26715706	408	0,0,0	108,82,165	0,0,1	255,643,257	152	149	1	1.0	0.0,0.0,0.0	0.0,0.0,0.004	-0.001
409	"AT5G40500"	"AT5G40500"	chr5	+	16227833	16228049	16227833	16228022	16228119	16228245	409	72,68,67	8,7,11	58,59,55	57,130,46	175	149	1.11022302463e-16	1.15685239166e-14	0.885,0.892,0.838	0.464,0.279,0.504	0.456
412	"AT2G15530"	"MBR1"	chr2	+	6773916	6773983	6773916	6773964	6774083	6775826	412	10,14,3	13,18,12	9,18,9	4,11,2	167	149	0.00241395145864	0.019651073593	0.407,0.41,0.182	0.667,0.593,0.801	-0.354
413	"AT2G15530"	"MBR1"	chr2	+	6773916	6773992	6773916	6773964	6774083	6775826	413	2,0,0	13,18,12	0,2,1	4,11,2	176	149	0.756564939138	1.0	0.115,0.0,0.0	0.0,0.133,0.297	-0.105
414	"AT2G15530"	"MBR1"	chr2	+	6773916	6773992	6773916	6773983	6774083	6775826	414	0,0,0	8,14,3	0,0,1	9,16,9	157	149	1	1.0	0.0,0.0,0.0	0.0,0.0,0.095	-0.032
415	"AT1G22840"	"CYTC-1"	chr1	+	8079974	8080112	8079974	8080108	8080187	8080574	415	0,0,0	918,917,940	3,0,0	1259,1449,782	152	149	1	1.0	0.0,0.0,0.0	0.002,0.0,0.0	-0.001
416	"AT1G23860"	"RSZ21"	chr1	-	8428604	8428818	8428616	8428818	8428234	8428399	416	75,161,100	0,0,2	145,164,99	0,0,0	160	149	1	1.0	1.0,1.0,0.979	1.0,1.0,1.0	-0.007
417	"AT2G30480"	"AT2G30480"	chr2	-	12988669	12989016	12988673	12989016	12988523	12988582	417	10,9,4	26,28,16	14,10,7	23,33,9	152	149	0.232271512381	0.691505474003	0.274,0.24,0.197	0.374,0.229,0.433	-0.108
418	"AT3G14110"	"FLU"	chr3	-	4677129	4677308	4677132	4677308	4676835	4677001	418	2,2,0	413,436,282	0,0,0	334,469,245	151	149	1	1.0	0.005,0.005,0.0	0.0,0.0,0.0	0.003
422	"AT3G14120"	"NUP107"	chr3	+	4684417	4684631	4684417	4684559	4684716	4684877	422	1,0,1	77,53,57	0,0,0	58,93,50	220	149	1	1.0	0.009,0.0,0.012	0.0,0.0,0.0	0.007
423	"AT5G67380"	"CKA1"	chr5	-	26882659	26882789	26882758	26882789	26882393	26882588	423	167,177,106	0,1,0	98,265,137	2,0,0	247	149	1	1.0	1.0,0.991,1.0	0.967,1.0,1.0	0.008
424	"AT1G32870"	"NAC13"	chr1	+	11912155	11913163	11912155	11913145	11913282	11913947	424	58,46,26	1,0,0	36,53,34	0,0,0	166	149	1	1.0	0.981,1.0,1.0	1.0,1.0,1.0	-0.006
425	"AT3G45310"	"AT3G45310"	chr3	-	16628870	16629006	16628873	16629006	16628383	16628741	425	160,302,289	8,5,3	252,445,192	3,4,6	151	149	0.325951106399	0.919063274919	0.952,0.983,0.99	0.988,0.991,0.969	-0.008
427	"AT2G20950"	"AT2G20950"	chr2	+	9003898	9004021	9003898	9003970	9004105	9004228	427	47,94,60	7,7,9	41,77,26	0,0,0	199	149	4.72661941808e-08	1.29608879833e-06	0.834,0.91,0.833	1.0,1.0,1.0	-0.141
431	"AT2G04790"	"AT2G04790"	chr2	+	1679804	1679909	1679804	1679886	1680014	1680176	431	48,54,67	177,119,173	93,153,66	159,251,102	171	149	0.00032362650037	0.00383203197029	0.191,0.283,0.252	0.338,0.347,0.361	-0.107
437	"AT1G68010"	"HPR"	chr1	+	25494761	25494839	25494761	25494836	25494907	25495015	437	4,8,0	3152,3710,2958	9,13,8	2580,6079,2869	151	149	1	1.0	0.001,0.002,0.0	0.003,0.002,0.003	-0.002
438	"AT1G70830"	"MLP28"	chr1	-	26710772	26711053	26710817	26711053	26710004	26710283	438	39,37,33	2,0,0	34,66,38	0,0,0	193	149	1	1.0	0.938,1.0,1.0	1.0,1.0,1.0	-0.021
440	"AT3G14415"	"GLO2"	chr3	+	4818297	4818576	4818297	4818536	4818650	4818803	440	0,0,0	1336,1229,857	0,1,0	732,1482,671	188	149	1	1.0	0.0,0.0,0.0	0.0,0.001,0.0	-0.0
441	"AT3G14415"	"GLO2"	chr3	+	4819687	4819772	4819687	4819754	4819884	4819947	441	60,73,46	2414,2668,1876	16,45,25	1694,3908,2102	166	149	5.03001280627e-08	1.31031833603e-06	0.022,0.024,0.022	0.008,0.01,0.011	0.013
443	"AT2G41700"	"ABCA1"	chr2	-	17384159	17384252	17384177	17384252	17383785	17384089	443	0,2,1	92,123,109	1,2,0	63,121,45	166	149	1	1.0	0.0,0.014,0.008	0.014,0.015,0.0	-0.002
445	"AT3G50500"	"SRK2D"	chr3	-	18742882	18742996	18742903	18742996	18742601	18742694	445	0,2,0	410,511,337	0,3,0	284,381,169	169	149	1	1.0	0.0,0.003,0.0	0.0,0.007,0.0	-0.001
447	"AT3G33530"	"AT3G33530"	chr3	+	14090018	14090279	14090018	14090201	14090391	14090552	447	0,2,0	109,168,81	0,2,0	39,98,35	226	149	1	1.0	0.0,0.008,0.0	0.0,0.013,0.0	-0.002
452	"AT2G21940"	"SK1"	chr2	+	9351068	9351328	9351068	9351325	9351414	9351464	452	0,1,0	37,66,42	0,0,1	34,51,36	151	149	1	1.0	0.0,0.015,0.0	0.0,0.0,0.027	-0.004
454	"AT1G70620"	"AT1G70620"	chr1	+	26627195	26627540	26627195	26627512	26627841	26628053	454	18,18,11	1,0,0	10,16,20	1,4,2	176	149	0.00153252928487	0.0140078553933	0.938,1.0,1.0	0.894,0.772,0.894	0.126
455	"AT4G39850"	"ABCC1"	chr4	+	18494630	18494748	18494630	18494703	18494904	18495085	455	2,1,5	45,71,34	0,2,0	34,64,38	193	149	0.0643656963194	0.270439740181	0.033,0.011,0.102	0.0,0.024,0.0	0.041
456	"AT3G17440"	"NPSN13"	chr3	-	5970246	5970343	5970250	5970343	5970091	5970166	456	5,1,0	113,158,112	0,1,3	144,210,114	152	149	0.794898246431	1.0	0.042,0.006,0.0	0.0,0.005,0.025	0.006
457	"AT1G16710"	"HAC12"	chr1	+	5715375	5715651	5715375	5715637	5715723	5716316	457	0,2,2	18,17,10	0,0,0	10,8,6	162	149	0.541678944772	1.0	0.0,0.098,0.155	0.0,0.0,0.0	0.084
460	"AT4G12440"	"APT4"	chr4	+	7378614	7378884	7378614	7378764	7379857	7379916	460	1,0,0	2,2,2	0,1,0	6,7,3	268	149	1	1.0	0.218,0.0,0.0	0.0,0.074,0.0	0.048
462	"AT1G14270"	"AT1G14270"	chr1	-	4876360	4876767	4876669	4876767	4876111	4876194	462	341,355,290	2,0,1	280,448,198	0,0,0	298	149	1	1.0	0.988,1.0,0.993	1.0,1.0,1.0	-0.006
464	"AT3G14230"	"RAP2-2"	chr3	-	4738699	4739136	4738711	4739136	4737574	4738451	464	3,0,0	18,25,11	0,0,0	22,20,4	160	149	0.828263697154	1.0	0.134,0.0,0.0	0.0,0.0,0.0	0.045
465	"AT3G10920"	"MSD1"	chr3	+	3418914	3419040	3418914	3419037	3419151	3419208	465	942,1241,1059	0,0,0	1179,1676,867	0,1,0	151	149	1	1.0	1.0,1.0,1.0	1.0,0.999,1.0	0.0
466	"AT1G67590"	"AT1G67590"	chr1	-	25333550	25333639	25333557	25333639	25333057	25333352	466	1,0,1	0,0,1	0,1,1	0,0,0	155	149	1	1.0	1.0,NA,0.49	NA,1.0,1.0	-0.255
467	"AT5G43810"	"AGO10"	chr5	+	17610971	17611361	17610971	17611005	17611844	17612421	467	5,11,3	8,17,6	1,3,0	7,11,3	298	149	0.00413314325199	0.0283337846617	0.238,0.244,0.2	0.067,0.12,0.0	0.165
469	"AT2G05590"	"AT2G05590"	chr2	+	2068558	2068651	2068558	2068646	2068737	2068822	469	8,18,27	47,63,78	12,11,11	96,112,56	153	149	0.00264210646365	0.0203122987438	0.142,0.218,0.252	0.109,0.087,0.161	0.085
471	"AT3G15980"	"AT3G15980"	chr3	-	5411964	5412194	5412046	5412194	5411666	5411718	471	89,96,84	2,10,4	182,278,124	15,21,17	230	149	0.0769703396523	0.303799598173	0.966,0.861,0.932	0.887,0.896,0.825	0.05
472	"AT3G15980"	"AT3G15980"	chr3	-	5411964	5412194	5412061	5412194	5411666	5411718	472	105,116,103	0,0,0	208,304,134	1,2,4	245	149	0.615151951762	1.0	1.0,1.0,1.0	0.992,0.989,0.953	0.022
473	"AT3G15980"	"AT3G15980"	chr3	-	5412046	5412194	5412061	5412194	5411666	5411718	473	18,30,23	0,0,0	41,47,27	1,2,4	163	149	0.0257997721245	0.123318176852	1.0,1.0,1.0	0.974,0.956,0.861	0.07
474	"AT2G32320"	"THG2"	chr2	+	13729098	13729242	13729098	13729206	13729566	13729823	474	0,8,3	37,41,33	2,2,1	19,41,39	184	149	0.141647764581	0.476119260301	0.0,0.136,0.069	0.079,0.038,0.02	0.023
475	"AT1G29850"	"AT1G29850"	chr1	+	10449408	10449485	10449408	10449480	10449597	10449946	475	0,0,0	274,357,324	0,7,2	435,572,308	153	149	1	1.0	0.0,0.0,0.0	0.0,0.012,0.006	-0.006
476	"AT5G50740"	"AT5G50740"	chr5	-	20637956	20637996	20637961	20637996	20637690	20637859	476	3,8,2	23,36,17	4,1,2	28,62,24	153	149	0.0251402348265	0.122708513977	0.113,0.178,0.103	0.122,0.015,0.075	0.061
480	"AT5G60360"	"ALEU"	chr5	+	24281883	24282019	24281883	24282016	24282114	24282397	480	1436,1771,1929	0,0,0	2044,3429,1730	0,1,0	151	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
481	"AT5G10940"	"AT5G10940"	chr5	-	3452075	3452190	3452084	3452190	3451435	3451575	481	4,6,4	111,152,114	4,17,5	32,52,28	157	149	5.55142332881e-07	1.07121909419e-05	0.033,0.036,0.032	0.106,0.237,0.145	-0.129
483	"AT2G18890"	"AT2G18890"	chr2	+	8185150	8185286	8185150	8185242	8185641	8185791	483	42,39,41	1,0,1	34,69,35	2,2,3	192	149	1	1.0	0.97,1.0,0.97	0.93,0.964,0.901	0.048
484	"AT1G66970"	"GDPDL1"	chr1	-	24995800	24996117	24995866	24996117	24995314	24995608	484	0,2,0	170,373,170	0,0,0	121,372,140	214	149	1	1.0	0.0,0.004,0.0	0.0,0.0,0.0	0.001
485	"AT3G20440"	"SBE3"	chr3	-	7125029	7125143	7125035	7125143	7124610	7124691	485	3,1,0	77,102,70	1,0,1	28,38,14	154	149	1	1.0	0.036,0.009,0.0	0.033,0.0,0.065	-0.018
488	"AT3G02600"	"LPP3"	chr3	+	551604	551847	551604	551718	552436	552529	488	13,27,31	0,0,2	11,12,13	1,0,0	277	149	1	1.0	1.0,1.0,0.893	0.855,1.0,1.0	0.013
489	"AT3G02600"	"LPP3"	chr3	+	551604	551847	551604	551718	552930	553152	489	12,18,15	2,2,5	3,6,9	0,0,0	277	149	3.15756771951e-06	4.76289577907e-05	0.763,0.829,0.617	1.0,1.0,1.0	-0.264
491	"AT1G67700"	"HHL1"	chr1	+	25375194	25375281	25375194	25375278	25375405	25375453	491	1389,1755,1670	14,21,18	1403,2434,1227	6,4,8	151	149	0.859694449619	1.0	0.99,0.988,0.989	0.996,0.998,0.993	-0.007
495	"AT1G80380"	"GLYK"	chr1	+	30217218	30217632	30217218	30217575	30217862	30218248	495	1,5,6	492,450,356	3,10,4	264,650,292	205	149	1	1.0	0.001,0.008,0.012	0.008,0.011,0.01	-0.003
496	"AT1G80380"	"GLYK"	chr1	+	30217862	30218248	30217862	30218233	30218337	30218417	496	661,639,478	0,0,0	386,1047,535	0,1,0	163	149	1	1.0	1.0,1.0,1.0	1.0,0.999,1.0	0.0
501	"AT1G17720"	"PP2AB2"	chr1	-	6096212	6096389	6096215	6096389	6095831	6095923	501	40,61,52	54,64,58	34,57,30	37,124,42	151	149	0.143836606208	0.480377383554	0.422,0.485,0.469	0.476,0.312,0.413	0.058
505	"AT5G48690"	"AT5G48690"	chr5	-	19748423	19748510	19748427	19748510	19748280	19748341	505	2,4,6	0,0,0	0,4,2	0,3,0	152	149	1	1.0	1.0,1.0,1.0	NA,0.567,1.0	0.217
507	"AT5G63090"	"LOB"	chr5	-	25310674	25310973	25310678	25310973	25308571	25309302	507	5,3,3	5,5,3	2,0,0	2,10,0	152	149	1	1.0	0.495,0.37,0.495	0.495,0.0,NA	0.206
509	"AT1G54920"	"AT1G54920"	chr1	+	20473790	20473982	20473790	20473952	20474050	20474267	509	1,1,1	73,98,70	1,1,0	79,124,67	178	149	1	1.0	0.011,0.008,0.012	0.01,0.007,0.0	0.005
510	"AT5G55180"	"AT5G55180"	chr5	+	22388984	22390269	22388984	22390265	22390515	22390714	510	0,0,2	120,141,140	0,0,0	253,301,144	152	149	1	1.0	0.0,0.0,0.014	0.0,0.0,0.0	0.005
512	"AT3G61010"	"AT3G61010"	chr3	-	22573609	22573718	22573636	22573718	22573405	22573458	512	50,46,30	4,0,2	24,60,33	0,0,0	175	149	0.148597556626	0.486914006303	0.914,1.0,0.927	1.0,1.0,1.0	-0.053
513	"AT3G61010"	"AT3G61010"	chr3	-	22573609	22573718	22573636	22573718	22573477	22573528	513	43,42,23	12,27,22	41,109,37	28,46,30	175	149	0.87976241296	1.0	0.753,0.57,0.471	0.555,0.669,0.512	0.019
514	"AT5G14740"	"BCA2"	chr5	+	4759095	4759218	4759095	4759213	4760524	4760588	514	4,4,1	3964,3751,2914	2,16,8	2190,5183,2442	153	149	1	1.0	0.001,0.001,0.0	0.001,0.003,0.003	-0.002
515	"AT5G14740"	"BCA2"	chr5	+	4761960	4762070	4761960	4762066	4762217	4762615	515	232,206,202	9627,9699,9190	157,386,173	8104,15903,7857	152	149	0.886452635768	1.0	0.023,0.02,0.021	0.019,0.023,0.021	0.0
516	"AT5G14740"	"BCA2"	chr5	+	4761960	4762070	4761960	4762066	4762224	4762615	516	232,205,202	6,0,5	157,386,171	4,15,2	152	149	0.115896719279	0.413576648934	0.974,1.0,0.975	0.975,0.962,0.988	0.008
517	"AT1G52400"	"BGLU18"	chr1	+	19517530	19517646	19517530	19517642	19517725	19518160	517	0,0,0	2381,4402,4467	3,0,0	2876,4220,2353	152	149	1	1.0	0.0,0.0,0.0	0.001,0.0,0.0	-0.0
518	"AT1G52400"	"BGLU18"	chr1	+	19517530	19517646	19517530	19517642	19517729	19518211	518	0,0,0	0,8,0	1,0,0	0,0,2	152	149	1	1.0	NA,0.0,NA	1.0,NA,0.0	-0.5
519	"AT1G18390"	"AT1G18390"	chr1	+	6328428	6328473	6328428	6328463	6328681	6329319	519	20,13,9	0,0,0	3,19,9	0,0,2	158	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.809	0.064
520	"AT2G21470"	"SAE2"	chr2	+	9200216	9200684	9200216	9200675	9200766	9200996	520	0,0,0	45,61,47	1,0,0	34,76,25	157	149	1	1.0	0.0,0.0,0.0	0.027,0.0,0.0	-0.009
522	"AT5G57565"	"AT5G57565"	chr5	+	23311213	23311285	23311213	23311241	23311383	23311564	522	43,29,39	7,8,16	62,75,36	0,6,4	192	149	1.92924886461e-05	0.000257727861144	0.827,0.738,0.654	1.0,0.907,0.875	-0.188
524	"AT3G52300"	"ATPQ"	chr3	+	19397651	19397720	19397651	19397716	19397819	19397906	524	0,0,1	1064,1281,1164	1,0,0	1363,2032,1100	152	149	1	1.0	0.0,0.0,0.001	0.001,0.0,0.0	0.0
525	"AT1G44835"	"AT1G44835"	chr1	+	16941901	16942032	16941901	16942029	16942105	16942180	525	2,0,1	91,145,106	0,1,0	92,189,91	151	149	1	1.0	0.021,0.0,0.009	0.0,0.005,0.0	0.008
526	"AT2G46790"	"APRR9"	chr2	+	19233160	19233330	19233160	19233322	19233419	19233550	526	101,46,60	39,10,29	9,11,6	10,12,5	156	149	0.00223292948895	0.0185351861901	0.712,0.815,0.664	0.462,0.467,0.534	0.243
527	"AT4G10430"	"AT4G10430"	chr4	-	6457793	6458089	6457798	6458089	6457641	6457720	527	0,0,0	90,104,104	1,0,0	65,172,74	153	149	1	1.0	0.0,0.0,0.0	0.015,0.0,0.0	-0.005
528	"AT3G30350"	"RGF4"	chr3	-	11961264	11961390	11961284	11961390	11960849	11960896	528	0,0,0	1,1,1	1,2,2	2,8,3	168	149	0.00814270320369	0.0490737470007	0.0,0.0,0.0	0.307,0.181,0.372	-0.287
529	"AT1G47570"	"AT1G47570"	chr1	+	17478654	17479011	17478654	17478991	17479130	17479281	529	2,0,1	32,63,20	1,2,0	31,40,14	168	149	1	1.0	0.053,0.0,0.042	0.028,0.042,0.0	0.008
530	"AT3G46210"	"AT3G46210"	chr3	-	16978583	16978892	16978781	16978892	16978383	16978502	530	24,22,20	3,11,6	2,13,8	8,2,2	298	149	0.392337699321	1.0	0.8,0.5,0.625	0.111,0.765,0.667	0.127
531	"AT3G46210"	"AT3G46210"	chr3	-	16978583	16978892	16978851	16978892	16978383	16978502	531	7,4,3	2,0,0	0,4,2	0,0,0	298	149	1	1.0	0.636,1.0,1.0	NA,1.0,1.0	-0.121
532	"AT3G46210"	"AT3G46210"	chr3	-	16978781	16978892	16978851	16978892	16978383	16978502	532	3,11,6	2,0,0	8,2,2	0,0,0	218	149	0.794925120825	1.0	0.506,1.0,1.0	1.0,1.0,1.0	-0.165
534	"AT5G41140"	"AT5G41140"	chr5	+	16472006	16472138	16472006	16472117	16472221	16472292	534	161,233,272	4,26,9	125,189,109	12,26,16	169	149	0.000826637062571	0.00854058342924	0.973,0.888,0.964	0.902,0.865,0.857	0.067
537	"AT2G07360"	"AT2G07360"	chr2	-	3053587	3053714	3053593	3053714	3053375	3053513	537	1,1,0	63,83,38	0,1,0	45,81,38	154	149	1	1.0	0.015,0.012,0.0	0.0,0.012,0.0	0.005
538	"AT5G62620"	"B3GALT19"	chr5	+	25139081	25139255	25139081	25139239	25139351	25139459	538	30,55,48	0,6,2	43,60,43	0,0,0	164	149	0.0101124786318	0.0579204917377	1.0,0.893,0.956	1.0,1.0,1.0	-0.05
540	"AT1G01040"	"DCL1"	chr1	+	27371	27536	27371	27533	27617	27713	540	1,2,4	18,22,8	0,5,2	10,37,10	151	149	0.738956373559	1.0	0.052,0.082,0.33	0.0,0.118,0.165	0.06
542	"AT2G43490"	"AT2G43490"	chr2	-	18058044	18058201	18058056	18058201	18057838	18057937	542	19,20,13	10,6,8	6,32,7	0,10,5	160	149	0.382024206524	1.0	0.639,0.756,0.602	1.0,0.749,0.566	-0.106
544	"AT2G22920"	"SCPL12"	chr2	+	9756975	9757111	9756975	9757089	9757203	9757249	544	0,1,1	31,22,13	1,20,4	49,92,36	170	149	1	1.0	0.0,0.038,0.063	0.018,0.16,0.089	-0.055
546	"AT5G60600"	"ISPG"	chr5	+	24361075	24361192	24361075	24361189	24361268	24361343	546	818,779,525	2,1,0	344,849,394	0,0,0	151	149	1	1.0	0.998,0.999,1.0	1.0,1.0,1.0	-0.001
548	"AT4G31170"	"AT4G31170"	chr4	-	15155466	15155703	15155575	15155703	15155047	15155118	548	0,1,2	45,51,38	12,2,4	40,42,35	257	149	4.30655323076e-05	0.000521794007727	0.0,0.011,0.03	0.148,0.027,0.062	-0.065
550	"AT1G05230"	"HDG2"	chr1	-	1513824	1513920	1513830	1513920	1513373	1513744	550	50,75,74	7,14,15	57,92,40	13,26,12	154	149	0.102850173993	0.377358736974	0.874,0.838,0.827	0.809,0.774,0.763	0.064
552	"AT2G40935"	"PCR10"	chr2	+	17083143	17083379	17083143	17083346	17083736	17083963	552	18,33,24	0,1,0	34,31,18	0,0,2	181	149	1	1.0	1.0,0.964,1.0	1.0,1.0,0.881	0.028
553	"AT2G40935"	"PCR10"	chr2	+	17083143	17083444	17083143	17083346	17083736	17083963	553	35,36,32	0,1,0	18,56,10	0,0,2	246	149	1	1.0	1.0,0.956,1.0	1.0,1.0,0.752	0.068
554	"AT2G40935"	"PCR10"	chr2	+	17083143	17083444	17083143	17083379	17083736	17083963	554	34,27,32	17,24,24	15,53,9	31,28,17	213	149	0.139648455603	0.472857398443	0.583,0.44,0.483	0.253,0.57,0.27	0.138
555	"AT1G79700"	"AT1G79700"	chr1	-	29991803	29991880	29991833	29991880	29990335	29990825	555	31,16,27	5,0,0	26,22,14	0,1,0	178	149	0.16716043801	0.521500528163	0.838,1.0,1.0	1.0,0.948,1.0	-0.037
556	"AT1G18730"	"PNSB4"	chr1	+	6461317	6461910	6461317	6461389	6461993	6462224	556	15,15,17	1066,1420,1300	16,10,4	1568,2181,1143	298	149	1	1.0	0.007,0.005,0.006	0.005,0.002,0.002	0.003
558	"AT4G38090"	"AT4G38090"	chr4	-	17884122	17884228	17884134	17884228	17883998	17884052	558	71,43,55	7,7,18	86,125,61	12,25,5	160	149	0.528365563968	1.0	0.904,0.851,0.74	0.87,0.823,0.919	-0.039
559	"AT1G70570"	"AT1G70570"	chr1	+	26610834	26611053	26610834	26610942	26611127	26611251	559	5,8,2	227,292,236	0,1,3	114,158,60	259	149	0.931989585045	1.0	0.013,0.016,0.005	0.0,0.004,0.028	0.001
560	"AT2G33120"	"VAMP722"	chr2	-	14045123	14045543	14045147	14045543	14044529	14044671	560	1,1,0	255,301,233	0,1,2	199,361,151	172	149	1	1.0	0.003,0.003,0.0	0.0,0.002,0.011	-0.002
561	"AT1G79230"	"STR1"	chr1	+	29802115	29802244	29802115	29802240	29802347	29802510	561	17,10,12	221,253,181	5,22,9	166,394,158	152	149	0.483527045151	1.0	0.07,0.037,0.061	0.029,0.052,0.053	0.011
563	"AT3G06720"	"IMPA1"	chr3	+	2123173	2123567	2123173	2123557	2123647	2124131	563	0,0,3	275,360,338	0,3,0	378,551,296	158	149	1	1.0	0.0,0.0,0.008	0.0,0.005,0.0	0.001
