ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
732	"AT3G62840"	"AT3G62840"	chr3	-	23235931	23236114	23235931	23236111	23236487	23236512	732	353,237,415	149,106,181	359,194,369	175,108,209	102	99	0.0714600885614	0.625143441415	0.697,0.685,0.69	0.666,0.635,0.631	0.047
734	"AT1G04510"	"PRP19A"	chr1	+	1230464	1230827	1230470	1230827	1230302	1230373	734	131,110,145	0,0,0	157,113,192	0,0,1	105	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.995	0.002
737	"AT1G15350"	"AT1G15350"	chr1	-	5278944	5279194	5278944	5279189	5279481	5279574	737	33,38,53	11,10,26	74,46,74	34,17,32	104	99	0.533673209885	1.0	0.741,0.783,0.66	0.674,0.72,0.688	0.034
739	"AT3G46590"	"TRP2"	chr3	+	17153816	17154381	17153819	17154381	17153574	17153722	739	91,86,112	11,21,29	160,81,151	34,19,37	102	99	0.618932023006	1.0	0.889,0.799,0.789	0.82,0.805,0.798	0.018
741	"AT2G32250"	"FRS2"	chr2	+	13696411	13696486	13696417	13696486	13696222	13696288	741	11,5,30	8,5,12	27,24,26	11,9,22	105	99	0.884497355905	1.0	0.565,0.485,0.702	0.698,0.715,0.527	-0.063
742	"AT2G44530"	"PRS5"	chr2	+	18383961	18384138	18383964	18384138	18383514	18383827	742	116,90,194	14,11,29	155,76,168	30,9,18	102	99	0.797391851769	1.0	0.889,0.888,0.867	0.834,0.891,0.901	0.006
743	"AT4G23860"	"AT4G23860"	chr4	+	12409294	12409419	12409297	12409419	12409006	12409165	743	22,15,27	28,18,37	16,5,17	21,7,31	102	99	0.510750433795	1.0	0.433,0.447,0.415	0.425,0.409,0.347	0.038
744	"AT4G23860"	"AT4G23860"	chr4	+	12409294	12409419	12409306	12409419	12409006	12409165	744	22,15,27	10,10,26	16,5,17	33,12,22	111	99	0.00354107597182	0.0950456982436	0.662,0.572,0.481	0.302,0.271,0.408	0.245
745	"AT4G23860"	"AT4G23860"	chr4	+	12409297	12409419	12409306	12409419	12409006	12409165	745	28,18,37	10,10,26	21,7,31	33,12,22	108	99	0.0184877094269	0.295053849097	0.72,0.623,0.566	0.368,0.348,0.564	0.21
746	"AT2G02860"	"SUC3"	chr2	-	831043	831108	831043	831083	831209	831308	746	43,18,48	4,2,8	58,26,68	9,4,8	124	99	0.707116987781	1.0	0.896,0.878,0.827	0.837,0.838,0.872	0.018
747	"AT1G17450"	"AT1G17450"	chr1	-	5994487	5995117	5994487	5995033	5995212	5995398	747	8,9,19	0,0,1	21,11,20	0,0,0	183	99	1	1.0	1.0,1.0,0.911	1.0,1.0,1.0	-0.03
748	"AT1G77890"	"AT1G77890"	chr1	+	29293400	29293478	29293433	29293478	29293206	29293272	748	17,10,16	0,0,0	9,8,13	0,0,1	132	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.907	0.031
749	"AT1G77890"	"AT1G77890"	chr1	+	29293400	29293478	29293433	29293478	29293206	29293278	749	60,38,69	1,1,0	37,8,41	1,2,3	132	99	0.0287292447123	0.375541286637	0.978,0.966,1.0	0.965,0.75,0.911	0.106
750	"AT1G58025"	"AT1G58025"	chr1	-	21459370	21459431	21459370	21459428	21460033	21460268	750	27,18,31	31,18,20	23,16,25	23,9,27	102	99	0.984746139373	1.0	0.458,0.493,0.601	0.493,0.633,0.473	-0.016
752	"AT4G31420"	"AT4G31420"	chr4	-	15246239	15246458	15246239	15246455	15246560	15246730	752	0,0,0	93,57,116	1,0,0	132,45,115	102	99	1	1.0	0.0,0.0,0.0	0.007,0.0,0.0	-0.002
753	"AT2G17130"	"IDH2"	chr2	-	7461583	7461823	7461583	7461811	7461956	7462554	753	73,65,114	29,14,41	104,60,127	30,17,47	111	99	0.913058623388	1.0	0.692,0.805,0.713	0.756,0.759,0.707	-0.004
754	"AT3G14810"	"MSL5"	chr3	-	4971905	4972199	4971905	4972193	4972278	4972402	754	17,28,31	0,0,0	63,31,68	0,2,1	105	99	1	1.0	1.0,1.0,1.0	1.0,0.936,0.985	0.026
755	"AT1G64110"	"AT1G64110"	chr1	-	23799367	23799438	23799367	23799432	23799521	23799613	755	0,1,4	1,0,2	3,4,4	6,0,1	105	99	0.253993022642	1.0	0.0,1.0,0.653	0.32,1.0,0.79	-0.152
756	"AT1G61210"	"AT1G61210"	chr1	+	22567736	22568174	22567742	22568174	22567046	22567209	756	6,4,13	26,41,55	6,3,9	60,30,63	105	99	0.18165887614	0.901424927401	0.179,0.084,0.182	0.086,0.086,0.119	0.051
757	"AT2G47020"	"AT2G47020"	chr2	-	19320362	19320458	19320362	19320453	19320541	19320700	757	14,7,26	0,0,3	19,12,16	0,1,0	104	99	0.62060666015	1.0	1.0,1.0,0.892	1.0,0.92,1.0	-0.009
758	"AT2G47020"	"AT2G47020"	chr2	-	19321771	19321874	19321771	19321870	19321973	19322074	758	3,0,9	4,1,13	8,2,6	15,10,17	103	99	0.567814250939	1.0	0.419,0.0,0.4	0.339,0.161,0.253	0.022
760	"AT2G42610"	"LSH10"	chr2	+	17750094	17750440	17750104	17750440	17747916	17748569	760	59,46,69	20,11,18	104,67,134	30,19,51	109	99	0.439370582087	1.0	0.728,0.792,0.777	0.759,0.762,0.705	0.024
761	"AT1G59890"	"SNL5"	chr1	+	22046817	22046972	22046829	22046972	22046501	22046719	761	29,47,67	0,1,0	58,22,50	0,0,0	111	99	1	1.0	1.0,0.977,1.0	1.0,1.0,1.0	-0.008
763	"AT5G23405"	"HMGB12"	chr5	-	7883828	7883880	7883828	7883877	7883965	7884048	763	54,35,84	3,4,10	47,29,56	7,0,5	102	99	0.873359378264	1.0	0.946,0.895,0.891	0.867,1.0,0.916	-0.017
764	"AT4G16360"	"KINB2"	chr4	+	9246141	9246304	9246144	9246304	9245862	9246044	764	120,88,140	35,30,31	225,116,181	52,20,34	102	99	0.0774134808145	0.64568049028	0.769,0.74,0.814	0.808,0.849,0.838	-0.057
765	"AT1G71860"	"PTP1"	chr1	+	27028353	27028495	27028358	27028495	27028131	27028280	765	180,143,216	2,2,3	191,143,238	5,4,0	104	99	0.908869241016	1.0	0.988,0.986,0.986	0.973,0.971,1.0	0.005
766	"AT1G71860"	"PTP1"	chr1	+	27028762	27029092	27028768	27029092	27028591	27028677	766	152,120,145	5,2,0	157,96,174	1,4,4	105	99	0.582232430802	1.0	0.966,0.983,1.0	0.993,0.958,0.976	0.007
767	"AT3G06110"	"DSPTP1B"	chr3	+	1843936	1844057	1843966	1844057	1843717	1843853	767	116,72,140	0,0,0	118,75,127	0,1,0	129	99	1	1.0	1.0,1.0,1.0	1.0,0.983,1.0	0.006
770	"AT4G33130"	"AT4G33130"	chr4	-	15979578	15979783	15979578	15979770	15979861	15979978	770	1,0,0	16,19,31	0,0,0	19,14,26	112	99	1	1.0	0.052,0.0,0.0	0.0,0.0,0.0	0.017
771	"AT5G64830"	"AT5G64830"	chr5	-	25916242	25916340	25916242	25916329	25916419	25916624	771	0,0,2	58,41,83	5,2,1	68,29,72	110	99	0.057665536271	0.558221297836	0.0,0.0,0.021	0.062,0.058,0.012	-0.037
773	"AT4G31550"	"WRKY11"	chr4	-	15290332	15290461	15290332	15290458	15290790	15291539	773	34,23,13	108,51,118	16,14,22	106,74,139	102	99	0.0785411184218	0.64568049028	0.234,0.304,0.097	0.128,0.155,0.133	0.073
774	"AT1G10657"	"AT1G10657"	chr1	+	3531192	3531342	3531264	3531342	3530821	3530927	774	13,9,5	110,114,129	5,7,8	92,75,115	171	99	0.747038866451	1.0	0.064,0.044,0.022	0.031,0.051,0.039	0.003
775	"AT2G20490"	"NOP10"	chr2	+	8832498	8832541	8832501	8832541	8831883	8831950	775	473,321,618	12,12,17	363,324,473	12,14,17	102	99	0.323316692925	1.0	0.975,0.963,0.972	0.967,0.957,0.964	0.007
777	"AT5G67610"	"AT5G67610"	chr5	-	26963121	26963371	26963121	26963335	26963508	26963638	777	0,0,1	43,20,64	0,0,1	31,20,31	135	99	1	1.0	0.0,0.0,0.011	0.0,0.0,0.023	-0.004
778	"AT5G20250"	"RFS6"	chr5	+	6833988	6834047	6834004	6834047	6833658	6833895	778	50,52,180	21,20,40	271,50,175	68,15,56	115	99	0.740003712634	1.0	0.672,0.691,0.795	0.774,0.742,0.729	-0.029
779	"AT5G51710"	"KEA5"	chr5	-	21004277	21004616	21004277	21004607	21004742	21004838	779	32,20,57	12,9,20	29,33,41	25,17,21	108	99	0.0659593679727	0.60931268781	0.71,0.671,0.723	0.515,0.64,0.642	0.102
780	"AT2G33210"	"HSP60-2"	chr2	-	14076604	14076685	14076604	14076670	14076782	14076872	780	285,234,402	1,0,1	252,134,301	0,0,1	114	99	1	1.0	0.996,1.0,0.997	1.0,1.0,0.996	-0.001
782	"AT5G21430"	"ndhU"	chr5	+	7223063	7223204	7223066	7223204	7222860	7222950	782	902,838,1125	1,0,6	922,627,1097	0,3,2	102	99	1	1.0	0.999,1.0,0.995	1.0,0.995,0.998	0.0
783	"AT4G09970"	"AT4G09970"	chr4	+	6246226	6246303	6246234	6246303	6245982	6246139	783	35,25,44	0,0,0	40,38,41	1,0,0	107	99	1	1.0	1.0,1.0,1.0	0.974,1.0,1.0	0.009
784	"AT4G09970"	"AT4G09970"	chr4	+	6247483	6247768	6247501	6247768	6247199	6247403	784	59,34,67	1,0,2	68,73,108	0,0,1	117	99	1	1.0	0.98,1.0,0.966	1.0,1.0,0.989	-0.014
785	"AT3G52210"	"AT3G52210"	chr3	+	19367392	19367487	19367395	19367487	19367220	19367299	785	1,0,1	25,26,50	2,0,7	42,32,56	102	99	0.0123887126355	0.225093378808	0.037,0.0,0.019	0.044,0.0,0.108	-0.032
786	"AT3G52210"	"AT3G52210"	chr3	+	19368676	19368765	19368683	19368765	19368489	19368558	786	43,39,51	1,7,4	57,29,75	3,4,5	106	99	0.9690962976	1.0	0.976,0.839,0.923	0.947,0.871,0.933	-0.004
787	"AT1G32070"	"NSI"	chr1	-	11535224	11535340	11535224	11535337	11535457	11535569	787	320,306,396	61,53,76	577,307,517	95,42,95	102	99	0.373849445384	1.0	0.836,0.849,0.835	0.855,0.876,0.841	-0.017
789	"AT4G39100"	"SHL1"	chr4	-	18218620	18218753	18218620	18218733	18219335	18219404	789	155,124,198	50,28,70	206,106,212	51,33,66	119	99	0.685753753265	1.0	0.721,0.787,0.702	0.771,0.728,0.728	-0.006
791	"AT5G26610"	"AT5G26610"	chr5	+	9375405	9375527	9375437	9375527	9375182	9375230	791	11,13,10	11,12,8	19,4,17	30,13,35	131	99	0.0203416384349	0.311993181709	0.43,0.45,0.486	0.324,0.189,0.269	0.195
792	"AT5G60590"	"AT5G60590"	chr5	+	24357944	24358248	24357956	24358248	24357702	24357878	792	9,5,5	43,31,77	13,8,8	57,19,72	111	99	0.157364890514	0.85073915665	0.157,0.126,0.055	0.169,0.273,0.09	-0.065
794	"AT3G61710"	"BECLIN1"	chr3	-	22841521	22841868	22841521	22841860	22842102	22842432	794	82,52,79	0,0,0	115,30,86	0,1,0	107	99	1	1.0	1.0,1.0,1.0	1.0,0.965,1.0	0.012
796	"AT5G24670"	"AT5G24670"	chr5	+	8449335	8449469	8449347	8449469	8449189	8449266	796	0,0,0	77,91,114	3,2,0	127,77,122	111	99	1	1.0	0.0,0.0,0.0	0.021,0.023,0.0	-0.015
797	"AT4G06701"	"AT4G06701"	chr4	-	3939857	3939923	3939857	3939920	3940022	3940160	797	1,0,1	0,0,0	6,3,4	0,2,3	102	99	1	1.0	1.0,NA,1.0	1.0,0.593,0.564	0.281
798	"AT2G31865"	"PARG2"	chr2	-	13547181	13547382	13547181	13547352	13547451	13547536	798	2,3,3	24,5,13	0,1,0	12,16,9	129	99	0.00115213175878	0.0434585708767	0.06,0.315,0.15	0.0,0.046,0.0	0.16
799	"AT5G65430"	"GRF8"	chr5	-	26148200	26148566	26148200	26148560	26148686	26148803	799	506,318,617	112,60,127	594,425,674	111,72,107	105	99	0.127938456843	0.777698404559	0.81,0.833,0.821	0.835,0.848,0.856	-0.025
800	"AT1G60610"	"AT1G60610"	chr1	-	22329663	22329721	22329663	22329713	22330124	22330207	800	3,1,1	1,0,0	3,0,2	0,0,2	107	99	1	1.0	0.735,1.0,1.0	1.0,NA,0.481	0.171
801	"AT4G22970"	"ESP1"	chr4	-	12035459	12035700	12035459	12035691	12035772	12036002	801	6,5,4	8,7,5	4,7,4	7,4,10	108	99	0.826287548346	1.0	0.407,0.396,0.423	0.344,0.616,0.268	-0.001
802	"AT5G24060"	"AT5G24060"	chr5	-	8132603	8132826	8132603	8132787	8133046	8133146	802	139,97,143	1,5,8	138,63,155	12,1,6	138	99	0.281540531439	1.0	0.99,0.933,0.928	0.892,0.978,0.949	0.011
804	"AT2G22240"	"IPS2"	chr2	-	9453124	9453508	9453124	9453506	9453580	9453649	804	101,110,146	0,0,1	176,71,188	0,0,0	101	99	1	1.0	1.0,1.0,0.993	1.0,1.0,1.0	-0.002
806	"AT2G30480"	"AT2G30480"	chr2	-	12988523	12988582	12988523	12988573	12988673	12989016	806	13,8,17	0,1,1	10,2,18	0,0,0	108	99	1	1.0	1.0,0.88,0.94	1.0,1.0,1.0	-0.06
807	"AT4G08180"	"ORP1C"	chr4	+	5171229	5171669	5171232	5171669	5171021	5171118	807	47,36,60	6,4,7	56,35,57	5,6,10	102	99	0.579607221518	1.0	0.884,0.897,0.893	0.916,0.85,0.847	0.02
808	"AT5G05310"	"AT5G05310"	chr5	+	1572220	1572322	1572225	1572322	1572080	1572149	808	7,12,15	104,73,118	3,0,3	41,16,49	104	99	0.0145130163106	0.252056945041	0.06,0.135,0.108	0.065,0.0,0.055	0.061
809	"AT4G30200"	"VIL2"	chr4	-	14786632	14787951	14786632	14787915	14788033	14788663	809	46,52,84	37,38,63	82,27,59	51,33,58	135	99	0.495928818398	1.0	0.477,0.501,0.494	0.541,0.375,0.427	0.043
812	"AT4G06676"	"AT4G06676"	chr4	+	3901149	3901276	3901160	3901276	3901000	3901077	812	0,1,1	70,40,72	1,1,3	66,38,64	110	99	0.489604587223	1.0	0.0,0.022,0.012	0.013,0.023,0.04	-0.014
813	"AT3G07650"	"COL9"	chr3	+	2442462	2443021	2442465	2443021	2441656	2441840	813	55,34,35	59,64,115	34,30,46	58,27,60	102	99	0.176776150675	0.892190743364	0.475,0.34,0.228	0.363,0.519,0.427	-0.089
814	"AT2G20950"	"AT2G20950"	chr2	+	9004307	9004544	9004313	9004544	9004105	9004228	814	28,26,30	86,48,90	42,28,35	82,48,95	105	99	0.295652492104	1.0	0.235,0.338,0.239	0.326,0.355,0.258	-0.042
815	"AT4G16420"	"ADA2B"	chr4	-	9263681	9263901	9263681	9263889	9264152	9264172	815	25,43,40	18,18,36	60,37,49	44,16,29	111	99	0.727128230713	1.0	0.553,0.681,0.498	0.549,0.673,0.601	-0.03
816	"AT4G16420"	"ADA2B"	chr4	-	9264250	9264299	9264250	9264296	9264388	9264464	816	26,32,45	22,24,44	48,19,52	38,24,49	102	99	0.717932623801	1.0	0.534,0.564,0.498	0.551,0.435,0.507	0.034
818	"AT4G15393"	"CYP702A5"	chr4	+	8806710	8806838	8806717	8806838	8806430	8806613	818	65,42,55	0,0,0	48,33,42	1,1,1	106	99	0.809319370741	1.0	1.0,1.0,1.0	0.978,0.969,0.975	0.026
819	"AT5G27830"	"AT5G27830"	chr5	+	9861737	9862108	9861917	9862108	9861288	9861425	819	37,32,43	0,0,0	46,37,60	0,0,2	279	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.914	0.029
820	"AT3G58900"	"AT3G58900"	chr3	+	21774054	21774195	21774065	21774195	21772837	21773965	820	18,9,18	1,0,2	12,9,20	1,0,1	110	99	1	1.0	0.942,1.0,0.89	0.915,1.0,0.947	-0.01
823	"AT2G24270"	"ALDH11A3"	chr2	-	10329456	10329618	10329456	10329607	10329721	10329941	823	18,10,12	0,2,2	93,50,99	26,5,20	110	99	0.0137081431366	0.241631597676	1.0,0.818,0.844	0.763,0.9,0.817	0.061
824	"AT5G60170"	"AT5G60170"	chr5	+	24229699	24229832	24229705	24229832	24229463	24229555	824	45,22,61	17,20,32	80,25,64	29,13,37	105	99	0.556000984823	1.0	0.714,0.509,0.643	0.722,0.645,0.62	-0.04
826	"AT3G54840"	"RABF1"	chr3	+	20320722	20321001	20320740	20321001	20320403	20320490	826	7,10,13	320,218,336	6,13,9	245,162,253	117	99	0.48638992628	1.0	0.018,0.037,0.032	0.02,0.064,0.029	-0.009
827	"AT2G02560"	"CAND1"	chr2	+	690462	690638	690468	690638	690311	690380	827	28,28,50	41,35,69	37,15,59	59,16,53	105	99	0.452015037508	1.0	0.392,0.43,0.406	0.372,0.469,0.512	-0.042
828	"AT1G75060"	"AT1G75060"	chr1	-	28181824	28181887	28181824	28181884	28181972	28182112	828	15,8,30	2,1,1	33,19,22	0,0,0	102	99	0.622903928696	1.0	0.879,0.886,0.967	1.0,1.0,1.0	-0.089
829	"AT4G25080"	"CHLM"	chr4	+	12878338	12878647	12878381	12878647	12877744	12878145	829	423,340,476	291,215,355	746,454,766	466,304,568	142	99	0.860322319003	1.0	0.503,0.524,0.483	0.527,0.51,0.485	-0.004
830	"AT2G38960"	"AERO2"	chr2	+	16267046	16267249	16267050	16267249	16266843	16266948	830	37,29,50	0,0,0	57,32,78	1,0,0	103	99	1	1.0	1.0,1.0,1.0	0.982,1.0,1.0	0.006
831	"AT4G33380"	"AT4G33380"	chr4	+	16072480	16072619	16072486	16072619	16072319	16072408	831	169,122,274	7,6,2	269,162,271	1,2,6	105	99	0.0665347343006	0.60931268781	0.958,0.95,0.992	0.996,0.987,0.977	-0.02
834	"AT1G24300"	"AT1G24300"	chr1	-	8615283	8617452	8615283	8617437	8617616	8618327	834	41,29,44	7,6,9	57,13,36	7,2,9	114	99	0.688351440251	1.0	0.836,0.808,0.809	0.876,0.85,0.776	-0.016
835	"AT1G19140"	"AT1G19140"	chr1	-	6611237	6611314	6611237	6611311	6611397	6611569	835	4,2,1	88,83,109	4,4,0	118,82,128	102	99	0.932198123604	1.0	0.042,0.023,0.009	0.032,0.045,0.0	-0.001
836	"AT1G11840"	"ATGLX1"	chr1	+	3997238	3997391	3997248	3997391	3997033	3997141	836	2414,1940,2886	0,0,2	2765,1706,3231	0,3,2	109	99	1	1.0	1.0,1.0,0.999	1.0,0.998,0.999	0.001
839	"AT3G59020"	"AT3G59020"	chr3	-	21811459	21811608	21811459	21811605	21811683	21811823	839	210,177,274	1,2,2	263,145,215	1,0,2	102	99	1	1.0	0.995,0.988,0.993	0.996,1.0,0.991	-0.004
841	"AT3G33530"	"AT3G33530"	chr3	+	14089290	14089429	14089314	14089429	14089088	14089218	841	1,0,0	125,116,190	0,0,0	107,63,120	123	99	1	1.0	0.006,0.0,0.0	0.0,0.0,0.0	0.002
842	"AT5G21060"	"AT5G21060"	chr5	-	7152082	7152166	7152082	7152160	7152231	7152382	842	56,40,60	32,38,60	63,23,76	73,37,88	105	99	0.0496389159236	0.514241751805	0.623,0.498,0.485	0.449,0.37,0.449	0.113
843	"AT5G11380"	"DXPS3"	chr5	+	3632732	3633022	3632737	3633022	3632374	3632653	843	8,1,10	40,25,34	8,11,16	53,20,41	104	99	0.127469271891	0.777698404559	0.16,0.037,0.219	0.126,0.344,0.271	-0.108
845	"AT5G63550"	"AT5G63550"	chr5	+	25446543	25446612	25446546	25446612	25446392	25446473	845	4,7,10	45,40,45	10,6,5	72,21,48	102	99	0.853453646163	1.0	0.079,0.145,0.177	0.119,0.217,0.092	-0.009
846	"AT5G07940"	"AT5G07940"	chr5	+	2534527	2534592	2534530	2534592	2533723	2533886	846	16,25,30	6,4,14	44,19,24	11,3,6	102	99	0.298303953375	1.0	0.721,0.858,0.675	0.795,0.86,0.795	-0.065
847	"AT5G07940"	"AT5G07940"	chr5	+	2534681	2534912	2534687	2534912	2534527	2534592	847	17,22,41	1,1,2	35,19,46	7,1,3	105	99	0.0689497885749	0.614219340119	0.941,0.954,0.951	0.825,0.947,0.935	0.046
848	"AT1G70620"	"AT1G70620"	chr1	+	26627774	26628053	26627841	26628053	26627195	26627512	848	0,0,0	0,2,1	3,0,1	5,0,8	166	99	1	1.0	NA,0.0,0.0	0.264,NA,0.069	-0.167
849	"AT1G70620"	"AT1G70620"	chr1	+	26629001	26629962	26629052	26629962	26628830	26628897	849	73,37,82	75,61,93	119,64,112	70,53,68	150	99	0.000346548903809	0.0194892502571	0.391,0.286,0.368	0.529,0.444,0.521	-0.15
850	"AT1G70620"	"AT1G70620"	chr1	+	26630397	26630582	26630504	26630582	26630246	26630303	850	7,3,15	111,84,124	15,5,7	160,74,115	206	99	0.765125341786	1.0	0.029,0.017,0.055	0.043,0.031,0.028	-0.0
851	"AT4G26140"	"BGAL12"	chr4	-	13244507	13244689	13244507	13244683	13244784	13244946	851	10,4,19	7,10,14	9,9,22	20,4,7	105	99	0.51920975645	1.0	0.574,0.274,0.561	0.298,0.68,0.748	-0.106
854	"AT5G28910"	"AT5G28910"	chr5	-	10931686	10931936	10931686	10931931	10932014	10932262	854	6,7,7	3,0,2	10,7,17	2,0,1	104	99	0.123571268892	0.777698404559	0.656,1.0,0.769	0.826,1.0,0.942	-0.114
855	"AT3G52200"	"LTA3"	chr3	+	19361327	19361605	19361555	19361605	19361144	19361178	855	1,1,5	86,91,156	2,0,3	151,80,145	327	99	1	1.0	0.004,0.003,0.01	0.004,0.0,0.006	0.002
856	"AT1G19330"	"AT1G19330"	chr1	-	6681205	6681271	6681205	6681268	6681360	6681515	856	4,6,1	52,54,106	6,1,6	92,51,106	102	99	0.900525254371	1.0	0.069,0.097,0.009	0.06,0.019,0.052	0.015
857	"AT1G19330"	"AT1G19330"	chr1	-	6681360	6681515	6681360	6681500	6681682	6681809	857	10,20,17	37,28,44	20,12,27	43,24,40	114	99	0.373880637457	1.0	0.19,0.383,0.251	0.288,0.303,0.37	-0.046
860	"AT5G16030"	"AT5G16030"	chr5	+	5238679	5238997	5238682	5238997	5238540	5238585	860	41,47,89	351,379,551	74,34,75	595,264,489	102	99	0.971951010488	1.0	0.102,0.107,0.136	0.108,0.111,0.13	-0.001
861	"AT5G16030"	"AT5G16030"	chr5	+	5239084	5239293	5239108	5239293	5238682	5238997	861	1,1,3	519,486,755	2,0,1	985,425,921	123	99	1	1.0	0.002,0.002,0.003	0.002,0.0,0.001	0.001
862	"AT5G42710"	"AT5G42710"	chr5	+	17127846	17127946	17127849	17127946	17126218	17127769	862	0,0,0	1,2,1	1,0,0	4,2,5	102	99	1	1.0	0.0,0.0,0.0	0.195,0.0,0.0	-0.065
863	"AT4G38120"	"AT4G38120"	chr4	-	17893768	17893922	17893768	17893849	17894099	17894151	863	38,48,47	7,10,8	29,19,32	27,12,21	172	99	5.4891128598e-07	0.000203239514826	0.758,0.734,0.772	0.382,0.477,0.467	0.313
864	"AT1G14270"	"AT1G14270"	chr1	-	4876360	4876472	4876360	4876468	4876669	4876767	864	58,49,77	188,208,270	89,50,94	272,147,355	103	99	0.480884305339	1.0	0.229,0.185,0.215	0.239,0.246,0.203	-0.02
865	"AT3G60240"	"EIF4G"	chr3	+	22262371	22262512	22262377	22262512	22262143	22262256	865	8,15,14	89,106,190	15,8,25	154,50,155	105	99	0.173624809741	0.88425935222	0.078,0.118,0.065	0.084,0.131,0.132	-0.029
866	"AT3G60240"	"EIF4G"	chr3	+	22262631	22262699	22262637	22262699	22262377	22262512	866	81,79,183	10,11,20	150,40,158	7,5,8	105	99	0.00773863892958	0.169246899552	0.884,0.871,0.896	0.953,0.883,0.949	-0.045
868	"AT2G20820"	"AT2G20820"	chr2	+	8964977	8965055	8965021	8965055	8964808	8964879	868	1593,1134,1904	4,3,0	1651,1109,1837	2,4,12	143	99	1	1.0	0.996,0.996,1.0	0.998,0.995,0.991	0.003
869	"AT5G53850"	"AT5G53850"	chr5	-	21861529	21861639	21861529	21861622	21861706	21861808	869	293,241,390	0,0,0	446,287,505	2,0,0	116	99	1	1.0	1.0,1.0,1.0	0.995,1.0,1.0	0.002
870	"AT3G14230"	"RAP2-2"	chr3	-	4737574	4738454	4737574	4738451	4738699	4739136	870	3,3,3	0,2,0	1,3,2	0,0,0	102	99	1	1.0	1.0,0.593,1.0	1.0,1.0,1.0	-0.136
871	"AT3G57230"	"AGL16"	chr3	+	21179928	21180087	21179987	21180087	21179094	21179173	871	0,0,0	2,1,3	0,0,1	1,0,3	158	99	1	1.0	0.0,0.0,0.0	0.0,NA,0.173	-0.086
872	"AT3G57230"	"AGL16"	chr3	+	21179928	21180087	21179987	21180087	21179566	21179628	872	2,0,0	97,74,121	0,0,4	96,83,109	158	99	1	1.0	0.013,0.0,0.0	0.0,0.0,0.022	-0.003
873	"AT1G67590"	"AT1G67590"	chr1	-	25333057	25333358	25333057	25333352	25333557	25333639	873	72,45,99	0,0,1	88,35,99	0,0,0	105	99	1	1.0	1.0,1.0,0.989	1.0,1.0,1.0	-0.004
874	"AT4G34140"	"AT4G34140"	chr4	+	16353072	16353162	16353075	16353162	16352764	16352973	874	10,12,29	102,71,124	15,10,19	61,34,56	102	99	0.0347917530946	0.406081124135	0.087,0.141,0.185	0.193,0.222,0.248	-0.083
875	"AT4G34140"	"AT4G34140"	chr4	+	16353607	16353832	16353610	16353832	16353266	16353359	875	56,52,85	30,23,42	44,33,44	19,18,22	102	99	0.971376706459	1.0	0.644,0.687,0.663	0.692,0.64,0.66	0.001
876	"AT1G80040"	"AT1G80040"	chr1	-	30109692	30110115	30109692	30109866	30110306	30110621	876	17,13,17	240,186,342	8,3,6	274,197,310	348	99	0.010439045182	0.19569067238	0.02,0.019,0.014	0.008,0.004,0.005	0.012
877	"AT2G01200"	"IAA32"	chr2	+	118966	119075	118974	119075	118635	118887	877	3,4,3	0,0,0	1,2,9	0,0,2	107	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.806	0.065
878	"AT3G55080"	"AT3G55080"	chr3	-	20412826	20412877	20412826	20412862	20413137	20413218	878	4,3,3	36,33,43	4,3,2	61,29,63	114	99	0.418634915591	1.0	0.088,0.073,0.057	0.054,0.082,0.027	0.018
879	"AT3G55080"	"AT3G55080"	chr3	-	20414553	20414664	20414553	20414651	20414768	20414832	879	25,23,42	11,8,11	51,30,43	17,9,10	112	99	0.655191423981	1.0	0.668,0.718,0.771	0.726,0.747,0.792	-0.036
881	"AT5G12840"	"NFYA1"	chr5	-	4052230	4052331	4052230	4052328	4052684	4052963	881	35,32,58	20,32,29	65,25,57	35,17,40	102	99	0.877051665533	1.0	0.629,0.493,0.66	0.643,0.588,0.58	-0.01
882	"AT3G57520"	"RFS2"	chr3	-	21288764	21289341	21288764	21289307	21289428	21289517	882	294,199,333	1,2,0	253,190,306	2,0,3	133	99	1	1.0	0.995,0.987,1.0	0.989,1.0,0.987	0.002
883	"AT3G57520"	"RFS2"	chr3	-	21289611	21289829	21289611	21289767	21289928	21290063	883	248,175,324	0,0,1	269,178,284	0,0,0	161	99	1	1.0	1.0,1.0,0.995	1.0,1.0,1.0	-0.002
885	"AT3G15980"	"AT3G15980"	chr3	-	5415612	5415698	5415612	5415678	5415786	5415937	885	8,2,7	96,95,150	3,1,7	126,72,137	119	99	0.235190535767	1.0	0.065,0.017,0.037	0.019,0.011,0.041	0.016
886	"AT1G29850"	"AT1G29850"	chr1	+	10448845	10448907	10448848	10448907	10448679	10448745	886	69,49,79	315,225,448	93,62,107	454,246,427	102	99	0.253548718442	1.0	0.175,0.174,0.146	0.166,0.197,0.196	-0.021
