ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
747	"AT1G17450"	"AT1G17450"	chr1	-	5994487	5995117	5994487	5995033	5995212	5995398	747	8,9,19	0,0,1	21,11,20	0,0,0	182	99	1	1.0	1.0,1.0,0.912	1.0,1.0,1.0	-0.029
748	"AT1G77890"	"AT1G77890"	chr1	+	29293400	29293478	29293433	29293478	29293206	29293272	748	17,10,16	0,0,0	9,8,13	0,0,1	131	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.908	0.031
749	"AT1G77890"	"AT1G77890"	chr1	+	29293400	29293478	29293433	29293478	29293206	29293278	749	60,38,69	1,1,0	37,8,41	1,2,3	131	99	0.029372343631	0.375210852602	0.978,0.966,1.0	0.965,0.751,0.912	0.105
750	"AT1G58025"	"AT1G58025"	chr1	-	21459370	21459431	21459370	21459428	21460033	21460268	750	27,18,31	31,18,20	23,16,25	23,9,27	101	99	0.98568006182	1.0	0.461,0.495,0.603	0.495,0.635,0.476	-0.016
752	"AT4G31420"	"AT4G31420"	chr4	-	15246239	15246458	15246239	15246455	15246560	15246730	752	0,0,0	93,57,116	1,0,0	132,45,115	101	99	1	1.0	0.0,0.0,0.0	0.007,0.0,0.0	-0.002
753	"AT2G17130"	"IDH2"	chr2	-	7461583	7461823	7461583	7461811	7461956	7462554	753	73,65,114	29,14,41	104,60,127	30,17,47	110	99	0.912920790211	1.0	0.694,0.807,0.714	0.757,0.761,0.709	-0.004
754	"AT3G14810"	"MSL5"	chr3	-	4971905	4972199	4971905	4972193	4972278	4972402	754	17,28,31	0,0,0	63,31,68	0,2,1	104	99	1	1.0	1.0,1.0,1.0	1.0,0.937,0.985	0.026
755	"AT1G64110"	"AT1G64110"	chr1	-	23799367	23799438	23799367	23799432	23799521	23799613	755	0,1,4	1,0,2	3,4,4	6,0,1	104	99	0.252552199633	1.0	0.0,1.0,0.656	0.322,1.0,0.792	-0.153
756	"AT1G61210"	"AT1G61210"	chr1	+	22567736	22568174	22567742	22568174	22567046	22567209	756	6,4,13	26,41,55	6,3,9	60,30,63	104	99	0.181799569847	0.897587834391	0.18,0.085,0.184	0.087,0.087,0.12	0.052
757	"AT2G47020"	"AT2G47020"	chr2	-	19320362	19320458	19320362	19320453	19320541	19320700	757	14,7,26	0,0,3	19,12,16	0,1,0	103	99	0.619762390959	1.0	1.0,1.0,0.893	1.0,0.92,1.0	-0.009
758	"AT2G47020"	"AT2G47020"	chr2	-	19321771	19321874	19321771	19321870	19321973	19322074	758	3,0,9	4,1,13	8,2,6	15,10,17	102	99	0.572116046007	1.0	0.421,0.0,0.402	0.341,0.163,0.255	0.021
760	"AT2G42610"	"LSH10"	chr2	+	17750094	17750440	17750104	17750440	17747916	17748569	760	59,46,69	20,11,18	104,67,134	30,19,51	108	99	0.439172140854	1.0	0.73,0.793,0.778	0.761,0.764,0.707	0.023
761	"AT1G59890"	"SNL5"	chr1	+	22046817	22046972	22046829	22046972	22046501	22046719	761	29,47,67	0,1,0	58,22,50	0,0,0	110	99	1	1.0	1.0,0.977,1.0	1.0,1.0,1.0	-0.008
763	"AT5G23405"	"HMGB12"	chr5	-	7883828	7883880	7883828	7883877	7883965	7884048	763	54,35,84	3,4,10	47,29,56	7,0,5	101	99	0.877279629282	1.0	0.946,0.896,0.892	0.868,1.0,0.917	-0.017
764	"AT4G16360"	"KINB2"	chr4	+	9246141	9246304	9246144	9246304	9245862	9246044	764	120,88,140	35,30,31	225,116,181	52,20,34	101	99	0.0774548905481	0.64276397827	0.771,0.742,0.816	0.809,0.85,0.839	-0.056
765	"AT1G71860"	"PTP1"	chr1	+	27028353	27028495	27028358	27028495	27028131	27028280	765	180,143,216	2,2,3	191,143,238	5,4,0	103	99	0.831733750066	1.0	0.989,0.986,0.986	0.973,0.972,1.0	0.005
766	"AT1G71860"	"PTP1"	chr1	+	27028762	27029092	27028768	27029092	27028591	27028677	766	152,120,145	5,2,0	157,96,174	1,4,4	104	99	0.582292331394	1.0	0.967,0.983,1.0	0.993,0.958,0.976	0.008
767	"AT3G06110"	"DSPTP1B"	chr3	+	1843936	1844057	1843966	1844057	1843717	1843853	767	116,72,140	0,0,0	118,75,127	0,1,0	128	99	1	1.0	1.0,1.0,1.0	1.0,0.983,1.0	0.006
770	"AT4G33130"	"AT4G33130"	chr4	-	15979578	15979783	15979578	15979770	15979861	15979978	770	1,0,0	16,19,31	0,0,0	19,14,26	111	99	1	1.0	0.053,0.0,0.0	0.0,0.0,0.0	0.018
771	"AT5G64830"	"AT5G64830"	chr5	-	25916242	25916340	25916242	25916329	25916419	25916624	771	0,0,2	58,41,83	5,2,1	68,29,72	109	99	0.0558631826139	0.544781450284	0.0,0.0,0.021	0.063,0.059,0.012	-0.038
773	"AT4G31550"	"WRKY11"	chr4	-	15290332	15290461	15290332	15290458	15290790	15291539	773	34,23,13	108,51,118	16,14,22	106,74,139	101	99	0.0791958907403	0.645940412835	0.236,0.307,0.097	0.129,0.156,0.134	0.074
774	"AT1G10657"	"AT1G10657"	chr1	+	3531192	3531342	3531264	3531342	3530821	3530927	774	13,9,5	110,114,129	5,7,8	92,75,115	170	99	0.747050706558	1.0	0.064,0.044,0.022	0.031,0.052,0.039	0.003
775	"AT2G20490"	"NOP10"	chr2	+	8832498	8832541	8832501	8832541	8831883	8831950	775	473,321,618	12,12,17	363,324,473	12,14,17	101	99	0.323400433163	1.0	0.975,0.963,0.973	0.967,0.958,0.965	0.007
777	"AT5G67610"	"AT5G67610"	chr5	-	26963121	26963371	26963121	26963335	26963508	26963638	777	0,0,1	43,20,64	0,0,1	31,20,31	134	99	1	1.0	0.0,0.0,0.011	0.0,0.0,0.023	-0.004
778	"AT5G20250"	"RFS6"	chr5	+	6833988	6834047	6834004	6834047	6833658	6833895	778	50,52,180	21,20,40	271,50,175	68,15,56	114	99	0.741068465618	1.0	0.674,0.693,0.796	0.776,0.743,0.731	-0.029
779	"AT5G51710"	"KEA5"	chr5	-	21004277	21004616	21004277	21004607	21004742	21004838	779	32,20,57	12,9,20	29,33,41	25,17,21	107	99	0.0659056405378	0.611356865027	0.712,0.673,0.725	0.518,0.642,0.644	0.102
780	"AT2G33210"	"HSP60-2"	chr2	-	14076604	14076685	14076604	14076670	14076782	14076872	780	285,234,402	1,0,1	252,134,301	0,0,1	113	99	1	1.0	0.996,1.0,0.997	1.0,1.0,0.996	-0.001
782	"AT5G21430"	"ndhU"	chr5	+	7223063	7223204	7223066	7223204	7222860	7222950	782	902,838,1125	1,0,6	922,627,1097	0,3,2	101	99	1	1.0	0.999,1.0,0.995	1.0,0.995,0.998	0.0
783	"AT4G09970"	"AT4G09970"	chr4	+	6246226	6246303	6246234	6246303	6245982	6246139	783	35,25,44	0,0,0	40,38,41	1,0,0	106	99	1	1.0	1.0,1.0,1.0	0.974,1.0,1.0	0.009
784	"AT4G09970"	"AT4G09970"	chr4	+	6247483	6247768	6247501	6247768	6247199	6247403	784	59,34,67	1,0,2	68,73,108	0,0,1	116	99	1	1.0	0.981,1.0,0.966	1.0,1.0,0.989	-0.014
785	"AT3G52210"	"AT3G52210"	chr3	+	19367392	19367487	19367395	19367487	19367220	19367299	785	1,0,1	25,26,50	2,0,7	42,32,56	101	99	0.0121820735243	0.221151488595	0.038,0.0,0.019	0.045,0.0,0.109	-0.032
786	"AT3G52210"	"AT3G52210"	chr3	+	19368676	19368765	19368683	19368765	19368489	19368558	786	43,39,51	1,7,4	57,29,75	3,4,5	105	99	0.983136869596	1.0	0.976,0.84,0.923	0.947,0.872,0.934	-0.005
787	"AT1G32070"	"NSI"	chr1	-	11535224	11535340	11535224	11535337	11535457	11535569	787	320,306,396	61,53,76	577,307,517	95,42,95	101	99	0.373920162721	1.0	0.837,0.85,0.836	0.856,0.878,0.842	-0.018
789	"AT4G39100"	"SHL1"	chr4	-	18218620	18218753	18218620	18218733	18219335	18219404	789	155,124,198	50,28,70	206,106,212	51,33,66	118	99	0.685266786441	1.0	0.722,0.788,0.704	0.772,0.729,0.729	-0.005
791	"AT5G26610"	"AT5G26610"	chr5	+	9375405	9375527	9375437	9375527	9375182	9375230	791	11,13,10	11,12,8	19,4,17	30,13,35	130	99	0.0203087632829	0.307235136844	0.432,0.452,0.488	0.325,0.19,0.27	0.196
792	"AT5G60590"	"AT5G60590"	chr5	+	24357944	24358248	24357956	24358248	24357702	24357878	792	9,5,5	43,31,77	13,8,8	57,19,72	110	99	0.157552059383	0.851246739002	0.159,0.127,0.055	0.17,0.275,0.091	-0.065
794	"AT3G61710"	"BECLIN1"	chr3	-	22841521	22841868	22841521	22841860	22842102	22842432	794	82,52,79	0,0,0	115,30,86	0,1,0	106	99	1	1.0	1.0,1.0,1.0	1.0,0.966,1.0	0.011
796	"AT5G24670"	"AT5G24670"	chr5	+	8449335	8449469	8449347	8449469	8449189	8449266	796	0,0,0	77,91,114	3,2,0	127,77,122	110	99	1	1.0	0.0,0.0,0.0	0.021,0.023,0.0	-0.015
797	"AT4G06701"	"AT4G06701"	chr4	-	3939857	3939923	3939857	3939920	3940022	3940160	797	1,0,1	0,0,0	6,3,4	0,2,3	101	99	1	1.0	1.0,NA,1.0	1.0,0.595,0.567	0.279
798	"AT2G31865"	"PARG2"	chr2	-	13547181	13547382	13547181	13547352	13547451	13547536	798	2,3,3	24,5,13	0,1,0	12,16,9	128	99	0.00112028114182	0.0423003649902	0.061,0.317,0.151	0.0,0.046,0.0	0.161
799	"AT5G65430"	"GRF8"	chr5	-	26148200	26148566	26148200	26148560	26148686	26148803	799	506,318,617	112,60,127	594,425,674	111,72,107	104	99	0.127957646112	0.776801260636	0.811,0.835,0.822	0.836,0.849,0.857	-0.025
800	"AT1G60610"	"AT1G60610"	chr1	-	22329663	22329721	22329663	22329713	22330124	22330207	800	3,1,1	1,0,0	3,0,2	0,0,2	106	99	1	1.0	0.737,1.0,1.0	1.0,NA,0.483	0.171
801	"AT4G22970"	"ESP1"	chr4	-	12035459	12035700	12035459	12035691	12035772	12036002	801	6,5,4	8,7,5	4,7,4	7,4,10	107	99	0.828875313584	1.0	0.41,0.398,0.425	0.346,0.618,0.27	-0.0
802	"AT5G24060"	"AT5G24060"	chr5	-	8132603	8132826	8132603	8132787	8133046	8133146	802	139,97,143	1,5,8	138,63,155	12,1,6	137	99	0.282341492654	1.0	0.99,0.933,0.928	0.893,0.979,0.949	0.01
804	"AT2G22240"	"IPS2"	chr2	-	9453124	9453508	9453124	9453506	9453580	9453649	804	101,110,146	0,0,1	176,71,188	0,0,0	100	99	1	1.0	1.0,1.0,0.993	1.0,1.0,1.0	-0.002
806	"AT2G30480"	"AT2G30480"	chr2	-	12988523	12988582	12988523	12988573	12988673	12989016	806	13,8,17	0,1,1	10,2,18	0,0,0	107	99	1	1.0	1.0,0.881,0.94	1.0,1.0,1.0	-0.06
807	"AT4G08180"	"ORP1C"	chr4	+	5171229	5171669	5171232	5171669	5171021	5171118	807	47,36,60	6,4,7	56,35,57	5,6,10	101	99	0.579093709985	1.0	0.885,0.898,0.894	0.917,0.851,0.848	0.02
808	"AT5G05310"	"AT5G05310"	chr5	+	1572220	1572322	1572225	1572322	1572080	1572149	808	7,12,15	104,73,118	3,0,3	41,16,49	103	99	0.0144842726107	0.251344730597	0.061,0.136,0.109	0.066,0.0,0.056	0.061
809	"AT4G30200"	"VIL2"	chr4	-	14786632	14787951	14786632	14787915	14788033	14788663	809	46,52,84	37,38,63	82,27,59	51,33,58	134	99	0.495998361029	1.0	0.479,0.503,0.496	0.543,0.377,0.429	0.043
812	"AT4G06676"	"AT4G06676"	chr4	+	3901149	3901276	3901160	3901276	3901000	3901077	812	0,1,1	70,40,72	1,1,3	66,38,64	109	99	0.491140099035	1.0	0.0,0.022,0.012	0.014,0.023,0.041	-0.015
813	"AT3G07650"	"COL9"	chr3	+	2442462	2443021	2442465	2443021	2441656	2441840	813	55,34,35	59,64,115	34,30,46	58,27,60	101	99	0.177299535587	0.890270008479	0.477,0.342,0.23	0.365,0.521,0.429	-0.089
814	"AT2G20950"	"AT2G20950"	chr2	+	9004307	9004544	9004313	9004544	9004105	9004228	814	28,26,30	86,48,90	42,28,35	82,48,95	104	99	0.296299119453	1.0	0.237,0.34,0.241	0.328,0.357,0.26	-0.042
815	"AT4G16420"	"ADA2B"	chr4	-	9263681	9263901	9263681	9263889	9264152	9264172	815	25,43,40	18,18,36	60,37,49	44,16,29	110	99	0.7272207131	1.0	0.556,0.683,0.5	0.551,0.675,0.603	-0.03
816	"AT4G16420"	"ADA2B"	chr4	-	9264250	9264299	9264250	9264296	9264388	9264464	816	26,32,45	22,24,44	48,19,52	38,24,49	101	99	0.717828760292	1.0	0.537,0.567,0.501	0.553,0.437,0.51	0.035
818	"AT4G15393"	"CYP702A5"	chr4	+	8806710	8806838	8806717	8806838	8806430	8806613	818	65,42,55	0,0,0	48,33,42	1,1,1	105	99	0.848493514737	1.0	1.0,1.0,1.0	0.978,0.969,0.975	0.026
819	"AT5G27830"	"AT5G27830"	chr5	+	9861737	9862108	9861917	9862108	9861288	9861425	819	36,32,41	0,0,0	46,37,60	0,0,2	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.938	0.021
820	"AT3G58900"	"AT3G58900"	chr3	+	21774054	21774195	21774065	21774195	21772837	21773965	820	18,9,18	1,0,2	12,9,20	1,0,1	109	99	1	1.0	0.942,1.0,0.891	0.916,1.0,0.948	-0.01
823	"AT2G24270"	"ALDH11A3"	chr2	-	10329456	10329618	10329456	10329607	10329721	10329941	823	18,10,12	0,2,2	93,50,99	26,5,20	109	99	0.0135653774022	0.238912616934	1.0,0.82,0.845	0.765,0.901,0.818	0.06
824	"AT5G60170"	"AT5G60170"	chr5	+	24229699	24229832	24229705	24229832	24229463	24229555	824	45,22,61	17,20,32	80,25,64	29,13,37	104	99	0.555909058266	1.0	0.716,0.512,0.645	0.724,0.647,0.622	-0.04
826	"AT3G54840"	"RABF1"	chr3	+	20320722	20321001	20320740	20321001	20320403	20320490	826	7,10,13	320,218,336	6,13,9	245,162,253	116	99	0.48629079754	1.0	0.018,0.038,0.032	0.02,0.064,0.029	-0.008
827	"AT2G02560"	"CAND1"	chr2	+	690462	690638	690468	690638	690311	690380	827	28,28,50	41,35,69	37,15,59	59,16,53	104	99	0.451978184776	1.0	0.394,0.432,0.408	0.374,0.472,0.514	-0.042
828	"AT1G75060"	"AT1G75060"	chr1	-	28181824	28181887	28181824	28181884	28181972	28182112	828	15,8,30	2,1,1	33,19,22	0,0,0	101	99	0.621918861118	1.0	0.88,0.887,0.967	1.0,1.0,1.0	-0.089
829	"AT4G25080"	"CHLM"	chr4	+	12878338	12878647	12878381	12878647	12877744	12878145	829	423,340,476	291,215,355	746,454,766	466,304,568	141	99	0.860381194464	1.0	0.505,0.526,0.485	0.529,0.512,0.486	-0.004
830	"AT2G38960"	"AERO2"	chr2	+	16267046	16267249	16267050	16267249	16266843	16266948	830	37,29,50	0,0,0	57,32,78	1,0,0	102	99	1	1.0	1.0,1.0,1.0	0.982,1.0,1.0	0.006
831	"AT4G33380"	"AT4G33380"	chr4	+	16072480	16072619	16072486	16072619	16072319	16072408	831	169,122,274	7,6,2	269,162,271	1,2,6	104	99	0.0672758637799	0.613117690997	0.958,0.951,0.992	0.996,0.987,0.977	-0.02
834	"AT1G24300"	"AT1G24300"	chr1	-	8615283	8617452	8615283	8617437	8617616	8618327	834	41,29,44	7,6,9	57,13,36	7,2,9	113	99	0.67430178518	1.0	0.837,0.809,0.811	0.877,0.851,0.778	-0.016
835	"AT1G19140"	"AT1G19140"	chr1	-	6611237	6611314	6611237	6611311	6611397	6611569	835	4,2,1	88,83,109	4,4,0	118,82,128	101	99	0.900253402041	1.0	0.043,0.023,0.009	0.032,0.046,0.0	-0.001
836	"AT1G11840"	"ATGLX1"	chr1	+	3997238	3997391	3997248	3997391	3997033	3997141	836	2414,1940,2886	0,0,2	2765,1706,3231	0,3,2	108	99	1	1.0	1.0,1.0,0.999	1.0,0.998,0.999	0.001
839	"AT3G59020"	"AT3G59020"	chr3	-	21811459	21811608	21811459	21811605	21811683	21811823	839	210,177,274	1,2,2	263,145,215	1,0,2	101	99	1	1.0	0.995,0.989,0.993	0.996,1.0,0.991	-0.003
841	"AT3G33530"	"AT3G33530"	chr3	+	14089290	14089429	14089314	14089429	14089088	14089218	841	1,0,0	125,116,190	0,0,0	107,63,120	122	99	1	1.0	0.006,0.0,0.0	0.0,0.0,0.0	0.002
842	"AT5G21060"	"AT5G21060"	chr5	-	7152082	7152166	7152082	7152160	7152231	7152382	842	56,40,60	32,38,60	63,23,76	73,37,88	104	99	0.0495766245763	0.513161552632	0.625,0.501,0.488	0.451,0.372,0.451	0.113
843	"AT5G11380"	"DXPS3"	chr5	+	3632732	3633022	3632737	3633022	3632374	3632653	843	8,1,10	40,25,34	8,11,16	53,20,41	103	99	0.127873181963	0.776801260636	0.161,0.037,0.22	0.127,0.346,0.273	-0.109
845	"AT5G63550"	"AT5G63550"	chr5	+	25446543	25446612	25446546	25446612	25446392	25446473	845	4,7,10	45,40,45	10,6,5	72,21,48	101	99	0.853985174867	1.0	0.08,0.146,0.179	0.12,0.219,0.093	-0.009
846	"AT5G07940"	"AT5G07940"	chr5	+	2534527	2534592	2534530	2534592	2533723	2533886	846	16,25,30	6,4,14	44,19,24	11,3,6	101	99	0.298296258571	1.0	0.723,0.86,0.677	0.797,0.861,0.797	-0.065
847	"AT5G07940"	"AT5G07940"	chr5	+	2534681	2534912	2534687	2534912	2534527	2534592	847	17,22,41	1,1,2	35,19,46	7,1,3	104	99	0.0686844245235	0.613117690997	0.942,0.954,0.951	0.826,0.948,0.936	0.046
848	"AT1G70620"	"AT1G70620"	chr1	+	26627774	26628053	26627841	26628053	26627195	26627512	848	0,0,0	0,2,1	3,0,1	5,0,8	165	99	1	1.0	NA,0.0,0.0	0.265,NA,0.07	-0.168
849	"AT1G70620"	"AT1G70620"	chr1	+	26629001	26629962	26629052	26629962	26628830	26628897	849	73,37,82	75,61,93	119,64,112	70,53,68	149	99	0.000348838908038	0.0178969526733	0.393,0.287,0.369	0.53,0.445,0.523	-0.15
850	"AT1G70620"	"AT1G70620"	chr1	+	26630397	26630582	26630504	26630582	26630246	26630303	850	7,3,15	111,84,124	15,5,7	160,74,115	198	99	0.765088067483	1.0	0.031,0.018,0.057	0.045,0.033,0.03	-0.001
851	"AT4G26140"	"BGAL12"	chr4	-	13244507	13244689	13244507	13244683	13244784	13244946	851	10,4,19	7,10,14	9,9,22	20,4,7	104	99	0.51927734308	1.0	0.576,0.276,0.564	0.3,0.682,0.749	-0.105
854	"AT5G28910"	"AT5G28910"	chr5	-	10931686	10931936	10931686	10931931	10932014	10932262	854	6,7,7	3,0,2	10,7,17	2,0,1	103	99	0.123404094478	0.776801260636	0.658,1.0,0.771	0.828,1.0,0.942	-0.114
855	"AT3G52200"	"LTA3"	chr3	+	19361327	19361605	19361555	19361605	19361144	19361178	855	1,1,5	86,91,156	2,0,3	151,80,145	198	99	1	1.0	0.006,0.005,0.016	0.007,0.0,0.01	0.003
856	"AT1G19330"	"AT1G19330"	chr1	-	6681205	6681271	6681205	6681268	6681360	6681515	856	4,6,1	52,54,106	6,1,6	92,51,106	101	99	0.907718860518	1.0	0.07,0.098,0.009	0.06,0.019,0.053	0.015
857	"AT1G19330"	"AT1G19330"	chr1	-	6681360	6681515	6681360	6681500	6681682	6681809	857	10,20,17	37,28,44	20,12,27	43,24,40	113	99	0.374460532377	1.0	0.191,0.385,0.253	0.29,0.305,0.372	-0.046
860	"AT5G16030"	"AT5G16030"	chr5	+	5238679	5238997	5238682	5238997	5238540	5238585	860	41,47,89	351,379,551	74,34,75	595,264,489	101	99	0.971984286184	1.0	0.103,0.108,0.137	0.109,0.112,0.131	-0.001
861	"AT5G16030"	"AT5G16030"	chr5	+	5239084	5239293	5239108	5239293	5238682	5238997	861	1,1,3	519,486,755	2,0,1	985,425,921	122	99	1	1.0	0.002,0.002,0.003	0.002,0.0,0.001	0.001
862	"AT5G42710"	"AT5G42710"	chr5	+	17127846	17127946	17127849	17127946	17126218	17127769	862	0,0,0	1,2,1	1,0,0	4,2,5	101	99	1	1.0	0.0,0.0,0.0	0.197,0.0,0.0	-0.066
863	"AT4G38120"	"AT4G38120"	chr4	-	17893768	17893922	17893768	17893849	17894099	17894151	863	38,48,47	7,10,8	29,19,32	27,12,21	171	99	5.4979522679e-07	0.00019900471665	0.759,0.735,0.773	0.383,0.478,0.469	0.312
864	"AT1G14270"	"AT1G14270"	chr1	-	4876360	4876472	4876360	4876468	4876669	4876767	864	58,49,77	188,208,270	89,50,94	272,147,355	102	99	0.480909186425	1.0	0.23,0.186,0.217	0.241,0.248,0.204	-0.02
865	"AT3G60240"	"EIF4G"	chr3	+	22262371	22262512	22262377	22262512	22262143	22262256	865	8,15,14	89,106,190	15,8,25	154,50,155	104	99	0.173606931609	0.879270653879	0.079,0.119,0.066	0.085,0.132,0.133	-0.029
866	"AT3G60240"	"EIF4G"	chr3	+	22262631	22262699	22262637	22262699	22262377	22262512	866	81,79,183	10,11,20	150,40,158	7,5,8	104	99	0.0077278735213	0.16579801373	0.885,0.872,0.897	0.953,0.884,0.949	-0.044
868	"AT2G20820"	"AT2G20820"	chr2	+	8964977	8965055	8965021	8965055	8964808	8964879	868	1593,1134,1904	4,3,0	1651,1109,1837	2,4,12	142	99	1	1.0	0.996,0.996,1.0	0.998,0.995,0.991	0.003
869	"AT5G53850"	"AT5G53850"	chr5	-	21861529	21861639	21861529	21861622	21861706	21861808	869	293,241,390	0,0,0	446,287,505	2,0,0	115	99	1	1.0	1.0,1.0,1.0	0.995,1.0,1.0	0.002
870	"AT3G14230"	"RAP2-2"	chr3	-	4737574	4738454	4737574	4738451	4738699	4739136	870	3,3,3	0,2,0	1,3,2	0,0,0	101	99	1	1.0	1.0,0.595,1.0	1.0,1.0,1.0	-0.135
871	"AT3G57230"	"AGL16"	chr3	+	21179928	21180087	21179987	21180087	21179094	21179173	871	0,0,0	2,1,3	0,0,1	1,0,3	157	99	1	1.0	0.0,0.0,0.0	0.0,NA,0.174	-0.087
872	"AT3G57230"	"AGL16"	chr3	+	21179928	21180087	21179987	21180087	21179566	21179628	872	2,0,0	97,74,121	0,0,4	96,83,109	157	99	1	1.0	0.013,0.0,0.0	0.0,0.0,0.023	-0.003
873	"AT1G67590"	"AT1G67590"	chr1	-	25333057	25333358	25333057	25333352	25333557	25333639	873	72,45,99	0,0,1	88,35,99	0,0,0	104	99	1	1.0	1.0,1.0,0.99	1.0,1.0,1.0	-0.003
874	"AT4G34140"	"AT4G34140"	chr4	+	16353072	16353162	16353075	16353162	16352764	16352973	874	10,12,29	102,71,124	15,10,19	61,34,56	101	99	0.0347881191509	0.410104146964	0.088,0.142,0.186	0.194,0.224,0.25	-0.084
875	"AT4G34140"	"AT4G34140"	chr4	+	16353607	16353832	16353610	16353832	16353266	16353359	875	56,52,85	30,23,42	44,33,44	19,18,22	101	99	0.971220153181	1.0	0.647,0.689,0.665	0.694,0.642,0.662	0.001
876	"AT1G80040"	"AT1G80040"	chr1	-	30109692	30110115	30109692	30109866	30110306	30110621	876	17,13,17	240,186,342	8,3,6	274,197,310	198	99	0.000131725357737	0.0111025658664	0.034,0.034,0.024	0.014,0.008,0.01	0.02
877	"AT2G01200"	"IAA32"	chr2	+	118966	119075	118974	119075	118635	118887	877	3,4,3	0,0,0	1,2,9	0,0,2	106	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.808	0.064
878	"AT3G55080"	"AT3G55080"	chr3	-	20412826	20412877	20412826	20412862	20413137	20413218	878	4,3,3	36,33,43	4,3,2	61,29,63	113	99	0.418508586168	1.0	0.089,0.074,0.058	0.054,0.083,0.027	0.019
879	"AT3G55080"	"AT3G55080"	chr3	-	20414553	20414664	20414553	20414651	20414768	20414832	879	25,23,42	11,8,11	51,30,43	17,9,10	111	99	0.654965116992	1.0	0.67,0.719,0.773	0.728,0.748,0.793	-0.036
881	"AT5G12840"	"NFYA1"	chr5	-	4052230	4052331	4052230	4052328	4052684	4052963	881	35,32,58	20,32,29	65,25,57	35,17,40	101	99	0.877361122019	1.0	0.632,0.495,0.662	0.645,0.59,0.583	-0.01
882	"AT3G57520"	"RFS2"	chr3	-	21288764	21289341	21288764	21289307	21289428	21289517	882	294,199,333	1,2,0	253,190,306	2,0,3	132	99	1	1.0	0.995,0.987,1.0	0.99,1.0,0.987	0.002
883	"AT3G57520"	"RFS2"	chr3	-	21289611	21289829	21289611	21289767	21289928	21290063	883	248,175,324	0,0,1	269,178,284	0,0,0	160	99	1	1.0	1.0,1.0,0.995	1.0,1.0,1.0	-0.002
885	"AT3G15980"	"AT3G15980"	chr3	-	5415612	5415698	5415612	5415678	5415786	5415937	885	8,2,7	96,95,150	3,1,7	126,72,137	118	99	0.235141808527	1.0	0.065,0.017,0.038	0.02,0.012,0.041	0.016
886	"AT1G29850"	"AT1G29850"	chr1	+	10448845	10448907	10448848	10448907	10448679	10448745	886	69,49,79	315,225,448	93,62,107	454,246,427	101	99	0.253557823541	1.0	0.177,0.176,0.147	0.167,0.198,0.197	-0.021
889	"AT1G55140"	"AT1G55140"	chr1	-	20572713	20572816	20572713	20572814	20573014	20573067	889	240,160,303	0,0,1	262,135,303	0,0,0	100	99	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
891	"AT5G47900"	"AT5G47900"	chr5	+	19393605	19393731	19393614	19393731	19393411	19393529	891	16,15,33	3,8,9	39,12,40	7,7,11	107	99	0.86760758589	1.0	0.831,0.634,0.772	0.838,0.613,0.771	0.005
892	"AT5G47900"	"AT5G47900"	chr5	+	19393811	19393903	19393819	19393903	19393605	19393731	892	25,16,27	19,16,20	26,23,25	20,13,24	106	99	0.832646132682	1.0	0.551,0.483,0.558	0.548,0.623,0.493	-0.024
894	"AT3G09560"	"PAH1"	chr3	-	2937205	2938737	2937205	2938730	2939099	2939456	894	5,0,5	3,3,1	6,2,3	3,0,3	105	99	0.411320356541	1.0	0.611,0.0,0.825	0.653,1.0,0.485	-0.234
895	"AT3G09560"	"PAH1"	chr3	-	2937205	2938776	2937205	2938730	2939099	2939456	895	22,17,50	3,3,1	37,11,31	3,0,3	144	99	0.846971167252	1.0	0.834,0.796,0.972	0.895,1.0,0.877	-0.057
896	"AT3G09560"	"PAH1"	chr3	-	2937205	2938776	2937205	2938737	2939099	2939456	896	22,17,50	5,0,5	37,11,31	6,2,3	137	99	0.755320533669	1.0	0.761,1.0,0.878	0.817,0.799,0.882	0.047
897	"AT1G11870"	"ATSRS"	chr1	+	4004169	4004321	4004175	4004321	4003845	4004099	897	66,83,109	5,12,17	136,58,148	9,2,18	104	99	0.109638234178	0.753653894339	0.926,0.868,0.859	0.935,0.965,0.887	-0.045
898	"AT1G11870"	"ATSRS"	chr1	+	4006096	4006190	4006116	4006190	4005886	4006021	898	141,116,179	2,0,0	159,102,185	2,1,3	118	99	0.681239676676	1.0	0.983,1.0,1.0	0.985,0.988,0.981	0.01
899	"AT1G31360"	"MED34"	chr1	+	11233086	11233233	11233135	11233233	11232755	11232979	899	18,10,17	2,1,9	25,10,23	4,1,4	147	99	0.478576974074	1.0	0.858,0.871,0.56	0.808,0.871,0.795	-0.062
900	"AT1G14570"	"PUX7"	chr1	+	4983734	4983871	4983753	4983871	4983534	4983638	900	83,89,138	1,1,0	164,56,131	3,2,0	117	99	0.776740245848	1.0	0.986,0.987,1.0	0.979,0.96,1.0	0.011
