ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1193	36,32,39	5,4,13	33,12,30	12,7,6	102	99
1194	2,12,13	23,33,52	13,6,6	46,26,45	101	99
1195	403,337,477	3,1,4	429,232,561	5,2,5	135	99
1196	18,11,17	0,3,2	13,9,18	2,1,0	101	99
1197	4,0,5	12,7,10	7,5,7	7,3,21	101	99
1200	42,33,56	3,5,0	60,34,43	2,0,1	104	99
1202	415,269,477	6,5,11	540,338,601	15,6,16	131	99
1203	9,7,13	107,71,160	10,6,14	146,112,179	198	99
1204	29,16,50	1,1,0	38,32,42	0,0,1	107	99
1206	788,664,1181	30,20,32	1019,549,1143	38,17,34	101	99
1207	858,710,1275	5,3,12	1123,599,1237	7,5,9	104	99
1208	898,734,1318	4,8,6	1163,621,1271	8,5,14	107	99
1209	977,801,1428	6,9,11	1285,663,1388	18,8,12	110	99
1210	100,66,126	5,3,12	142,67,128	7,5,9	101	99
1211	140,90,169	4,8,6	182,89,162	8,5,14	104	99
1212	219,157,279	6,9,11	304,131,279	18,8,12	107	99
1213	45,27,55	4,8,6	47,27,43	8,5,14	101	99
1214	124,94,165	6,9,11	169,69,160	18,8,12	104	99
1215	83,75,116	6,9,11	130,47,131	18,8,12	101	99
1216	36,20,38	0,0,1	57,47,84	1,0,0	104	99
1217	2,3,7	7,20,9	11,5,10	6,0,15	153	99
1218	160,121,220	16,7,22	168,105,224	20,5,25	107	99
1219	56,45,85	7,5,8	65,54,77	13,3,8	101	99
1221	67,59,101	5,5,5	111,64,75	12,3,5	101	99
1222	0,1,1	8,6,16	1,0,1	14,11,11	123	99
1223	58,65,130	57,50,93	94,65,112	74,35,95	101	99
1226	88,79,130	0,4,2	150,62,191	3,0,9	198	99
1227	176,134,237	77,77,96	186,105,249	83,31,82	104	99
1228	1,3,6	33,36,50	5,3,3	43,25,38	105	99
1230	1,1,3	351,222,418	2,1,6	427,283,481	179	99
1231	2,2,4	14,12,11	2,0,2	12,10,9	110	99
1232	30,19,18	14,12,11	20,14,24	12,10,9	129	99
1233	28,17,15	0,0,1	20,14,22	2,0,0	117	99
1234	33,26,40	47,32,69	31,31,40	50,38,60	101	99
1235	2,2,2	53,61,94	3,1,5	104,42,97	117	99
1236	48,40,90	8,6,7	86,35,76	11,2,15	103	99
1237	10,7,9	30,16,21	6,2,8	35,24,31	132	99
1238	4,1,11	27,24,32	8,7,13	33,28,18	113	99
1239	1109,769,1328	3,0,2	1219,757,1323	1,0,2	100	99
1240	15,11,19	13,9,25	18,11,19	14,8,12	103	99
1243	23,22,25	9,5,8	54,19,48	14,10,19	135	99
1244	12,9,16	0,2,4	10,8,18	10,5,10	101	99
1245	6,1,2	115,80,173	15,6,13	210,99,192	146	99
1246	1,0,0	4,6,17	1,0,0	20,16,28	149	99
1247	5,4,5	7,9,21	13,4,10	23,11,16	119	99
1248	65,61,72	203,171,339	75,53,93	254,128,217	198	99
1249	16,7,25	0,3,2	42,23,41	3,2,2	122	99
1250	1,0,0	10,11,11	0,1,0	27,19,34	101	99
1251	58,26,58	13,6,18	42,28,61	16,9,21	102	99
1253	6,6,9	35,19,45	11,3,16	51,26,41	101	99
1254	13,2,10	1,1,2	5,8,14	4,1,2	104	99
1256	3,3,3	114,93,132	3,3,4	194,97,174	198	99
1257	55,39,54	0,0,0	52,26,79	0,1,0	102	99
1258	156,110,179	139,98,142	162,122,161	123,69,162	198	99
1259	211,253,351	4,4,5	363,196,366	12,4,10	198	99
1260	78,56,92	83,51,83	47,29,50	92,41,118	102	99
1261	2,2,2	31,15,27	4,2,0	29,20,41	112	99
1263	0,0,1	2,1,1	0,0,2	7,4,2	106	99
1264	4,3,1	5425,5649,8337	4,0,2	10146,4576,10958	144	99
1265	0,0,0	58,39,45	2,0,1	67,42,85	101	99
1266	82,51,112	3,8,7	103,59,97	12,8,10	101	99
1267	5,3,6	7,9,4	3,5,6	8,7,11	198	99
1268	0,3,2	0,1,0	2,1,0	1,1,0	198	99
1269	193,187,278	16,8,26	219,158,260	12,6,7	101	99
1270	2,5,8	11,22,25	5,5,5	28,14,20	101	99
1271	203,136,317	2,1,0	232,167,313	3,0,0	107	99
1273	25,24,54	55,45,50	37,32,47	72,42,47	101	99
1274	37,25,32	44,34,46	38,17,30	36,28,41	101	99
1275	42,29,40	129,116,218	53,23,43	126,85,162	101	99
1276	156,112,249	23,9,39	346,138,307	44,22,33	103	99
1277	98,68,135	11,13,23	95,65,116	11,9,12	108	99
1279	12,10,17	27,39,44	24,9,17	38,20,48	101	99
1280	31,23,49	89,55,108	33,13,23	117,73,138	149	99
1283	33,28,53	33,28,41	51,29,72	61,26,70	107	99
1284	34,28,53	159,116,162	51,29,74	161,109,157	155	99
1285	34,28,41	159,116,162	61,26,72	161,109,157	146	99
1286	11,7,21	1,0,0	20,13,20	0,0,0	104	99
1288	0,1,2	3,2,2	10,4,2	3,0,2	158	99
1289	0,1,2	4,2,8	10,4,2	1,3,6	172	99
1290	3,2,2	4,2,8	3,0,2	1,3,6	112	99
1291	1621,1180,1953	0,0,0	1642,1218,1873	0,0,2	101	99
1293	8,0,3	13,9,25	5,4,9	20,19,48	105	99
1294	194,204,239	0,2,0	313,165,398	3,1,4	110	99
1295	1724,1490,2239	126,86,143	3028,1449,3124	143,79,153	104	99
1296	1724,1490,2239	14,7,20	3028,1449,3125	23,12,22	107	99
1297	126,86,143	14,7,20	143,79,154	23,12,22	101	99
1298	156,132,181	0,1,1	262,174,330	1,0,3	103	99
1299	12,13,18	5,7,5	20,6,32	6,7,8	104	99
1301	0,2,0	11,7,14	1,2,2	7,2,8	123	99
1302	34,19,46	4,4,12	43,20,44	8,3,7	101	99
1303	67,59,107	1,1,1	153,56,142	7,1,5	104	99
1305	20,23,28	15,16,15	13,4,21	9,8,14	101	99
1306	5,6,4	0,0,0	20,9,20	1,0,2	164	99
1307	4,0,9	0,0,0	10,5,19	1,0,0	164	99
1308	5,12,13	0,1,0	18,7,15	0,0,0	164	99
1309	1,0,0	32,29,50	2,0,0	35,16,35	154	99
1311	0,0,0	1,0,1	0,0,1	0,0,2	102	99
1312	13,8,8	14,18,34	12,8,9	42,15,28	107	99
1313	16,19,32	31,12,37	11,3,20	2,3,1	118	99
1315	26,26,44	0,0,2	34,27,50	0,0,1	198	99
1317	0,1,1	60,37,115	2,0,1	118,34,89	105	99
1319	7,4,8	0,1,0	5,8,2	0,0,1	113	99
1320	22,15,25	1,0,1	23,16,23	2,1,4	113	99
1321	82,56,84	6,2,5	132,74,127	2,4,11	113	99
1322	192,116,222	1,4,5	216,122,227	2,2,6	102	99
1326	11,3,6	5,1,4	6,2,9	5,3,7	113	99
1327	5,5,2	2,3,4	2,3,4	6,3,8	110	99
1328	12,16,21	2,2,3	11,15,14	3,1,0	123	99
1331	0,1,5	47,20,48	1,2,7	63,30,55	110	99
1332	35,31,32	32,25,47	31,21,24	46,12,35	101	99
1333	3,1,9	44,30,58	4,3,10	45,34,49	118	99
1334	311,243,372	396,368,452	436,316,473	537,305,526	101	99
1335	28,15,33	0,0,1	26,17,26	1,0,0	101	99
1336	3,3,2	85,45,98	2,3,4	117,37,109	139	99
1337	1,3,1	0,0,0	2,3,4	0,1,0	102	99
1338	71,62,80	45,41,58	56,33,69	46,19,74	101	99
1339	56,40,106	12,2,12	128,54,103	7,3,12	101	99
1342	318,249,452	0,0,1	386,249,428	0,0,0	102	99
1343	15,13,11	0,1,3	15,5,9	3,0,0	104	99
1345	0,0,2	0,0,0	3,4,19	1,2,3	101	99
1346	39,18,71	8,9,24	15,25,35	8,8,9	101	99
1347	234,243,430	3,0,3	499,193,460	0,0,2	113	99
1348	312,251,377	0,3,1	314,210,400	1,1,2	103	99
1349	3,7,9	29,35,46	11,2,14	68,26,81	109	99
1351	9,11,6	1,0,0	22,12,16	0,0,0	106	99
1352	66,36,67	1,0,0	120,78,159	0,0,0	128	99
1353	64,33,64	7,8,3	113,74,147	15,8,4	120	99
1354	88,126,194	1,0,6	144,78,168	1,1,1	102	99
1356	460,337,551	4,1,1	539,394,604	0,2,3	101	99
1357	57,20,48	0,0,0	28,13,37	0,1,0	125	99
1358	71,49,80	1,0,2	75,43,63	0,0,0	101	99
1359	230,180,295	0,1,0	410,223,452	3,0,3	123	99
1361	13,15,22	19,22,22	41,19,35	37,16,31	122	99
1363	10,11,10	5,6,7	13,5,17	10,5,10	107	99
1364	0,0,1	2,1,3	0,1,3	0,0,2	101	99
1365	29,37,46	0,0,0	60,20,47	3,0,1	145	99
1366	65,77,97	3,5,4	101,46,74	0,0,1	198	99
1368	38,27,68	0,0,2	91,42,83	1,3,3	102	99
1369	56,39,60	3,1,0	80,32,66	1,3,2	113	99
1370	1,0,0	28,23,28	0,0,0	37,16,33	198	99
1371	92,57,94	1,1,2	87,40,96	1,3,0	104	99
1373	199,133,308	13,14,31	271,157,251	17,9,22	104	99
1374	0,0,0	2,0,0	3,0,0	1,0,0	103	99
1375	0,2,0	60,51,66	0,0,0	52,53,72	101	99
1376	16,10,18	40,31,49	12,5,9	37,19,37	101	99
1377	11,7,14	222,133,258	18,21,32	182,180,246	117	99
1378	4,3,5	7,3,3	8,2,7	6,4,15	106	99
1380	54,41,71	6,2,8	73,39,72	13,7,13	113	99
1382	1,1,6	0,0,0	6,2,7	0,1,0	127	99
1383	9,7,8	0,2,9	10,4,5	2,2,6	101	99
1384	4,7,11	2,5,8	2,4,5	6,1,8	129	99
1385	153,133,238	2,1,2	223,85,249	3,0,2	104	99
1387	159,124,277	6,7,4	330,109,264	6,0,6	110	99
1388	1,4,5	90,58,123	7,2,3	119,58,125	101	99
1389	241,244,368	4,5,4	405,231,484	12,11,18	140	99
1390	34,31,53	0,0,2	86,31,83	0,0,0	149	99
1391	34,32,54	0,0,1	86,32,83	9,0,10	157	99
1392	0,1,3	0,0,1	0,1,0	9,0,10	106	99
1393	141,119,167	2,0,1	245,134,245	0,0,0	113	99
1394	20,11,36	65,47,89	25,7,25	88,28,97	101	99
1396	25,29,42	0,0,0	38,14,46	0,0,2	104	99
1397	41,25,34	3,5,6	40,20,36	8,0,4	102	99
1398	33,43,76	1,0,1	76,32,69	1,0,0	113	99
1399	6,10,4	8,6,10	7,4,3	6,1,16	120	99
1400	13,12,19	2,0,0	27,20,28	1,0,1	132	99
1402	7,3,3	62,51,89	1,3,7	95,44,83	117	99
1403	16,13,22	6,5,2	13,22,21	6,3,5	131	99
1404	87,63,149	495,360,829	195,78,149	792,406,797	107	99
1406	292,238,388	51,62,77	381,254,424	83,55,106	101	99
1407	293,210,353	100,44,122	263,183,346	146,99,157	198	99
1408	26,33,49	0,0,2	57,25,55	2,0,0	101	99
1409	131,123,185	1,0,0	186,119,259	0,0,0	198	99
1410	49,44,91	17,6,17	53,29,55	12,11,16	176	99
1412	25,20,21	1,0,0	44,22,52	1,0,1	104	99
1413	39,35,84	0,0,0	84,47,62	2,0,0	198	99
1414	46,28,33	114,101,184	41,28,41	144,85,161	198	99
1415	5,4,9	325,296,471	8,2,5	518,363,566	117	99
1416	5,6,9	17,15,21	3,2,6	11,6,18	101	99
1418	59,81,100	78,57,92	120,97,146	154,82,149	101	99
1419	42,32,70	4,3,1	116,37,112	3,1,3	105	99
1420	26,20,30	0,1,0	33,5,38	0,0,0	106	99
1421	69,41,51	5,2,5	85,84,138	3,5,4	101	99
1422	71,64,72	0,0,1	80,50,124	0,0,1	155	99
1425	386,322,427	2,4,0	359,239,419	0,5,3	102	99
1426	4,4,4	52,41,83	11,1,10	95,34,104	116	99
1427	7,7,7	35,33,35	23,21,45	99,97,116	102	99
1428	6,2,3	85,51,111	3,1,2	94,55,102	101	99
1430	45,66,75	0,0,1	64,45,81	0,0,0	103	99
1432	65,35,76	3,1,1	71,62,86	4,0,0	104	99
1433	0,0,1	41,12,29	0,0,0	33,28,47	159	99
1435	28,6,31	11,10,13	14,20,26	18,17,26	101	99
1436	120,88,164	4,3,9	165,75,148	9,2,5	110	99
1437	0,1,0	85,82,132	0,0,1	115,66,135	107	99
1438	75,53,112	0,1,3	91,59,82	2,0,0	106	99
1439	53,33,45	9,5,11	30,12,30	10,2,9	198	99
1440	0,3,0	105,99,130	1,0,1	100,77,115	151	99
1441	8,8,4	1,2,4	16,9,16	3,1,4	120	99
1442	7,2,10	323,284,565	12,2,4	491,226,496	101	99
1443	18,27,32	0,0,0	28,22,27	0,2,1	101	99
1444	0,1,0	9,7,22	0,0,1	14,5,17	101	99
1445	133,121,177	7,12,16	128,57,141	6,3,12	102	99
1447	2,1,1	22,8,19	0,0,1	20,8,19	119	99
1448	284,271,589	11,10,37	497,299,610	28,16,25	101	99
1449	6,11,12	0,0,0	11,4,9	0,0,1	115	99
1450	1,3,3	32,25,41	7,0,4	26,12,30	112	99
1452	0,0,1	0,0,0	0,1,1	0,0,1	119	99
1454	58,52,106	17,12,27	111,35,90	3,4,12	118	99
1455	101,79,193	0,0,1	241,125,226	0,0,0	131	99
1456	3,1,2	6,4,13	4,7,0	25,20,16	106	99
1457	39,37,52	10,16,15	61,9,54	10,7,15	110	99
1459	46,39,61	19,17,19	60,19,38	24,2,6	110	99
1462	0,1,1	29,39,34	2,1,0	98,27,83	129	99
1464	0,1,0	76,57,70	1,0,2	87,56,116	119	99
1465	30,15,40	3,0,1	40,24,39	0,1,3	101	99
1467	1,0,2	202,163,236	2,0,4	240,171,252	115	99
1468	4,6,14	110,84,168	12,4,4	166,62,118	101	99
1469	130,144,189	37,36,41	279,168,302	58,52,87	101	99
1470	3,0,1	14,16,24	2,1,1	34,16,30	104	99
1472	57,69,103	8,6,8	68,38,89	10,6,7	101	99
1473	1,0,1	1,0,0	3,1,3	0,0,0	102	99
1474	1,0,0	81,76,105	0,0,1	107,35,122	116	99
1476	769,848,1285	2,3,3	1707,582,1580	0,0,2	125	99
1477	2,4,2	1,2,2	6,4,0	4,1,2	102	99
1479	1,1,0	41,40,62	2,1,1	73,35,77	126	99
1480	0,0,0	0,0,2	0,2,0	14,7,8	114	99
1482	39,34,39	0,0,0	112,132,112	1,0,0	102	99
1483	55,48,80	0,0,0	57,32,58	0,0,1	101	99
1484	54,20,54	1,0,1	45,21,59	1,1,4	102	99
1485	0,0,1	0,0,2	4,3,3	1,0,1	128	99
1487	50,29,51	17,19,22	33,25,53	23,17,22	101	99
1488	15,24,25	24,14,19	31,23,41	36,22,35	101	99
1489	53,21,37	4,1,10	130,49,97	6,2,9	101	99
1490	57,31,59	33,27,58	128,39,127	118,45,121	101	99
1492	117,73,149	1,2,0	91,70,126	0,0,1	104	99
1493	0,1,3	8,1,11	5,4,3	10,1,7	103	99
1494	0,4,0	134,103,182	1,1,1	162,88,142	167	99
1496	115,59,107	6,0,2	86,47,53	3,1,0	104	99
1497	75,56,116	8,5,14	117,49,118	11,4,9	112	99
1498	6,16,13	23,22,32	30,13,20	44,14,57	107	99
1499	1,4,2	11,10,5	3,6,17	14,10,8	107	99
1500	0,0,1	3,0,5	0,1,0	1,0,3	110	99
1501	77,70,133	38,35,54	146,62,167	24,12,27	116	99
1502	3,2,4	8,6,5	3,2,2	10,2,11	149	99
1503	14,7,14	47,38,66	23,7,22	99,43,77	105	99
1507	2,0,5	9,15,25	7,2,5	17,16,23	111	99
1508	0,6,2	3,1,2	4,1,3	4,4,5	114	99
1509	9,12,7	20,21,24	10,8,22	31,18,39	114	99
1510	252,263,484	2,1,1	381,165,436	2,0,3	107	99
1511	2,1,1	40,20,61	1,4,2	69,38,64	119	99
1512	65,37,84	16,14,20	74,29,86	21,8,16	104	99
1515	9,7,6	16,18,16	12,4,8	36,18,33	101	99
1516	39,15,41	104,98,135	50,23,42	128,90,165	113	99
1517	18,13,19	6,8,12	33,14,37	14,3,4	159	99
1518	42,40,91	0,0,1	63,42,63	1,2,0	102	99
1519	12,13,15	79,90,148	9,4,9	76,19,71	101	99
1520	65,32,69	0,0,0	74,38,66	1,1,0	118	99
1521	15,19,21	32,45,42	19,11,12	62,48,66	171	99
1522	461,401,760	8,2,9	1044,466,912	15,8,6	117	99
1523	461,402,760	3,1,2	1045,466,913	9,2,2	127	99
1524	8,3,9	3,1,2	16,8,7	9,2,2	108	99
1525	4,3,6	615,438,1129	8,1,4	1688,732,1364	101	99
1526	72,53,88	0,0,2	94,49,102	0,0,2	104	99
1527	97,44,116	7,7,13	97,74,114	9,6,13	101	99
1528	2223,1516,2583	67,45,83	2387,1641,2968	77,50,99	101	99
1530	42,30,54	101,103,151	42,18,48	140,61,135	101	99
