ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
570	"AT1G04270"	"RPS15A"	chr1	-	1142575	1142633	1142578	1142633	1141603	1142100
571	"AT3G06720"	"IMPA1"	chr3	+	2123173	2123567	2123173	2123557	2123647	2124131
572	"AT5G64460"	"AT5G64460"	chr5	-	25775477	25775568	25775482	25775568	25775305	25775354
573	"AT4G28520"	"CRC"	chr4	+	14088554	14088992	14088554	14088990	14089209	14089796
574	"AT4G28520"	"CRC"	chr4	+	14088554	14088996	14088554	14088990	14089209	14089796
575	"AT4G28520"	"CRC"	chr4	+	14088554	14088996	14088554	14088992	14089209	14089796
576	"AT1G71820"	"SEC6"	chr1	+	27014114	27014294	27014114	27014228	27014635	27014719
577	"AT2G43500"	"NLP8"	chr2	+	18062530	18062599	18062530	18062595	18062693	18063659
578	"AT3G45750"	"AT3G45750"	chr3	-	16796699	16796963	16796783	16796963	16796437	16796622
579	"AT3G51830"	"SAC8"	chr3	+	19220687	19220820	19220687	19220815	19220917	19221009
580	"AT4G31000"	"CBP60F"	chr4	+	15104034	15104519	15104034	15104471	15104624	15104785
581	"AT1G18030"	"AT1G18030"	chr1	+	6206124	6206218	6206124	6206214	6206319	6206367
582	"AT3G54730"	"AT3G54730"	chr3	+	20259002	20259640	20259002	20259622	20259989	20260453
583	"AT3G14420"	"GLO1"	chr3	+	4821787	4821944	4821787	4821940	4822032	4822157
584	"AT3G14420"	"GLO1"	chr3	+	4823177	4823251	4823177	4823247	4823340	4823437
585	"AT4G19040"	"EDR2"	chr4	-	10433201	10433256	10433216	10433256	10432977	10433126
586	"AT4G19040"	"EDR2"	chr4	-	10434459	10434555	10434468	10434555	10434101	10434166
587	"AT2G42300"	"BHLH48"	chr2	+	17622308	17622378	17622308	17622374	17623440	17623509
588	"AT1G71691"	"AT1G71691"	chr1	-	26951160	26951547	26951164	26951547	26950937	26951059
589	"AT5G59440"	"ZEU1"	chr5	+	23971230	23971402	23971230	23971362	23971514	23971569
590	"AT2G36060"	"UEV1C"	chr2	-	15143225	15143351	15143228	15143351	15142676	15143152
591	"AT2G36060"	"UEV1C"	chr2	-	15143474	15143617	15143477	15143617	15143225	15143351
592	"AT2G37760"	"AKR4C8"	chr2	+	15833233	15833486	15833233	15833482	15833655	15833920
593	"AT1G28660"	"AT1G28660"	chr1	-	10072529	10072675	10072532	10072675	10072180	10072457
594	"AT5G54130"	"AT5G54130"	chr5	+	21963295	21963401	21963295	21963395	21963492	21963704
595	"AT1G21530"	"AEE10"	chr1	-	7546036	7546936	7546042	7546936	7545150	7545900
596	"AT3G27430"	"PBB1"	chr3	+	10152891	10153053	10152891	10153035	10153550	10153692
597	"AT4G16695"	"AT4G16695"	chr4	+	9394420	9394573	9394420	9394569	9395060	9395142
598	"AT1G21560"	"AT1G21560"	chr1	+	7554783	7555007	7554783	7554975	7555182	7556032
599	"AT2G39800"	"P5CSA"	chr2	-	16599875	16599972	16599884	16599972	16599686	16599790
600	"AT5G59480"	"AT5G59480"	chr5	-	23980392	23980480	23980395	23980480	23980020	23980299
601	"AT2G05520"	"GRP3"	chr2	+	2026523	2026628	2026523	2026610	2026649	2027117
602	"AT2G05520"	"GRP3"	chr2	+	2026523	2026628	2026523	2026610	2026670	2027117
603	"AT2G05520"	"GRP3"	chr2	+	2026523	2026628	2026523	2026610	2026712	2027117
604	"AT2G05520"	"GRP3"	chr2	+	2026523	2026649	2026523	2026610	2026712	2027117
605	"AT2G05520"	"GRP3"	chr2	+	2026523	2026649	2026523	2026628	2026712	2027117
606	"AT2G05520"	"GRP3"	chr2	+	2026523	2026649	2026523	2026610	2026733	2027117
607	"AT1G33290"	"AT1G33290"	chr1	+	12075131	12075416	12075131	12075188	12075506	12075650
608	"AT1G74390"	"NEN3"	chr1	-	27963011	27963075	27963044	27963075	27962093	27962815
609	"AT3G51880"	"HMGB1"	chr3	-	19247435	19247525	19247456	19247525	19246990	19247333
610	"AT3G51760"	"AT3G51760"	chr3	-	19198198	19199074	19198205	19199074	19197765	19197825
611	"AT5G12440"	"AT5G12440"	chr5	-	4041216	4041334	4041218	4041334	4037645	4038658
612	"AT3G60250"	"CKB3"	chr3	-	22270992	22271158	22270995	22271158	22270336	22270844
613	"AT1G23820"	"SPDS1"	chr1	+	8422167	8422367	8422167	8422363	8422447	8422571
614	"AT5G16300"	"AT5G16300"	chr5	+	5341436	5341616	5341436	5341523	5341778	5341947
615	"AT4G23450"	"AIRP1"	chr4	-	12242461	12242706	12242516	12242706	12242053	12242391
616	"AT5G61150"	"VIP4"	chr5	-	24604074	24604326	24604080	24604326	24603655	24603983
617	"AT3G47010"	"AT3G47010"	chr3	-	17317588	17317776	17317593	17317776	17317316	17317518
618	"AT2G41150"	"AT2G41150"	chr2	+	17154892	17155026	17154892	17154995	17155097	17155327
619	"AT5G46110"	"TPT"	chr5	+	18697234	18697890	18697234	18697883	18697957	18698023
620	"AT5G46110"	"TPT"	chr5	+	18699384	18699462	18699384	18699429	18699561	18699678
621	"AT5G46110"	"TPT"	chr5	+	18699958	18700063	18699958	18700059	18700194	18700656
622	"AT4G30480"	"TPR1"	chr4	+	14897974	14898161	14897974	14898157	14898249	14898376
623	"AT4G37210"	"AT4G37210"	chr4	+	17513718	17513996	17513718	17513992	17514067	17514625
624	"AT2G17510"	"EMB2763"	chr2	-	7612961	7613066	7612997	7613066	7612561	7612687
625	"AT2G17510"	"EMB2763"	chr2	-	7613425	7613732	7613491	7613732	7613184	7613341
626	"AT2G46420"	"AT2G46420"	chr2	+	19056544	19056666	19056544	19056634	19056765	19057096
627	"AT3G21250"	"ABCC8"	chr3	-	7460421	7460508	7460454	7460508	7459722	7460334
628	"AT5G59130"	"AT5G59130"	chr5	-	23871342	23871552	23871372	23871552	23871140	23871252
629	"AT3G26890"	"AT3G26890"	chr3	-	9911414	9911621	9911606	9911621	9909317	9910792
630	"AT3G56130"	"AT3G56130"	chr3	+	20827622	20827958	20827622	20827954	20828137	20828404
631	"AT3G56130"	"AT3G56130"	chr3	+	20827900	20827954	20827900	20827933	20828137	20828404
632	"AT4G13040"	"AT4G13040"	chr4	+	7614559	7614668	7614559	7614615	7614767	7614948
633	"AT1G73390"	"AT1G73390"	chr1	-	27594494	27594551	27594498	27594551	27593901	27594166
634	"AT5G47620"	"AT5G47620"	chr5	-	19304056	19304280	19304064	19304280	19302658	19303718
635	"AT5G47620"	"AT5G47620"	chr5	-	19304365	19304453	19304367	19304453	19304056	19304280
636	"AT5G64990"	"RABH1A"	chr5	-	25964350	25964442	25964371	25964442	25964177	25964266
637	"AT1G20696"	"HMGB3"	chr1	+	7180673	7180760	7180673	7180754	7180989	7181069
638	"AT1G35340"	"AT1G35340"	chr1	+	12978235	12978355	12978235	12978340	12978439	12978514
639	"AT1G13170"	"ORP1D"	chr1	-	4490266	4490790	4490329	4490790	4489995	4490151
640	"AT2G43950"	"OEP37"	chr2	-	18200931	18201052	18200996	18201052	18200323	18200684
641	"AT4G25720"	"QCT"	chr4	-	13100785	13100883	13100845	13100883	13100416	13100487
642	"AT3G18380"	"SHH2"	chr3	-	6312246	6312448	6312255	6312448	6312005	6312081
643	"AT1G72930"	"TIR"	chr1	+	27439451	27439973	27439451	27439930	27440071	27440464
644	"AT1G63770"	"AT1G63770"	chr1	-	23658411	23658526	23658415	23658526	23658215	23658332
645	"AT4G36980"	"AT4G36980"	chr4	-	17434316	17434461	17434319	17434461	17433989	17434142
646	"AT4G30160"	"VLN4"	chr4	+	14757777	14757815	14757777	14757788	14757904	14758045
647	"AT2G25900"	"ATCTH"	chr2	+	11041330	11041473	11041330	11041363	11041565	11043209
648	"AT1G02145"	"ALG12"	chr1	+	404756	404953	404756	404842	405064	405110
649	"AT2G17560"	"HMGB4"	chr2	-	7642599	7642674	7642611	7642674	7642164	7642506
650	"AT4G12850"	"AT4G12850"	chr4	+	7536974	7537424	7536974	7537203	7538081	7538276
651	"AT2G22540"	"SVP"	chr2	+	9579873	9580598	9579873	9580583	9581505	9581584
652	"AT5G10605"	"AT5G10605"	chr5	-	3353056	3353392	3353180	3353392	3352897	3352941
653	"AT5G38470"	"RAD23D"	chr5	+	15406994	15407105	15406994	15407101	15407194	15407273
654	"AT1G34350"	"AT1G34350"	chr1	+	12534900	12535081	12534900	12535006	12535395	12535544
655	"AT4G32850"	"PAPS4"	chr4	+	15854164	15854241	15854164	15854211	15854326	15854439
656	"AT4G32850"	"PAPS4"	chr4	+	15854164	15854241	15854164	15854211	15854362	15854460
657	"AT4G32850"	"PAPS4"	chr4	+	15854164	15854245	15854164	15854211	15854362	15854460
658	"AT4G32850"	"PAPS4"	chr4	+	15854164	15854245	15854164	15854241	15854362	15854460
659	"AT2G01890"	"PAP8"	chr2	-	397922	398030	398006	398030	397727	397855
660	"AT1G11820"	"AT1G11820"	chr1	-	3991721	3993026	3991987	3993026	3991387	3991415
661	"AT1G74530"	"AT1G74530"	chr1	-	28010054	28010124	28010058	28010124	28009898	28009973
662	"AT5G06250"	"AT5G06250"	chr5	-	1893445	1894124	1893490	1894124	1892713	1892949
663	"AT2G29890"	"VLN1"	chr2	+	12747605	12747759	12747605	12747753	12747869	12747880
664	"AT2G29890"	"VLN1"	chr2	+	12748698	12748987	12748698	12748921	12749111	12749278
665	"AT5G61530"	"AT5G61530"	chr5	+	24743833	24744078	24743833	24744051	24744193	24744350
666	"AT3G13870"	"RHD3"	chr3	-	4570241	4570312	4570245	4570312	4570053	4570156
667	"AT5G03180"	"AT5G03180"	chr5	-	755161	755330	755173	755330	754625	755081
668	"AT1G11480"	"AT1G11480"	chr1	-	3866654	3866969	3866658	3866969	3865528	3866435
669	"AT5G53050"	"AT5G53050"	chr5	-	21511417	21511543	21511425	21511543	21510837	21510925
670	"AT2G26670"	"HO1"	chr2	+	11341683	11342239	11341683	11342095	11342894	11343118
671	"AT5G04220"	"SYT3"	chr5	-	1157351	1157452	1157377	1157452	1157188	1157265
672	"AT1G27450"	"APT1"	chr1	+	9532870	9533038	9532870	9532963	9533364	9533514
673	"AT2G26510"	"NAT3"	chr2	+	11276602	11276694	11276602	11276657	11276788	11276866
674	"AT3G52260"	"AT3G52260"	chr3	-	19384455	19384525	19384459	19384525	19383915	19384000
675	"AT1G45248"	"AT1G45248"	chr1	-	17164615	17164779	17164670	17164779	17164196	17164250
676	"AT5G26749"	"AT5G26749"	chr5	-	9398900	9399022	9398957	9399022	9398689	9398753
677	"AT3G13740"	"AT3G13740"	chr3	+	4504989	4505079	4504989	4505061	4505243	4505296
678	"AT1G16060"	"ADAP"	chr1	+	5508833	5509155	5508833	5508916	5509593	5509682
679	"AT1G22690"	"GASA9"	chr1	+	8027779	8028059	8027779	8028015	8028131	8028168
680	"AT4G28680"	"TYRDC"	chr4	+	14157417	14157480	14157417	14157474	14157728	14157793
681	"AT1G24260"	"SEP3"	chr1	-	8594806	8594891	8594809	8594891	8594629	8594697
682	"AT5G03415"	"DPB"	chr5	+	843467	843547	843467	843529	843685	843729
683	"AT1G67300"	"AT1G67300"	chr1	-	25194466	25194547	25194473	25194547	25194291	25194376
684	"AT5G19000"	"BPM1"	chr5	+	6343126	6343498	6343126	6343475	6343643	6343725
685	"AT4G27050"	"AT4G27050"	chr4	-	13577742	13578051	13577905	13578051	13577550	13577660
686	"AT1G12900"	"GAPA2"	chr1	-	4393541	4393850	4393545	4393850	4393223	4393468
687	"AT1G09932"	"AT1G09932"	chr1	-	3232882	3233109	3232964	3233109	3232669	3232777
688	"AT3G15605"	"AT3G15605"	chr3	+	5290286	5290371	5290286	5290365	5290473	5290564
689	"AT2G31280"	"BHLH155"	chr2	+	13343075	13343252	13343075	13343201	13343337	13343662
690	"AT5G05800"	"LIMYB"	chr5	-	1744939	1745245	1745136	1745245	1744445	1744781
691	"AT1G68910"	"WIT2"	chr1	-	25908564	25908715	25908568	25908715	25908130	25908380
692	"AT3G06400"	"CHR11"	chr3	+	1944493	1944688	1944493	1944682	1944769	1944804
693	"AT1G03160"	"FZL"	chr1	+	764698	764931	764698	764866	765024	765255
694	"AT1G29040"	"AT1G29040"	chr1	+	10134504	10134581	10134504	10134536	10134685	10134797
695	"AT3G17300"	"AT3G17300"	chr3	+	5907759	5907804	5907759	5907796	5908277	5908375
696	"AT2G27810"	"NAT12"	chr2	+	11854963	11855202	11854963	11855198	11855407	11855694
697	"AT2G27810"	"NAT12"	chr2	+	11855407	11855694	11855407	11855552	11855766	11856291
698	"AT4G40030"	"HTR8"	chr4	-	18556506	18556878	18556743	18556878	18556345	18556417
699	"AT5G57860"	"AT5G57860"	chr5	+	23438273	23438645	23438273	23438459	23439028	23439311
700	"AT5G43990"	"SUVR2"	chr5	+	17699083	17699345	17699083	17699285	17699457	17700575
701	"AT1G60730"	"AT1G60730"	chr1	-	22358753	22358860	22358757	22358860	22358034	22358665
702	"AT5G67240"	"SDN3"	chr5	-	26826756	26826857	26826816	26826857	26826521	26826653
703	"AT3G47640"	"BHLH47"	chr3	+	17567125	17567204	17567125	17567202	17567845	17567877
704	"AT3G47930"	"GLDH"	chr3	+	17686118	17686539	17686118	17686483	17686878	17687019
705	"AT1G07780"	"PAI1"	chr1	-	2411823	2412219	2412193	2412219	2411478	2411541
706	"AT1G07780"	"PAI1"	chr1	-	2412547	2412677	2412609	2412677	2412193	2412219
707	"AT3G18850"	"LPAT5"	chr3	-	6501089	6501307	6501173	6501307	6500286	6500978
708	"AT1G80100"	"AHP6"	chr1	+	30133725	30134017	30133725	30133951	30134129	30134273
709	"AT4G35300"	"MSSP2"	chr4	-	16799424	16799553	16799455	16799553	16798992	16799101
710	"AT4G35300"	"MSSP2"	chr4	-	16799424	16799553	16799455	16799553	16798992	16799167
711	"AT5G09900"	"RPN5A"	chr5	-	3089906	3090064	3089910	3090064	3089756	3089834
712	"AT5G56500"	"CPN60B3"	chr5	+	22873790	22873908	22873790	22873871	22874044	22874261
713	"AT3G15880"	"TPR4"	chr3	-	5368196	5368292	5368226	5368292	5367776	5367904
714	"AT5G03520"	"RABE1D"	chr5	+	883993	884070	883993	884066	884144	884245
715	"AT1G05380"	"AT1G05380"	chr1	+	1576862	1577148	1576862	1577127	1577221	1579195
716	"AT4G19230"	"CYP707A1"	chr4	+	10523180	10523301	10523180	10523299	10523411	10523961
717	"AT1G11360"	"AT1G11360"	chr1	-	3822017	3823088	3822146	3823088	3821442	3821780
718	"AT1G11360"	"AT1G11360"	chr1	-	3822017	3823088	3822163	3823088	3821442	3821780
719	"AT1G11360"	"AT1G11360"	chr1	-	3822146	3823088	3822163	3823088	3821442	3821780
720	"AT1G11360"	"AT1G11360"	chr1	-	3822017	3823088	3822146	3823088	3821442	3821795
721	"AT1G11360"	"AT1G11360"	chr1	-	3822017	3823088	3822163	3823088	3821442	3821795
722	"AT1G11360"	"AT1G11360"	chr1	-	3822146	3823088	3822163	3823088	3821442	3821795
723	"AT2G03480"	"QUL2"	chr2	+	1053007	1053169	1053007	1053093	1053270	1053574
724	"AT2G32080"	"PURA1"	chr2	-	13643266	13643410	13643269	13643410	13642957	13643191
725	"AT1G72650"	"TRFL6"	chr1	+	27351193	27351264	27351193	27351246	27351417	27352308
726	"AT1G53165"	"ATMAP4K	chr1	+	19817095	19817248	19817095	19817224	19817312	19817562
727	"AT5G57060"	"AT5G57060"	chr5	+	23090626	23090714	23090626	23090675	23091000	23091108
728	"AT5G44250"	"AT5G44250"	chr5	-	17825290	17825356	17825298	17825356	17825135	17825216
729	"AT4G38970"	"FBA2"	chr4	-	18164126	18164261	18164130	18164261	18163495	18163992
730	"AT1G71696"	"SOL1"	chr1	+	26967460	26967729	26967460	26967556	26967840	26967897
731	"AT3G21175"	"GATA24"	chr3	+	7423241	7423334	7423241	7423328	7423407	7423541
732	"AT1G21610"	"AT1G21610"	chr1	+	7578051	7578165	7578051	7578162	7578250	7578956
733	"AT5G62000"	"ARF2"	chr5	+	24914502	24914720	24914502	24914605	24914816	24915210
734	"AT1G28100"	"AT1G28100"	chr1	+	9802915	9802978	9802915	9802954	9803206	9803375
735	"AT1G28100"	"AT1G28100"	chr1	+	9803623	9803680	9803623	9803676	9803770	9804092
736	"AT3G05380"	"ALY2"	chr3	+	1539581	1539763	1539581	1539728	1540549	1540660
737	"AT1G10670"	"ACLA-1"	chr1	+	3535382	3535645	3535382	3535578	3535773	3535885
738	"AT3G13560"	"AT3G13560"	chr3	-	4427849	4428179	4427864	4428179	4427217	4427313
739	"AT3G57470"	"AT3G57470"	chr3	-	21275499	21275667	21275591	21275667	21275337	21275405
740	"AT3G19720"	"ARC5"	chr3	-	6853080	6853222	6853173	6853222	6852807	6852890
741	"AT3G19720"	"ARC5"	chr3	-	6853772	6853880	6853787	6853880	6853609	6853673
742	"AT5G18830"	"SPL7"	chr5	+	6279110	6279671	6279110	6279593	6279924	6280681
743	"AT2G31955"	"CNX2"	chr2	-	13585061	13585253	13585085	13585253	13584818	13584887
744	"AT1G19230"	"RBOHE"	chr1	+	6644936	6645096	6644936	6645042	6646069	6646118
745	"AT1G54360"	"TAF6B"	chr1	+	20291301	20291378	20291301	20291357	20291457	20291595
746	"AT5G10360"	"RPS6B"	chr5	-	3259059	3259332	3259215	3259332	3258473	3258972
747	"AT1G22910"	"AT1G22910"	chr1	+	8107290	8107523	8107290	8107519	8107612	8108164
748	"AT5G57410"	"AT5G57410"	chr5	-	23267492	23267522	23267496	23267522	23267298	23267410
749	"AT2G33620"	"AHL10"	chr2	+	14234219	14234462	14234219	14234374	14234738	14235217
750	"AT5G54920"	"AT5G54920"	chr5	+	22303033	22303148	22303033	22303133	22303488	22303523
751	"AT1G49050"	"AT1G49050"	chr1	+	18150537	18151243	18150537	18151239	18151338	18151462
752	"AT4G39170"	"SFH6"	chr4	+	18242257	18242357	18242257	18242351	18242429	18242645
753	"AT3G61490"	"AT3G61490"	chr3	+	22758062	22758154	22758062	22758113	22758428	22758901
754	"AT3G54770"	"ARP1"	chr3	-	20275413	20275555	20275446	20275555	20275032	20275156
755	"AT3G25900"	"HMT-1"	chr3	+	9481964	9482298	9481964	9482238	9482381	9482453
756	"AT3G25900"	"HMT-1"	chr3	+	9481964	9482302	9481964	9482238	9482381	9482453
757	"AT3G25900"	"HMT-1"	chr3	+	9481964	9482302	9481964	9482298	9482381	9482453
758	"AT3G62290"	"ARFA1E"	chr3	+	23053539	23053586	23053539	23053581	23053670	23053817
759	"AT5G52220"	"AT5G52220"	chr5	-	21207242	21207448	21207261	21207448	21207096	21207175
760	"AT1G01080"	"AT1G01080"	chr1	-	46372	47019	46375	47019	46043	46145
761	"AT2G21620"	"RD2"	chr2	+	9248572	9248998	9248572	9248980	9249088	9249168
762	"AT1G56220"	"AT1G56220"	chr1	+	21043703	21043893	21043703	21043889	21044347	21044738
763	"AT1G56220"	"AT1G56220"	chr1	+	21043703	21043893	21043703	21043889	21044356	21044738
764	"AT4G22860"	"AT4G22860"	chr4	+	11997392	11997909	11997392	11997895	11998115	11998274
765	"AT1G31600"	"AT1G31600"	chr1	-	11314623	11315640	11315568	11315640	11314341	11314443
766	"AT4G24440"	"TFIIA-S"	chr4	+	12633179	12633328	12633179	12633289	12633440	12633588
767	"AT1G12520"	"CCS"	chr1	-	4268374	4268555	4268528	4268555	4268142	4268277
768	"AT2G25220"	"AT2G25220"	chr2	-	10744900	10745131	10744969	10745131	10744535	10744798
769	"AT1G53710"	"AT1G53710"	chr1	-	20055276	20055415	20055279	20055415	20055097	20055194
770	"AT5G53550"	"YSL3"	chr5	+	21755290	21755558	21755290	21755474	21755823	21755903
771	"AT1G01800"	"AT1G01800"	chr1	+	293499	293756	293499	293752	294054	294120
772	"AT4G34370"	"ARI1"	chr4	+	16435112	16435395	16435112	16435347	16435467	16435948
773	"AT3G54670"	"TTN8"	chr3	+	20237100	20237343	20237100	20237339	20237765	20238027
774	"AT3G54670"	"TTN8"	chr3	+	20240220	20240316	20240220	20240310	20240394	20240603
775	"AT3G63460"	"SEC31B"	chr3	-	23434943	23434986	23434949	23434986	23434703	23434825
776	"AT4G05040"	"AT4G05040"	chr4	+	2578645	2578937	2578645	2578712	2579234	2579330
777	"AT4G03090"	"AT4G03090"	chr4	-	1367750	1367892	1367825	1367892	1367185	1367656
778	"AT3G62620"	"AT3G62620"	chr3	+	23160409	23160543	23160409	23160531	23160689	23160791
779	"AT5G60040"	"NRPC1"	chr5	+	24174401	24174581	24174401	24174551	24174764	24174939
780	"AT1G10060"	"BCAT1"	chr1	+	3286303	3286399	3286303	3286358	3286533	3286646
781	"AT5G37340"	"AT5G37340"	chr5	-	14789310	14789409	14789342	14789409	14789165	14789219
782	"AT5G37340"	"AT5G37340"	chr5	-	14792655	14792772	14792712	14792772	14792250	14792400
783	"AT2G01420"	"PIN4"	chr2	-	182004	183328	182016	183328	181579	181847
784	"AT4G39370"	"UBP27"	chr4	+	18307884	18308055	18307884	18308022	18308135	18308195
785	"AT1G23230"	"MED23"	chr1	+	8246060	8246303	8246060	8246298	8246562	8246780
786	"AT3G45850"	"AT3G45850"	chr3	-	16861261	16861527	16861408	16861527	16860783	16860980
787	"AT2G34860"	"EDA3"	chr2	+	14709673	14709812	14709673	14709808	14709930	14710197
788	"AT5G20300"	"TOC90"	chr5	-	6856212	6856340	6856217	6856340	6853415	6855810
789	"AT1G76510"	"ARID5"	chr1	-	28711064	28711179	28711133	28711179	28710760	28710853
790	"AT5G15240"	"AT5G15240"	chr5	+	4948995	4949606	4948995	4949276	4949692	4950340
791	"AT5G22080"	"AT5G22080"	chr5	-	7311478	7311592	7311532	7311592	7311277	7311385
792	"AT1G02950"	"GSTF4"	chr1	-	665857	665910	665861	665910	665167	665777
793	"AT4G38590"	"BGAL14"	chr4	+	18038067	18038243	18038067	18038231	18038329	18038439
794	"AT5G22794"	"AT5G22794"	chr5	+	7609908	7609954	7609908	7609933	7610048	7610204
795	"AT4G23130"	"CRK5"	chr4	-	12119101	12119242	12119113	12119242	12118909	12119031
796	"AT1G54310"	"AT1G54310"	chr1	+	20274312	20274561	20274312	20274535	20274641	20274828
797	"AT2G22990"	"SCPL8"	chr2	+	9789700	9789750	9789700	9789746	9789844	9790179
798	"AT2G22990"	"SCPL8"	chr2	+	9789700	9789752	9789700	9789750	9789848	9790179
799	"AT3G04070"	"anac047"	chr3	-	1062360	1062713	1062408	1062713	1061525	1062130
800	"AT3G14990"	"DJ1A"	chr3	+	5047399	5047532	5047399	5047530	5047634	5047835
801	"AT1G16340"	"KDSA2"	chr1	-	5590234	5590338	5590240	5590338	5589928	5590025
802	"AT4G33000"	"CBL10"	chr4	+	15925959	15926253	15925959	15926040	15926343	15926628
803	"AT1G53530"	"AT1G53530"	chr1	+	19978145	19978393	19978145	19978383	19978472	19978697
804	"AT5G06980"	"AT5G06980"	chr5	+	2168775	2168885	2168775	2168843	2168947	2169348
805	"AT2G18860"	"AT2G18860"	chr2	+	8164240	8164440	8164240	8164420	8164560	8164651
806	"AT4G32920"	"AT4G32920"	chr4	-	15887815	15888300	15887941	15888300	15887269	15887522
807	"AT5G20040"	"IPT9"	chr5	-	6769110	6769223	6769128	6769223	6768635	6768730
808	"AT1G22280"	"PAPP2C"	chr1	+	7874402	7874660	7874402	7874642	7874730	7875007
809	"AT1G22140"	"AT1G22140"	chr1	-	7815129	7815292	7815228	7815292	7814762	7814937
810	"AT1G53200"	"AT1G53200"	chr1	-	19842633	19842741	19842650	19842741	19842434	19842517
811	"AT1G79810"	"PEX2"	chr1	+	30019743	30020037	30019743	30020033	30020105	30020219
812	"AT3G05230"	"AT3G05230"	chr3	+	1493158	1493250	1493158	1493245	1493332	1493389
813	"AT5G07340"	"AT5G07340"	chr5	+	2317212	2317410	2317212	2317386	2317473	2317543
814	"AT1G28960"	"NUDT15"	chr1	-	10109861	10110359	10109925	10110359	10109655	10109785
815	"AT5G62760"	"AT5G62760"	chr5	-	25205390	25205478	25205402	25205478	25205089	25205292
816	"AT1G54270"	"TIF4A-2"	chr1	+	20260648	20260752	20260648	20260737	20260861	20261292
817	"AT2G38900"	"AT2G38900"	chr2	+	16243214	16243359	16243214	16243314	16243699	16244067
818	"AT1G31170"	"SRX"	chr1	+	11133682	11133846	11133682	11133840	11133926	11133960
819	"AT4G01450"	"AT4G01450"	chr4	+	609567	609955	609567	609857	610044	610196
820	"AT4G19160"	"AT4G19160"	chr4	+	10478243	10478347	10478243	10478321	10478540	10478904
821	"AT3G27470"	"AT3G27470"	chr3	+	10163048	10163270	10163048	10163170	10163691	10163811
822	"AT3G27470"	"AT3G27470"	chr3	+	10163048	10163270	10163048	10163170	10163939	10164051
