ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
380	"AT2G27340"	"AT2G27340"	chr2	+	11696936	11697558	11696936	11697554	11697647	11697696	380	0,0,0	71,59,65	0,1,0	46,31,48	102	99	1	1.0	0.0,0.0,0.0	0.0,0.03,0.0	-0.01
381	"AT4G35770"	"STR15"	chr4	+	16945774	16945832	16945774	16945828	16945908	16946192	381	1,0,4	24,12,47	1,0,0	34,9,34	102	99	0.31564772951	0.915202076065	0.039,0.0,0.076	0.028,0.0,0.0	0.029
387	"AT2G39730"	"RCA"	chr2	-	16571179	16571472	16571190	16571472	16570745	16571066	387	11481,9009,12763	23431,19177,26688	19625,13892,24848	23485,16473,28486	109	99	3.04423153352e-12	1.31663013825e-10	0.308,0.299,0.303	0.431,0.434,0.442	-0.132
388	"AT1G32370"	"TOM2B"	chr1	+	11677832	11677925	11677832	11677923	11678023	11678447	388	3,1,6	1,0,2	6,2,2	13,5,17	100	99	2.85467705627e-05	0.000411549275612	0.748,1.0,0.748	0.314,0.284,0.104	0.598
389	"AT1G77890"	"AT1G77890"	chr1	+	29293206	29293278	29293206	29293272	29293400	29293478	389	43,31,54	0,3,0	30,2,32	1,2,4	104	99	0.0221067684154	0.116605537934	1.0,0.908,1.0	0.966,0.488,0.884	0.19
390	"AT1G77890"	"AT1G77890"	chr1	+	29293206	29293278	29293206	29293272	29293433	29293478	390	1,1,1	0,0,0	2,2,3	0,0,1	104	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.741	0.086
391	"AT5G60120"	"TOE2"	chr5	+	24209970	24210161	24209970	24210095	24210295	24210409	391	1,0,1	72,43,77	0,0,0	54,38,95	164	99	1	1.0	0.008,0.0,0.008	0.0,0.0,0.0	0.005
392	"AT2G47470"	"PDIL2-1"	chr2	+	19483051	19483213	19483051	19483208	19483293	19483418	392	0,0,0	613,459,735	1,0,1	714,599,893	103	99	1	1.0	0.0,0.0,0.0	0.001,0.0,0.001	-0.001
393	"AT1G79990"	"AT1G79990"	chr1	+	30091482	30091648	30091482	30091624	30091926	30092238	393	234,129,268	3,1,4	252,167,319	0,0,0	122	99	0.649817447393	1.0	0.984,0.991,0.982	1.0,1.0,1.0	-0.014
394	"AT5G58140"	"PHOT2"	chr5	+	23528406	23528775	23528406	23528510	23528911	23529018	394	843,649,849	0,1,0	501,293,565	0,0,0	198	99	1	1.0	1.0,0.997,1.0	1.0,1.0,1.0	-0.001
395	"AT5G58140"	"PHOT2"	chr5	+	23529645	23529786	23529645	23529781	23529870	23533111	395	1496,1063,1583	19,17,18	984,598,1134	16,5,12	103	99	0.669539361084	1.0	0.987,0.984,0.988	0.983,0.991,0.989	-0.001
396	"AT1G59890"	"SNL5"	chr1	+	22046138	22046241	22046138	22046226	22046501	22046719	396	31,25,49	11,9,24	48,19,43	16,5,12	113	99	0.221043526108	0.721519434277	0.712,0.709,0.641	0.724,0.769,0.758	-0.063
398	"AT5G53860"	"emb2737"	chr5	+	21865931	21866027	21865931	21865996	21866132	21866231	398	0,0,2	164,158,224	6,2,3	263,108,245	129	99	0.720323593155	1.0	0.0,0.0,0.007	0.017,0.014,0.009	-0.011
399	"AT3G13445"	"TBP1"	chr3	+	4381486	4381768	4381486	4381588	4381868	4382224	399	78,72,91	0,0,1	117,84,132	0,0,0	198	99	1	1.0	1.0,1.0,0.978	1.0,1.0,1.0	-0.007
400	"AT3G46130"	"MYB48"	chr3	+	16945432	16945550	16945432	16945492	16945620	16945750	400	11,9,7	1,0,3	21,7,12	6,5,9	156	99	0.00859419448318	0.0537396016478	0.875,1.0,0.597	0.69,0.47,0.458	0.285
401	"AT3G47160"	"AT3G47160"	chr3	-	17361811	17362118	17361813	17362118	17360994	17361145	401	58,76,145	1,0,0	149,54,104	0,0,0	100	99	1	1.0	0.983,1.0,1.0	1.0,1.0,1.0	-0.006
405	"AT2G02080"	"IDD4"	chr2	-	520976	521205	520980	521205	520263	520660	405	1,0,1	69,62,133	8,2,3	157,57,181	102	99	0.0224190112525	0.116605537934	0.014,0.0,0.007	0.047,0.033,0.016	-0.025
406	"AT3G12250"	"TGA6"	chr3	+	3906243	3906525	3906243	3906416	3906620	3906692	406	5,3,7	11,9,18	2,1,5	35,9,28	198	99	0.00572517934627	0.0401536227124	0.185,0.143,0.163	0.028,0.053,0.082	0.109
407	"AT5G22000"	"RHF2A"	chr5	+	7279240	7279583	7279240	7279556	7279798	7280255	407	212,152,286	3,4,5	256,182,286	3,2,0	125	99	0.146961841379	0.544808540541	0.982,0.968,0.978	0.985,0.986,1.0	-0.014
408	"AT1G73170"	"AT1G73170"	chr1	-	27514350	27514797	27514354	27514797	27514053	27514268	408	36,53,76	66,60,74	56,33,56	113,58,136	102	99	0.00704856576072	0.0463064003774	0.346,0.462,0.499	0.325,0.356,0.286	0.113
409	"AT5G35360"	"CAC2"	chr5	+	13587557	13587637	13587557	13587633	13587787	13587834	409	3,2,2	505,326,535	1,1,1	558,355,687	102	99	1	1.0	0.006,0.006,0.004	0.002,0.003,0.001	0.003
411	"AT5G40500"	"AT5G40500"	chr5	+	16227833	16228049	16227833	16228022	16228119	16228245	411	69,65,110	7,5,10	62,25,65	90,52,98	125	99	0	0.0	0.886,0.911,0.897	0.353,0.276,0.344	0.574
413	"AT1G27840"	"ATCSA-1"	chr1	-	9695720	9695981	9695891	9695981	9695481	9695641	413	42,40,74	0,1,0	58,32,55	1,0,0	198	99	1	1.0	1.0,0.952,1.0	0.967,1.0,1.0	-0.005
414	"AT2G15530"	"MBR1"	chr2	+	6773916	6773983	6773916	6773964	6774083	6775826	414	10,18,11	21,16,29	34,15,35	18,7,25	117	99	0.00140493148711	0.0132194613402	0.287,0.488,0.243	0.615,0.645,0.542	-0.261
415	"AT2G15530"	"MBR1"	chr2	+	6773916	6773992	6773916	6773964	6774083	6775826	415	3,3,2	21,16,29	11,2,9	18,7,25	126	99	0.00167372705596	0.015239725299	0.101,0.128,0.051	0.324,0.183,0.22	-0.149
416	"AT2G15530"	"MBR1"	chr2	+	6773916	6773992	6773916	6773983	6774083	6775826	416	0,0,0	7,15,9	4,2,3	27,15,29	107	99	0.000692067821533	0.00690736921876	0.0,0.0,0.0	0.121,0.11,0.087	-0.106
418	"AT1G23860"	"RSZ21"	chr1	-	8428604	8428818	8428616	8428818	8428234	8428399	418	134,96,202	2,0,0	163,97,209	1,0,0	110	99	1	1.0	0.984,1.0,1.0	0.993,1.0,1.0	-0.003
420	"AT2G30480"	"AT2G30480"	chr2	-	12988669	12989016	12988673	12989016	12988523	12988582	420	3,4,4	13,8,16	5,2,9	10,2,17	102	99	0.173172852277	0.611406192733	0.183,0.327,0.195	0.327,0.493,0.339	-0.151
421	"AT3G14110"	"FLU"	chr3	-	4677129	4677308	4677132	4677308	4676835	4677001	421	0,0,1	436,338,552	0,0,0	492,254,559	101	99	1	1.0	0.0,0.0,0.002	0.0,0.0,0.0	0.001
425	"AT3G14120"	"NUP107"	chr3	+	4684417	4684631	4684417	4684559	4684716	4684877	425	0,0,1	50,33,67	0,0,0	49,32,53	170	99	1	1.0	0.0,0.0,0.009	0.0,0.0,0.0	0.003
426	"AT5G67380"	"CKA1"	chr5	-	26882659	26882789	26882758	26882789	26882393	26882588	426	206,162,328	3,1,1	306,158,355	2,0,1	197	99	1	1.0	0.972,0.988,0.994	0.987,1.0,0.994	-0.009
427	"AT1G32870"	"NAC13"	chr1	+	11912155	11913163	11912155	11913145	11913282	11913947	427	71,42,51	2,1,2	33,29,45	0,0,1	116	99	0.427882374155	1.0	0.968,0.973,0.956	1.0,1.0,0.975	-0.026
428	"AT3G45310"	"AT3G45310"	chr3	-	16628870	16629006	16628873	16629006	16628383	16628741	428	212,182,283	1,1,0	215,152,247	4,2,1	101	99	1	1.0	0.995,0.994,1.0	0.981,0.987,0.996	0.008
430	"AT2G20950"	"AT2G20950"	chr2	+	9003898	9004021	9003898	9003970	9004105	9004228	430	70,49,104	4,9,14	109,59,93	2,0,1	149	99	3.55262596008e-08	9.70427828043e-07	0.921,0.783,0.832	0.973,1.0,0.984	-0.14
431	"AT1G05400"	"AT1G05400"	chr1	+	1584313	1584588	1584313	1584581	1584680	1585060	431	4,2,1	0,0,0	0,2,3	0,0,4	105	99	1	1.0	1.0,1.0,1.0	NA,1.0,0.414	0.293
434	"AT2G04790"	"AT2G04790"	chr2	+	1679804	1679909	1679804	1679886	1680014	1680176	434	58,37,60	124,97,128	63,43,79	79,71,124	121	99	0.00728191388772	0.0472414163466	0.277,0.238,0.277	0.395,0.331,0.343	-0.092
440	"AT1G68010"	"HPR"	chr1	+	25494761	25494839	25494761	25494836	25494907	25495015	440	11,14,16	3737,3250,4519	12,7,31	4299,2797,5693	101	99	1	1.0	0.003,0.004,0.003	0.003,0.002,0.005	0.0
442	"AT3G14415"	"GLO2"	chr3	+	4818297	4818576	4818297	4818536	4818650	4818803	442	0,0,1	1212,1311,1881	1,0,0	2177,1125,2402	138	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
443	"AT3G14415"	"GLO2"	chr3	+	4819687	4819772	4819687	4819754	4819884	4819947	443	94,73,101	2349,1993,2964	95,58,106	3279,1776,3608	116	99	0.10218728588	0.39960157773	0.033,0.03,0.028	0.024,0.027,0.024	0.005
445	"AT2G41700"	"ABCA1"	chr2	-	17384159	17384252	17384177	17384252	17383785	17384089	445	0,0,2	57,60,84	0,0,1	69,46,81	116	99	1	1.0	0.0,0.0,0.02	0.0,0.0,0.01	0.003
447	"AT3G50500"	"SRK2D"	chr3	-	18742882	18742996	18742903	18742996	18742601	18742694	447	0,3,0	427,368,673	0,2,0	508,286,442	119	99	1	1.0	0.0,0.007,0.0	0.0,0.006,0.0	0.0
451	"AT2G47760"	"ALG3"	chr2	-	19567531	19567600	19567534	19567600	19567196	19567354	451	46,53,72	0,1,0	76,44,85	0,0,1	101	99	1	1.0	1.0,0.981,1.0	1.0,1.0,0.988	-0.002
452	"AT5G66060"	"P4H10"	chr5	+	26420734	26420922	26420734	26420836	26421044	26421130	452	116,86,194	0,0,0	171,105,220	0,0,1	184	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.992	0.003
454	"AT2G21940"	"SK1"	chr2	+	9351068	9351328	9351068	9351325	9351414	9351464	454	2,0,1	45,27,57	0,0,3	47,32,62	101	99	1	1.0	0.042,0.0,0.017	0.0,0.0,0.045	0.005
456	"AT1G70620"	"AT1G70620"	chr1	+	26627195	26627540	26627195	26627512	26627841	26628053	456	19,12,15	0,2,1	12,8,22	5,0,8	126	99	0.00179495241029	0.0153789801695	1.0,0.825,0.922	0.653,1.0,0.684	0.137
457	"AT4G39850"	"ABCC1"	chr4	+	18494630	18494748	18494630	18494703	18494904	18495085	457	1,2,2	82,63,90	1,0,0	93,54,115	143	99	1	1.0	0.008,0.022,0.015	0.007,0.0,0.0	0.013
458	"AT3G17440"	"NPSN13"	chr3	-	5970246	5970343	5970250	5970343	5970091	5970166	458	2,1,1	130,85,176	4,2,3	145,82,191	102	99	0.558335432649	1.0	0.015,0.011,0.005	0.026,0.023,0.015	-0.011
459	"AT1G16710"	"HAC12"	chr1	+	5715375	5715651	5715375	5715637	5715723	5716316	459	2,2,2	13,18,17	1,0,0	31,6,31	112	99	0.0149935558493	0.085512697646	0.12,0.089,0.094	0.028,0.0,0.0	0.092
460	"AT4G37550"	"AT4G37550"	chr4	+	17644354	17644545	17644354	17644485	17644640	17644876	460	187,160,282	1,0,0	301,135,308	0,0,0	158	99	1	1.0	0.992,1.0,1.0	1.0,1.0,1.0	-0.003
462	"AT4G12440"	"APT4"	chr4	+	7378614	7378884	7378614	7378764	7379857	7379916	462	0,3,3	1,0,0	0,1,0	7,3,3	198	99	2.03445682845e-06	4.06108882294e-05	0.0,1.0,1.0	0.0,0.143,0.0	0.619
464	"AT1G14270"	"AT1G14270"	chr1	-	4876360	4876767	4876669	4876767	4876111	4876194	464	290,260,405	4,5,9	408,219,482	0,0,0	198	99	0.000351412020999	0.00379964247705	0.973,0.963,0.957	1.0,1.0,1.0	-0.036
466	"AT3G14230"	"RAP2-2"	chr3	-	4738699	4739136	4738711	4739136	4737574	4738451	466	0,2,0	15,17,32	0,0,0	36,11,33	110	99	1	1.0	0.0,0.096,0.0	0.0,0.0,0.0	0.032
467	"AT3G10920"	"MSD1"	chr3	+	3418914	3419040	3418914	3419037	3419151	3419208	467	1206,861,1515	0,0,0	1307,794,1470	3,0,0	101	99	1	1.0	1.0,1.0,1.0	0.998,1.0,1.0	0.001
468	"AT1G67590"	"AT1G67590"	chr1	-	25333550	25333639	25333557	25333639	25333057	25333352	468	2,5,8	0,0,1	5,0,3	0,0,0	105	99	1	1.0	1.0,1.0,0.883	1.0,NA,1.0	-0.039
469	"AT5G43810"	"AGO10"	chr5	+	17610971	17611361	17610971	17611005	17611844	17612421	469	6,8,9	32,22,39	14,4,11	32,18,34	198	99	0.301419236484	0.891028765047	0.086,0.154,0.103	0.179,0.1,0.139	-0.025
471	"AT2G05590"	"AT2G05590"	chr2	+	2068558	2068651	2068558	2068646	2068737	2068822	471	13,8,14	47,38,50	9,4,5	63,44,93	103	99	0.00051937102247	0.00528536393455	0.21,0.168,0.212	0.121,0.08,0.049	0.113
473	"AT3G15980"	"AT3G15980"	chr3	-	5411964	5412194	5412046	5412194	5411666	5411718	473	69,47,61	6,5,7	101,88,162	15,9,21	180	99	0.337032641633	0.946295080313	0.863,0.838,0.827	0.787,0.843,0.809	0.03
474	"AT3G15980"	"AT3G15980"	chr3	-	5411964	5412194	5412061	5412194	5411666	5411718	474	72,50,63	7,0,3	103,90,163	0,4,3	195	99	0.0615161100158	0.261695582772	0.839,1.0,0.914	1.0,0.92,0.965	-0.044
475	"AT3G15980"	"AT3G15980"	chr3	-	5412046	5412194	5412061	5412194	5411666	5411718	475	9,8,9	7,0,3	17,11,22	0,4,3	113	99	0.177228123296	0.614284762208	0.53,1.0,0.724	1.0,0.707,0.865	-0.106
477	"AT1G29850"	"AT1G29850"	chr1	+	10449408	10449485	10449408	10449480	10449597	10449946	477	0,0,1	457,299,488	6,5,7	560,344,666	103	99	1	1.0	0.0,0.0,0.002	0.01,0.014,0.01	-0.011
478	"AT5G50740"	"AT5G50740"	chr5	-	20637956	20637996	20637961	20637996	20637690	20637859	478	1,1,0	55,42,46	0,0,2	72,40,72	103	99	1	1.0	0.017,0.022,0.0	0.0,0.0,0.026	0.004
484	"AT5G10940"	"AT5G10940"	chr5	-	3452075	3452190	3452084	3452190	3451435	3451575	484	6,3,5	120,80,151	9,0,13	65,25,79	107	99	0.00204393987214	0.0163200737483	0.044,0.034,0.03	0.114,0.0,0.132	-0.046
485	"AT5G47900"	"AT5G47900"	chr5	+	19394537	19394634	19394537	19394629	19394713	19394857	485	1,0,1	44,35,37	0,1,1	45,26,39	103	99	1	1.0	0.021,0.0,0.025	0.0,0.036,0.024	-0.005
486	"AT2G18890"	"AT2G18890"	chr2	+	8185150	8185286	8185150	8185242	8185641	8185791	486	26,13,24	0,0,0	60,27,52	0,0,3	142	99	0.978466970348	1.0	1.0,1.0,1.0	1.0,1.0,0.924	0.025
487	"AT1G66970"	"GDPDL1"	chr1	-	24995800	24996117	24995866	24996117	24995314	24995608	487	0,0,0	204,229,435	1,1,0	701,238,564	164	99	1	1.0	0.0,0.0,0.0	0.001,0.003,0.0	-0.001
490	"AT1G73960"	"TAF2"	chr1	-	27806796	27806962	27806856	27806962	27806522	27806706	490	16,19,41	0,0,0	35,19,53	1,0,3	158	99	0.476525717425	1.0	1.0,1.0,1.0	0.956,1.0,0.917	0.042
491	"AT3G02600"	"LPP3"	chr3	+	551604	551847	551604	551718	552436	552529	491	24,22,20	0,1,0	32,20,31	0,0,1	198	99	1	1.0	1.0,0.917,1.0	1.0,1.0,0.939	-0.007
492	"AT3G02600"	"LPP3"	chr3	+	551604	551847	551604	551718	552930	553152	492	6,8,15	1,1,2	24,11,16	3,0,0	198	99	0.200640332316	0.667514951744	0.75,0.8,0.789	0.8,1.0,1.0	-0.154
494	"AT1G67700"	"HHL1"	chr1	+	25375194	25375281	25375194	25375278	25375405	25375453	494	1200,931,1549	8,7,10	1677,965,1795	3,6,6	101	99	1	1.0	0.993,0.992,0.993	0.998,0.994,0.997	-0.004
495	"AT2G35060"	"POT11"	chr2	-	14777713	14777942	14777716	14777942	14777393	14777639	495	0,0,0	67,55,85	1,0,0	123,44,114	101	99	1	1.0	0.0,0.0,0.0	0.008,0.0,0.0	-0.003
496	"AT1G22200"	"AT1G22200"	chr1	-	7838207	7838304	7838211	7838304	7838047	7838114	496	0,0,2	101,79,137	1,1,0	185,106,112	102	99	1	1.0	0.0,0.0,0.014	0.005,0.009,0.0	0.0
498	"AT1G80380"	"GLYK"	chr1	+	30217218	30217632	30217218	30217575	30217862	30218248	498	9,5,12	491,551,769	28,5,20	1108,407,1046	155	99	0.28247725547	0.856551858318	0.012,0.006,0.01	0.016,0.008,0.012	-0.003
499	"AT1G80380"	"GLYK"	chr1	+	30217862	30218248	30217862	30218233	30218337	30218417	499	576,667,855	1,3,3	1129,527,1160	0,1,0	113	99	1	1.0	0.998,0.995,0.996	1.0,0.998,1.0	-0.003
500	"AT1G80380"	"GLYK"	chr1	+	30218913	30218945	30218913	30218927	30219060	30219204	500	845,673,977	0,0,0	1236,738,1464	0,0,1	116	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
501	"AT1G09420"	"G6PD4"	chr1	-	3039513	3039670	3039549	3039670	3039246	3039449	501	1,0,1	26,24,27	0,0,2	17,3,23	134	99	1	1.0	0.028,0.0,0.027	0.0,0.0,0.06	-0.002
504	"AT1G01140"	"CIPK9"	chr1	-	65732	65864	65738	65864	65562	65652	504	0,0,0	84,46,118	0,1,0	125,70,142	104	99	1	1.0	0.0,0.0,0.0	0.0,0.013,0.0	-0.004
505	"AT1G17720"	"PP2AB2"	chr1	-	6096212	6096389	6096215	6096389	6095831	6095923	505	48,37,86	67,68,89	67,46,94	115,67,117	101	99	0.688876830625	1.0	0.413,0.348,0.486	0.363,0.402,0.441	0.014
506	"AT2G04270"	"RNE"	chr2	+	1475325	1475429	1475325	1475413	1475599	1475781	506	28,29,70	0,2,4	56,20,59	1,0,0	114	99	0.144541970072	0.539692679621	1.0,0.926,0.938	0.98,1.0,1.0	-0.039
508	"AT1G69220"	"SIK1"	chr1	-	26025353	26026171	26025434	26026171	26025107	26025196	508	54,57,85	0,0,0	85,37,80	0,0,2	179	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.957	0.014
510	"AT5G48690"	"AT5G48690"	chr5	-	19748423	19748510	19748427	19748510	19748280	19748341	510	2,3,2	0,1,0	0,0,6	3,0,4	102	99	1	1.0	1.0,0.744,1.0	0.0,NA,0.593	0.618
511	"AT2G37160"	"AT2G37160"	chr2	+	15611441	15611552	15611441	15611547	15611632	15611720	511	0,0,0	0,2,0	1,1,1	0,0,1	103	99	1	1.0	NA,0.0,NA	1.0,1.0,0.49	-0.83
512	"AT5G63090"	"LOB"	chr5	-	25309799	25309929	25309870	25309929	25308571	25309302	512	1,2,1	2,0,0	1,2,0	0,0,0	169	99	1	1.0	0.227,1.0,1.0	1.0,1.0,NA	-0.258
513	"AT5G63090"	"LOB"	chr5	-	25310674	25310973	25310678	25310973	25308571	25309302	513	2,2,4	9,3,11	2,1,10	6,1,5	102	99	0.0953308494971	0.380590083761	0.177,0.393,0.261	0.244,0.493,0.66	-0.189
514	"AT5G63090"	"LOB"	chr5	-	25310674	25310973	25310678	25310973	25309870	25309929	514	0,0,0	0,0,2	0,1,0	0,0,0	102	99	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
516	"AT5G55180"	"AT5G55180"	chr5	+	22388984	22390269	22388984	22390265	22390515	22390714	516	0,0,0	177,119,165	2,0,0	180,145,254	102	99	1	1.0	0.0,0.0,0.0	0.011,0.0,0.0	-0.004
519	"AT3G61010"	"AT3G61010"	chr3	-	22572080	22572164	22572090	22572164	22571915	22571988	519	1,1,3	0,1,0	8,6,8	0,0,3	108	99	0.58395731333	1.0	1.0,0.478,1.0	1.0,1.0,0.71	-0.077
520	"AT3G61010"	"AT3G61010"	chr3	-	22573609	22573718	22573636	22573718	22573405	22573458	520	14,18,31	0,1,0	48,27,38	0,0,0	125	99	1	1.0	1.0,0.934,1.0	1.0,1.0,1.0	-0.022
521	"AT3G61010"	"AT3G61010"	chr3	-	22573609	22573718	22573636	22573718	22573477	22573528	521	28,27,32	15,20,35	54,30,57	38,26,35	125	99	0.67540320385	1.0	0.597,0.517,0.42	0.53,0.477,0.563	-0.012
522	"AT5G14740"	"BCA2"	chr5	+	4759095	4759218	4759095	4759213	4760524	4760588	522	5,4,9	5037,4529,7190	15,5,20	6859,3171,6978	103	99	1	1.0	0.001,0.001,0.001	0.002,0.002,0.003	-0.001
523	"AT5G14740"	"BCA2"	chr5	+	4761960	4762070	4761960	4762066	4762217	4762615	523	1,3,3	8437,7001,10458	1,0,2	8831,5915,10571	102	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
524	"AT5G14740"	"BCA2"	chr5	+	4761960	4762070	4761960	4762066	4762224	4762615	524	0,2,3	3,3,3	1,0,2	2,6,2	102	99	0.181725358912	0.616440923368	0.0,0.393,0.493	0.327,0.0,0.493	0.022
526	"AT1G18390"	"AT1G18390"	chr1	+	6328428	6328473	6328428	6328463	6328681	6329319	526	27,18,49	2,0,1	37,15,32	0,1,0	108	99	0.725176629796	1.0	0.925,1.0,0.978	1.0,0.932,1.0	-0.01
529	"AT5G57565"	"AT5G57565"	chr5	+	23311213	23311285	23311213	23311241	23311383	23311564	529	12,16,18	2,0,0	20,16,29	3,1,4	142	99	0.00540491177528	0.0389604057135	0.807,1.0,1.0	0.823,0.918,0.835	0.077
530	"AT3G14172"	"AT3G14172"	chr3	-	4704450	4704633	4704474	4704633	4704257	4704357	530	33,32,56	0,0,0	47,25,50	0,0,1	122	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.976	0.008
531	"AT3G52300"	"ATPQ"	chr3	+	19397651	19397720	19397651	19397716	19397819	19397906	531	1,0,2	1268,1059,1611	0,0,1	1450,996,1662	102	99	1	1.0	0.001,0.0,0.001	0.0,0.0,0.001	0.0
532	"AT1G44835"	"AT1G44835"	chr1	+	16941901	16942032	16941901	16942029	16942105	16942180	532	0,2,0	95,83,134	0,0,0	100,84,140	101	99	1	1.0	0.0,0.023,0.0	0.0,0.0,0.0	0.008
533	"AT2G46790"	"APRR9"	chr2	+	19233160	19233330	19233160	19233322	19233419	19233550	533	23,21,33	3,7,8	7,6,6	7,2,19	106	99	0.00250298212781	0.019388772005	0.877,0.737,0.794	0.483,0.737,0.228	0.32
536	"AT1G47570"	"AT1G47570"	chr1	+	17478654	17479011	17478654	17478991	17479130	17479281	536	1,3,0	68,54,79	5,0,2	67,36,81	118	99	0.241622730842	0.761368815312	0.012,0.045,0.0	0.059,0.0,0.02	-0.007
537	"AT3G46210"	"AT3G46210"	chr3	-	16978583	16978892	16978781	16978892	16978383	16978502	537	1,0,0	2,4,10	2,0,4	9,5,7	198	99	0.0174575545828	0.0974244175105	0.2,0.0,0.0	0.1,0.0,0.222	-0.041
538	"AT3G46210"	"AT3G46210"	chr3	-	16978583	16978892	16978851	16978892	16978383	16978502	538	1,0,0	1,0,0	2,1,4	0,0,0	198	99	1	1.0	0.333,NA,NA	1.0,1.0,1.0	-0.667
539	"AT3G46210"	"AT3G46210"	chr3	-	16978781	16978892	16978851	16978892	16978383	16978502	539	2,4,10	1,0,0	9,6,7	0,0,0	168	99	1	1.0	0.541,1.0,1.0	1.0,1.0,1.0	-0.153
541	"AT5G41140"	"AT5G41140"	chr5	+	16472006	16472138	16472006	16472117	16472221	16472292	541	91,69,128	12,9,7	88,59,92	11,5,9	119	99	0.855397649482	1.0	0.863,0.864,0.938	0.869,0.908,0.895	-0.002
545	"AT5G62620"	"B3GALT19"	chr5	+	25139081	25139255	25139081	25139239	25139351	25139459	545	37,27,36	0,2,1	46,17,41	1,0,0	114	99	0.458740757858	1.0	1.0,0.921,0.969	0.976,1.0,1.0	-0.029
547	"AT1G01040"	"DCL1"	chr1	+	27371	27536	27371	27533	27617	27713	547	2,6,8	11,18,30	1,0,7	29,16,19	101	99	0.0598660684332	0.258920745974	0.151,0.246,0.207	0.033,0.0,0.265	0.102
549	"AT2G43490"	"AT2G43490"	chr2	-	18058044	18058201	18058056	18058201	18057838	18057937	549	31,26,46	12,9,15	46,12,44	6,10,16	110	99	0.87954335405	1.0	0.699,0.722,0.734	0.873,0.519,0.712	0.017
551	"AT2G22920"	"SCPL12"	chr2	+	9756975	9757111	9756975	9757089	9757203	9757249	551	4,1,0	32,20,54	0,6,6	66,42,83	120	99	0.283866897169	0.856551858318	0.093,0.04,0.0	0.0,0.105,0.056	-0.009
552	"AT5G14420"	"RGLG2"	chr5	-	4650731	4650790	4650737	4650790	4650239	4650627	552	1,0,2	2,3,4	1,1,0	1,0,0	104	99	1	1.0	0.322,0.0,0.322	0.488,1.0,NA	-0.529
553	"AT5G60600"	"ISPG"	chr5	+	24361075	24361192	24361075	24361189	24361268	24361343	553	750,728,1072	1,0,8	1269,565,1448	1,0,1	101	99	1	1.0	0.999,1.0,0.992	0.999,1.0,0.999	-0.002
554	"AT3G15020"	"mMDH2"	chr3	+	5057590	5057714	5057590	5057708	5057808	5058248	554	1,2,0	0,0,0	3,0,2	0,0,2	104	99	1	1.0	1.0,1.0,NA	1.0,NA,0.488	0.256
556	"AT4G31170"	"AT4G31170"	chr4	-	15155466	15155703	15155575	15155703	15155047	15155118	556	5,4,8	70,43,95	29,9,15	113,41,89	198	99	0.000315954392067	0.00348894318048	0.034,0.044,0.04	0.114,0.099,0.078	-0.058
558	"AT1G05230"	"HDG2"	chr1	-	1513824	1513920	1513830	1513920	1513373	1513744	558	57,32,73	5,9,4	51,40,80	17,5,19	104	99	0.0224363346924	0.116605537934	0.916,0.772,0.946	0.741,0.884,0.8	0.07
560	"AT2G40935"	"PCR10"	chr2	+	17083143	17083379	17083143	17083346	17083736	17083963	560	14,11,19	2,0,2	20,20,30	0,0,0	131	99	0.339090884511	0.946295080313	0.841,1.0,0.878	1.0,1.0,1.0	-0.094
561	"AT2G40935"	"PCR10"	chr2	+	17083143	17083444	17083143	17083346	17083736	17083963	561	12,11,20	2,0,2	13,6,17	0,0,0	196	99	0.177538948615	0.614284762208	0.752,1.0,0.835	1.0,1.0,1.0	-0.138
562	"AT2G40935"	"PCR10"	chr2	+	17083143	17083444	17083143	17083379	17083736	17083963	562	12,11,20	14,11,19	13,6,17	20,20,30	163	99	0.0365954760417	0.1758615932	0.342,0.378,0.39	0.283,0.154,0.256	0.139
563	"AT1G79700"	"AT1G79700"	chr1	-	29991803	29991880	29991833	29991880	29990335	29990825	563	22,18,36	1,2,0	32,19,31	1,1,0	128	99	1	1.0	0.944,0.874,1.0	0.961,0.936,1.0	-0.026
564	"AT1G18730"	"PNSB4"	chr1	+	6461317	6461910	6461317	6461389	6461993	6462224	564	11,8,11	972,787,1037	8,16,19	1404,908,1808	198	99	1	1.0	0.006,0.005,0.005	0.003,0.009,0.005	-0.0
566	"AT4G38090"	"AT4G38090"	chr4	-	17884122	17884228	17884134	17884228	17883998	17884052	566	31,33,56	6,5,11	73,41,81	14,12,18	110	99	0.374114205762	1.0	0.823,0.856,0.821	0.824,0.755,0.802	0.04
