ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
569	"AT2G39920"	"AT2G39920"	chr2	-	16664241	16664355	16664241	16664319	16664454	16664539
570	"AT2G24755"	"AT2G24755"	chr2	-	10548001	10548370	10548001	10548338	10548446	10548554
571	"AT3G20320"	"TGD2"	chr3	-	7088464	7088591	7088464	7088580	7088717	7089047
572	"AT3G58490"	"LPPD"	chr3	+	21633557	21633632	21633571	21633632	21633351	21633447
573	"AT2G20050"	"AT2G20050"	chr2	-	8652038	8652121	8652038	8652112	8652201	8652264
574	"AT2G14045"	"AT2G14045"	chr2	+	5906997	5907150	5907003	5907150	5906549	5906638
575	"AT1G72416"	"AT1G72416"	chr1	-	27259220	27259433	27259220	27259430	27259519	27259576
576	"AT5G14030"	"AT5G14030"	chr5	+	4529427	4529614	4529432	4529614	4528133	4528269
577	"AT5G07250"	"ATRBL3"	chr5	-	2274631	2274882	2274631	2274741	2274967	2275131
578	"AT3G55290"	"AT3G55290"	chr3	+	20502905	20503797	20502908	20503797	20502611	20502670
579	"AT5G46410"	"SSP4"	chr5	+	18826286	18826417	18826295	18826417	18825915	18826172
580	"AT3G49260"	"iqd21"	chr3	+	18264863	18264952	18264866	18264952	18264557	18264780
581	"AT3G63490"	"RPL1"	chr3	+	23445668	23445794	23445678	23445794	23445515	23445599
582	"AT2G25355"	"AT2G25355"	chr2	+	10801533	10801608	10801540	10801608	10801277	10801441
583	"AT3G52560"	"UEV1D"	chr3	-	19494902	19495082	19494902	19495028	19495268	19495408
584	"AT5G54280"	"VIII-2"	chr5	-	22044078	22044106	22044078	22044103	22044216	22044367
585	"AT5G24630"	"BIN4"	chr5	-	8434085	8434162	8434085	8434150	8434235	8434361
586	"AT5G24630"	"BIN4"	chr5	-	8434439	8434674	8434439	8434671	8435055	8435117
587	"AT5G24630"	"BIN4"	chr5	-	8435055	8435129	8435055	8435117	8435290	8435537
588	"AT5G24630"	"BIN4"	chr5	-	8435631	8435742	8435631	8435730	8435859	8436170
589	"AT2G33480"	"ANAC041"	chr2	+	14181878	14182402	14181884	14182402	14181535	14181789
590	"AT5G28020"	"CYSD2"	chr5	-	10028127	10028179	10028127	10028172	10028485	10028524
591	"AT5G28020"	"CYSD2"	chr5	-	10028127	10028185	10028127	10028172	10028485	10028524
592	"AT5G28020"	"CYSD2"	chr5	-	10028127	10028185	10028127	10028179	10028485	10028524
593	"AT5G28020"	"CYSD2"	chr5	-	10028127	10028179	10028127	10028172	10028550	10028580
594	"AT5G19130"	"AT5G19130"	chr5	-	6417443	6418251	6417443	6418246	6418387	6418487
595	"AT5G19130"	"AT5G19130"	chr5	-	6417443	6418251	6417443	6418246	6418391	6418487
596	"AT5G17410"	"GCP2"	chr5	+	5731023	5731072	5731026	5731072	5730849	5730908
597	"AT4G09960"	"AGL11"	chr4	-	6236972	6237026	6236972	6237014	6237089	6237131
598	"AT5G23720"	"PHS1"	chr5	+	7998966	7999168	7998971	7999168	7998688	7998831
599	"AT3G18660"	"GUX1"	chr3	-	6420817	6421425	6420817	6421422	6421557	6421794
600	"AT3G18660"	"GUX1"	chr3	-	6420817	6421437	6420817	6421422	6421557	6421794
601	"AT3G18660"	"GUX1"	chr3	-	6420817	6421437	6420817	6421425	6421557	6421794
602	"AT5G26570"	"GWD3"	chr5	+	9266428	9266540	9266439	9266540	9266153	9266352
603	"AT1G02850"	"BGLU11"	chr1	+	631927	632043	631999	632043	631602	631858
604	"AT1G02850"	"BGLU11"	chr1	+	631927	632043	632008	632043	631602	631858
605	"AT1G02850"	"BGLU11"	chr1	+	631999	632043	632008	632043	631602	631858
606	"AT1G02850"	"BGLU11"	chr1	+	632880	633259	632883	633259	632715	632806
607	"AT4G16160"	"OEP162"	chr4	+	9157930	9158011	9157936	9158011	9157758	9157810
608	"AT3G13990"	"AT3G13990"	chr3	-	4626765	4626861	4626765	4626858	4626941	4627203
609	"AT2G05210"	"POT1A"	chr2	+	1891713	1891940	1891779	1891940	1891470	1891550
610	"AT2G05210"	"POT1A"	chr2	+	1891713	1891940	1891802	1891940	1891470	1891550
611	"AT2G05210"	"POT1A"	chr2	+	1891779	1891940	1891802	1891940	1891470	1891550
612	"AT4G24350"	"AT4G24350"	chr4	+	12610362	12610526	12610370	12610526	12610007	12610075
613	"AT1G55520"	"TBP2"	chr1	-	20725725	20726058	20725725	20726055	20726143	20726224
614	"AT2G18300"	"HBI1"	chr2	-	7953181	7953316	7953181	7953310	7953391	7953463
615	"AT4G17615"	"CBL1"	chr4	+	9817634	9818076	9818016	9818076	9817018	9817220
616	"AT5G26280"	"AT5G26280"	chr5	+	9209269	9209439	9209338	9209439	9209057	9209184
617	"AT5G66510"	"GAMMACA3"	chr5	-	26550586	26550745	26550586	26550712	26550819	26550963
618	"AT3G62800"	"DBR4"	chr3	-	23226932	23227174	23226932	23227169	23227446	23227512
619	"AT5G67540"	"AT5G67540"	chr5	-	26945172	26945782	26945172	26945699	26946015	26946365
620	"AT4G06634"	"AT4G06634"	chr4	-	3765508	3765664	3765508	3765652	3765764	3765854
621	"AT5G17780"	"AT5G17780"	chr5	-	5868115	5868453	5868115	5868447	5868558	5869050
622	"AT4G39420"	"AT4G39420"	chr4	+	18346955	18347083	18346964	18347083	18346475	18346875
623	"AT2G15570"	"GAT1"	chr2	-	6791289	6791878	6791289	6791875	6792700	6792933
624	"AT2G48100"	"AT2G48100"	chr2	+	19671175	19671285	19671182	19671285	19670684	19670828
625	"AT3G55770"	"WLIM2B"	chr3	+	20704590	20705320	20704875	20705320	20704410	20704500
626	"AT2G32170"	"AT2G32170"	chr2	+	13669152	13669268	13669200	13669268	13668948	13669028
627	"AT3G17205"	"UPL6"	chr3	+	5876728	5876841	5876770	5876841	5876502	5876584
628	"AT5G49110"	"AT5G49110"	chr5	+	19903217	19903305	19903220	19903305	19902934	19903126
629	"AT4G22540"	"ORP2A"	chr4	-	11860443	11860780	11860443	11860738	11860945	11861139
630	"AT4G22540"	"ORP2A"	chr4	-	11863760	11864126	11863760	11864123	11864252	11864378
631	"AT4G22540"	"ORP2A"	chr4	-	11863760	11864126	11863760	11864123	11865712	11866364
632	"AT2G29930"	"AT2G29930"	chr2	-	12757184	12758111	12757184	12757872	12758332	12758558
633	"AT1G08310"	"AT1G08310"	chr1	+	2619396	2619617	2619405	2619617	2619114	2619292
634	"AT2G42120"	"POLD2"	chr2	-	17565647	17565780	17565647	17565777	17565908	17566032
635	"AT5G04080"	"AT5G04080"	chr5	+	1104925	1105049	1104934	1105049	1104523	1104848
636	"AT5G67030"	"ZEP"	chr5	-	26754109	26754198	26754109	26754189	26754280	26754335
637	"AT5G08130"	"BIM1"	chr5	-	2607049	2607387	2607049	2607384	2607498	2607594
638	"AT5G08130"	"BIM1"	chr5	-	2608279	2608382	2608279	2608370	2608483	2608885
639	"AT5G08130"	"BIM1"	chr5	-	2609301	2609403	2609301	2609391	2609534	2609914
640	"AT1G21630"	"AT1G21630"	chr1	+	7585520	7585635	7585523	7585635	7585377	7585449
641	"AT5G25220"	"KNAT3"	chr5	+	8738075	8738584	8738083	8738584	8737844	8737981
642	"AT5G48550"	"AT5G48550"	chr5	+	19679790	19680560	19679924	19680560	19678916	19679564
643	"AT3G17365"	"AT3G17365"	chr3	-	5947762	5947809	5947762	5947793	5947905	5947958
644	"AT4G18490"	"AT4G18490"	chr4	+	10204756	10204871	10204762	10204871	10204352	10204445
645	"AT4G18490"	"AT4G18490"	chr4	+	10205306	10206167	10205309	10206167	10205039	10205219
646	"AT4G02430"	"SR34B"	chr4	+	1070525	1070583	1070535	1070583	1070367	1070417
647	"AT4G21580"	"AT4G21580"	chr4	+	11476960	11477227	11476978	11477227	11476800	11476882
648	"AT3G62030"	"CYP20-3"	chr3	+	22974221	22974375	22974224	22974375	22973955	22974144
649	"AT3G54230"	"SUA"	chr3	+	20075719	20075873	20075722	20075873	20075492	20075572
650	"AT1G57820"	"ORTH2"	chr1	-	21416018	21416144	21416018	21416135	21416373	21416903
651	"AT4G23050"	"AT4G23050"	chr4	+	12081191	12081317	12081194	12081317	12080649	12081082
652	"AT5G47455"	"AT5G47455"	chr5	+	19252203	19252364	19252205	19252364	19251077	19251196
653	"AT5G36170"	"PRFB1"	chr5	-	14235875	14236406	14235875	14236387	14236498	14236685
654	"AT5G36170"	"PRFB1"	chr5	-	14237652	14237724	14237652	14237721	14237808	14238026
655	"AT4G00440"	"AT4G00440"	chr4	+	198206	198579	198211	198579	197502	198112
656	"AT5G10330"	"HISN6B"	chr5	-	3249624	3249870	3249624	3249837	3249957	3250138
657	"AT2G36680"	"VPS37-2"	chr2	-	15369245	15369366	15369245	15369361	15369448	15369495
658	"AT3G62010"	"AT3G62010"	chr3	+	22967794	22968224	22967803	22968224	22967358	22967594
659	"AT2G10440"	"MED15C"	chr2	-	4014044	4014163	4014044	4014133	4014205	4014370
660	"AT4G21540"	"SPHK1"	chr4	+	11460639	11460715	11460642	11460715	11460244	11460345
661	"AT1G28530"	"AT1G28530"	chr1	-	10034235	10034724	10034235	10034721	10034821	10035025
662	"AT3G11470"	"AT3G11470"	chr3	-	3611339	3611407	3611339	3611402	3611723	3611904
663	"AT3G11470"	"AT3G11470"	chr3	-	3611339	3611407	3611339	3611402	3611728	3611904
664	"AT2G34090"	"MEE18"	chr2	-	14398188	14398300	14398188	14398285	14398412	14398545
665	"AT4G02070"	"MSH6"	chr4	+	907467	907570	907476	907570	907161	907261
666	"AT4G34660"	"AT4G34660"	chr4	-	16547665	16547779	16547665	16547710	16548234	16548453
667	"AT4G15510"	"PPD1"	chr4	+	8861323	8861752	8861333	8861752	8861035	8861140
668	"AT5G05690"	"CYP90A1"	chr5	-	1703103	1703234	1703103	1703232	1703325	1703432
669	"AT2G22010"	"RKP"	chr2	-	9364367	9364581	9364367	9364572	9364665	9364865
670	"AT5G52300"	"LTI65"	chr5	+	21237355	21237526	21237358	21237526	21237055	21237274
671	"AT1G31420"	"FEI1"	chr1	+	11252755	11253004	11252758	11253004	11252347	11252680
672	"AT2G21385"	"AT2G21385"	chr2	+	9151251	9151311	9151263	9151311	9151072	9151175
673	"AT3G54350"	"emb1967"	chr3	-	20126379	20126468	20126379	20126442	20126555	20126623
674	"AT5G25560"	"AT5G25560"	chr5	+	8899093	8899670	8899425	8899670	8897870	8898983
675	"AT5G25560"	"AT5G25560"	chr5	+	8900054	8900117	8900084	8900117	8899936	8899996
676	"AT5G25560"	"AT5G25560"	chr5	+	8901280	8901709	8901286	8901709	8901085	8901197
677	"AT4G38270"	"GAUT3"	chr4	+	17939441	17939582	17939445	17939582	17939038	17939168
678	"AT4G38270"	"GAUT3"	chr4	+	17939441	17939582	17939445	17939582	17939038	17939176
679	"AT2G01350"	"QPT"	chr2	-	166490	166637	166490	166619	166722	166856
680	"AT3G20480"	"LPXK"	chr3	-	7152667	7152913	7152667	7152895	7152988	7153112
681	"AT3G56930"	"PAT04"	chr3	+	21074901	21075135	21075009	21075135	21074520	21074829
682	"AT3G03790"	"AT3G03790"	chr3	+	963962	964191	963971	964191	963675	963853
683	"AT3G13235"	"AT3G13235"	chr3	-	4273578	4273699	4273578	4273696	4273801	4273932
684	"AT1G75890"	"EXL2"	chr1	+	28494066	28494339	28494105	28494339	28493868	28493999
685	"AT2G23985"	"AT2G23985"	chr2	+	10205449	10205474	10205461	10205474	10204991	10205241
686	"AT2G23985"	"AT2G23985"	chr2	+	10206103	10206407	10206112	10206407	10205622	10205693
687	"AT1G78150"	"AT1G78150"	chr1	+	29405465	29405652	29405552	29405652	29405213	29405287
688	"AT2G28310"	"AT2G28310"	chr2	+	12085688	12085792	12085697	12085792	12085506	12085521
689	"AT2G45990"	"AT2G45990"	chr2	+	18920787	18920864	18920802	18920864	18920623	18920686
690	"AT1G55810"	"UKL3"	chr1	+	20863485	20863558	20863500	20863558	20863325	20863419
691	"AT4G14160"	"AT4G14160"	chr4	+	8172088	8172352	8172206	8172352	8171828	8171990
692	"AT5G17010"	"AT5G17010"	chr5	-	5587350	5587757	5587350	5587752	5587843	5587982
693	"AT5G17010"	"AT5G17010"	chr5	-	5588637	5588736	5588637	5588692	5588897	5588978
694	"AT5G57700"	"AT5G57700"	chr5	+	23375272	23375385	23375289	23375385	23374873	23374983
695	"AT5G42540"	"XRN2"	chr5	+	17013301	17013439	17013334	17013439	17013006	17013164
696	"AT2G25910"	"AT2G25910"	chr2	-	11049579	11049625	11049579	11049622	11049714	11049844
697	"AT2G43180"	"AT2G43180"	chr2	-	17953496	17953866	17953496	17953837	17953920	17953957
698	"AT2G43180"	"AT2G43180"	chr2	-	17954031	17954231	17954031	17954228	17954312	17954451
699	"AT1G49720"	"ABF1"	chr1	+	18400741	18401824	18400783	18401824	18400091	18400160
700	"AT1G53730"	"SRF6"	chr1	+	20065091	20065251	20065094	20065251	20064868	20065002
701	"AT3G58780"	"AGL1"	chr3	+	21740674	21740756	21740695	21740756	21739144	21739376
702	"AT1G03457"	"BRN2"	chr1	-	862487	862640	862487	862613	862752	862804
703	"AT5G10470"	"KCA1"	chr5	-	3292620	3292831	3292620	3292828	3292937	3292993
704	"AT5G14440"	"AT5G14440"	chr5	-	4655902	4656176	4655902	4656173	4656497	4656597
705	"AT1G55350"	"DEK1"	chr1	-	20653819	20654256	20653819	20654235	20654322	20654768
706	"AT2G22720"	"AT2G22720"	chr2	+	9659074	9659942	9659094	9659942	9658792	9658994
707	"AT4G20380"	"LSD1"	chr4	+	11004963	11005150	11005018	11005150	11004834	11004896
708	"AT4G20380"	"LSD1"	chr4	+	11004963	11005150	11005021	11005150	11004834	11004896
709	"AT4G20380"	"LSD1"	chr4	+	11004963	11005150	11005024	11005150	11004834	11004896
710	"AT4G20380"	"LSD1"	chr4	+	11005018	11005150	11005021	11005150	11004834	11004896
711	"AT4G20380"	"LSD1"	chr4	+	11005018	11005150	11005024	11005150	11004834	11004896
712	"AT4G20380"	"LSD1"	chr4	+	11005021	11005150	11005024	11005150	11004834	11004896
713	"AT5G05970"	"NEDD1"	chr5	+	1798957	1799134	1798960	1799134	1798250	1798877
714	"AT2G33385"	"ARPC2B"	chr2	-	14148395	14148528	14148395	14148501	14148653	14148731
715	"AT1G42480"	"AT1G42480"	chr1	+	15937169	15937249	15937218	15937249	15937018	15937045
716	"AT5G65210"	"TGA1"	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201
717	"AT5G01230"	"AT5G01230"	chr5	-	94481	94708	94481	94531	94947	94997
718	"AT1G61100"	"AT1G61100"	chr1	-	22511168	22511215	22511168	22511212	22511306	22511359
719	"AT5G51460"	"TPPA"	chr5	+	20902656	20902800	20902659	20902800	20902086	20902559
720	"AT2G07690"	"MCM5"	chr2	-	3526649	3526829	3526649	3526823	3526906	3527050
721	"AT5G15730"	"CRLK2"	chr5	+	5132124	5132282	5132130	5132282	5131914	5132044
722	"AT5G07510"	"GRP14"	chr5	-	2377709	2378188	2377709	2378164	2378512	2378829
723	"AT4G38570"	"PIS2"	chr4	-	18031573	18031672	18031573	18031648	18031761	18031818
724	"AT1G79830"	"GC5"	chr1	-	30033360	30033590	30033360	30033584	30033713	30033794
725	"AT1G02960"	"AT1G02960"	chr1	-	667150	667437	667150	667281	667540	667641
726	"AT1G02960"	"AT1G02960"	chr1	-	667372	667464	667372	667437	667540	667641
727	"AT5G52470"	"MED36B"	chr5	+	21296162	21296231	21296167	21296231	21295314	21295491
728	"AT3G63340"	"AT3G63340"	chr3	-	23395903	23395983	23395903	23395980	23396114	23396479
729	"AT1G04300"	"AT1G04300"	chr1	-	1152878	1152971	1152878	1152947	1153035	1153124
730	"AT1G04300"	"AT1G04300"	chr1	-	1153233	1153345	1153233	1153288	1153717	1153940
731	"AT4G23600"	"CORI3"	chr4	+	12312710	12313212	12312736	12313212	12312481	12312575
732	"AT3G62840"	"AT3G62840"	chr3	-	23235931	23236114	23235931	23236111	23236487	23236512
733	"AT2G21340"	"DTX46"	chr2	+	9134139	9134195	9134148	9134195	9133947	9134056
734	"AT1G04510"	"PRP19A"	chr1	+	1230464	1230827	1230470	1230827	1230302	1230373
735	"AT1G16240"	"SYP51"	chr1	-	5555006	5555314	5555006	5555312	5555508	5555553
736	"AT2G27340"	"AT2G27340"	chr2	+	11697647	11697696	11697652	11697696	11696936	11697558
737	"AT1G15350"	"AT1G15350"	chr1	-	5278944	5279194	5278944	5279189	5279481	5279574
738	"AT5G51860"	"AT5G51860"	chr5	-	21081843	21081966	21081843	21081939	21082244	21082286
739	"AT3G46590"	"TRP2"	chr3	+	17153816	17154381	17153819	17154381	17153574	17153722
740	"AT1G66200"	"GLN1-2"	chr1	-	24656661	24656795	24656661	24656768	24656854	24656903
741	"AT2G32250"	"FRS2"	chr2	+	13696411	13696486	13696417	13696486	13696222	13696288
742	"AT2G44530"	"PRS5"	chr2	+	18383961	18384138	18383964	18384138	18383514	18383827
743	"AT4G23860"	"AT4G23860"	chr4	+	12409294	12409419	12409297	12409419	12409006	12409165
744	"AT4G23860"	"AT4G23860"	chr4	+	12409294	12409419	12409306	12409419	12409006	12409165
745	"AT4G23860"	"AT4G23860"	chr4	+	12409297	12409419	12409306	12409419	12409006	12409165
746	"AT2G02860"	"SUC3"	chr2	-	831043	831108	831043	831083	831209	831308
747	"AT1G17450"	"AT1G17450"	chr1	-	5994487	5995117	5994487	5995033	5995212	5995398
748	"AT1G77890"	"AT1G77890"	chr1	+	29293400	29293478	29293433	29293478	29293206	29293272
749	"AT1G77890"	"AT1G77890"	chr1	+	29293400	29293478	29293433	29293478	29293206	29293278
750	"AT1G58025"	"AT1G58025"	chr1	-	21459370	21459431	21459370	21459428	21460033	21460268
751	"AT1G58025"	"AT1G58025"	chr1	-	21461094	21461855	21461094	21461821	21461981	21462197
752	"AT4G31420"	"AT4G31420"	chr4	-	15246239	15246458	15246239	15246455	15246560	15246730
753	"AT2G17130"	"IDH2"	chr2	-	7461583	7461823	7461583	7461811	7461956	7462554
754	"AT3G14810"	"MSL5"	chr3	-	4971905	4972199	4971905	4972193	4972278	4972402
755	"AT1G64110"	"AT1G64110"	chr1	-	23799367	23799438	23799367	23799432	23799521	23799613
756	"AT1G61210"	"AT1G61210"	chr1	+	22567736	22568174	22567742	22568174	22567046	22567209
757	"AT2G47020"	"AT2G47020"	chr2	-	19320362	19320458	19320362	19320453	19320541	19320700
758	"AT2G47020"	"AT2G47020"	chr2	-	19321771	19321874	19321771	19321870	19321973	19322074
759	"AT4G31080"	"AT4G31080"	chr4	+	15122195	15122727	15122297	15122727	15121798	15121908
760	"AT2G42610"	"LSH10"	chr2	+	17750094	17750440	17750104	17750440	17747916	17748569
761	"AT1G59890"	"SNL5"	chr1	+	22046817	22046972	22046829	22046972	22046501	22046719
762	"AT1G55050"	"AT1G55050"	chr1	+	20542769	20543453	20542773	20543453	20541886	20542001
763	"AT5G23405"	"HMGB12"	chr5	-	7883828	7883880	7883828	7883877	7883965	7884048
764	"AT4G16360"	"KINB2"	chr4	+	9246141	9246304	9246144	9246304	9245862	9246044
765	"AT1G71860"	"PTP1"	chr1	+	27028353	27028495	27028358	27028495	27028131	27028280
766	"AT1G71860"	"PTP1"	chr1	+	27028762	27029092	27028768	27029092	27028591	27028677
767	"AT3G06110"	"DSPTP1B"	chr3	+	1843936	1844057	1843966	1844057	1843717	1843853
768	"AT1G28630"	"AT1G28630"	chr1	-	10061470	10061583	10061470	10061565	10061667	10061799
769	"AT1G28630"	"AT1G28630"	chr1	-	10062438	10062543	10062438	10062540	10062688	10062802
770	"AT4G33130"	"AT4G33130"	chr4	-	15979578	15979783	15979578	15979770	15979861	15979978
771	"AT5G64830"	"AT5G64830"	chr5	-	25916242	25916340	25916242	25916329	25916419	25916624
772	"AT1G21060"	"AT1G21060"	chr1	+	7372097	7372160	7372133	7372160	7371946	7372013
773	"AT4G31550"	"WRKY11"	chr4	-	15290332	15290461	15290332	15290458	15290790	15291539
774	"AT1G10657"	"AT1G10657"	chr1	+	3531192	3531342	3531264	3531342	3530821	3530927
775	"AT2G20490"	"NOP10"	chr2	+	8832498	8832541	8832501	8832541	8831883	8831950
776	"AT5G28350"	"AT5G28350"	chr5	+	10320958	10321107	10321078	10321107	10320539	10320647
777	"AT5G67610"	"AT5G67610"	chr5	-	26963121	26963371	26963121	26963335	26963508	26963638
778	"AT5G20250"	"RFS6"	chr5	+	6833988	6834047	6834004	6834047	6833658	6833895
779	"AT5G51710"	"KEA5"	chr5	-	21004277	21004616	21004277	21004607	21004742	21004838
780	"AT2G33210"	"HSP60-2"	chr2	-	14076604	14076685	14076604	14076670	14076782	14076872
781	"AT2G43740"	"JAL25"	chr2	-	18126577	18127502	18126577	18127445	18127629	18128293
782	"AT5G21430"	"ndhU"	chr5	+	7223063	7223204	7223066	7223204	7222860	7222950
783	"AT4G09970"	"AT4G09970"	chr4	+	6246226	6246303	6246234	6246303	6245982	6246139
784	"AT4G09970"	"AT4G09970"	chr4	+	6247483	6247768	6247501	6247768	6247199	6247403
785	"AT3G52210"	"AT3G52210"	chr3	+	19367392	19367487	19367395	19367487	19367220	19367299
786	"AT3G52210"	"AT3G52210"	chr3	+	19368676	19368765	19368683	19368765	19368489	19368558
787	"AT1G32070"	"NSI"	chr1	-	11535224	11535340	11535224	11535337	11535457	11535569
788	"AT3G12380"	"ARP5"	chr3	-	3941098	3941241	3941098	3941223	3941477	3941548
789	"AT4G39100"	"SHL1"	chr4	-	18218620	18218753	18218620	18218733	18219335	18219404
790	"AT5G22370"	"EMB1705"	chr5	+	7406582	7406678	7406585	7406678	7406096	7406197
791	"AT5G26610"	"AT5G26610"	chr5	+	9375405	9375527	9375437	9375527	9375182	9375230
792	"AT5G60590"	"AT5G60590"	chr5	+	24357944	24358248	24357956	24358248	24357702	24357878
793	"AT5G19470"	"NUDT24"	chr5	+	6567585	6567665	6567609	6567665	6567333	6567459
794	"AT3G61710"	"BECLIN1"	chr3	-	22841521	22841868	22841521	22841860	22842102	22842432
795	"AT1G54840"	"IDM2"	chr1	-	20452592	20453054	20452592	20453044	20453136	20453935
796	"AT5G24670"	"AT5G24670"	chr5	+	8449335	8449469	8449347	8449469	8449189	8449266
797	"AT4G06701"	"AT4G06701"	chr4	-	3939857	3939923	3939857	3939920	3940022	3940160
798	"AT2G31865"	"PARG2"	chr2	-	13547181	13547382	13547181	13547352	13547451	13547536
799	"AT5G65430"	"GRF8"	chr5	-	26148200	26148566	26148200	26148560	26148686	26148803
800	"AT1G60610"	"AT1G60610"	chr1	-	22329663	22329721	22329663	22329713	22330124	22330207
801	"AT4G22970"	"ESP1"	chr4	-	12035459	12035700	12035459	12035691	12035772	12036002
802	"AT5G24060"	"AT5G24060"	chr5	-	8132603	8132826	8132603	8132787	8133046	8133146
803	"AT1G23860"	"RSZ21"	chr1	-	8428234	8428399	8428234	8428330	8428604	8428818
804	"AT2G22240"	"IPS2"	chr2	-	9453124	9453508	9453124	9453506	9453580	9453649
805	"AT2G30480"	"AT2G30480"	chr2	-	12988523	12988582	12988523	12988573	12988669	12989016
806	"AT2G30480"	"AT2G30480"	chr2	-	12988523	12988582	12988523	12988573	12988673	12989016
807	"AT4G08180"	"ORP1C"	chr4	+	5171229	5171669	5171232	5171669	5171021	5171118
808	"AT5G05310"	"AT5G05310"	chr5	+	1572220	1572322	1572225	1572322	1572080	1572149
809	"AT4G30200"	"VIL2"	chr4	-	14786632	14787951	14786632	14787915	14788033	14788663
810	"AT2G26550"	"HO2"	chr2	-	11292435	11292517	11292435	11292480	11292650	11292874
811	"AT2G21800"	"EME1A"	chr2	+	9299758	9299877	9299767	9299877	9299511	9299665
812	"AT4G06676"	"AT4G06676"	chr4	+	3901149	3901276	3901160	3901276	3901000	3901077
813	"AT3G07650"	"COL9"	chr3	+	2442462	2443021	2442465	2443021	2441656	2441840
814	"AT2G20950"	"AT2G20950"	chr2	+	9004307	9004544	9004313	9004544	9004105	9004228
815	"AT4G16420"	"ADA2B"	chr4	-	9263681	9263901	9263681	9263889	9264152	9264172
816	"AT4G16420"	"ADA2B"	chr4	-	9264250	9264299	9264250	9264296	9264388	9264464
817	"AT2G35210"	"AGD10"	chr2	+	14837666	14837768	14837676	14837768	14837463	14837589
818	"AT4G15393"	"CYP702A5"	chr4	+	8806710	8806838	8806717	8806838	8806430	8806613
819	"AT5G27830"	"AT5G27830"	chr5	+	9861737	9862108	9861917	9862108	9861288	9861425
820	"AT3G58900"	"AT3G58900"	chr3	+	21774054	21774195	21774065	21774195	21772837	21773965
821	"AT3G22970"	"AT3G22970"	chr3	+	8153081	8153271	8153083	8153271	8152037	8152996
822	"AT4G04920"	"MED16"	chr4	+	2503246	2503791	2503279	2503791	2502756	2502928
823	"AT2G24270"	"ALDH11A3"	chr2	-	10329456	10329618	10329456	10329607	10329721	10329941
824	"AT5G60170"	"AT5G60170"	chr5	+	24229699	24229832	24229705	24229832	24229463	24229555
825	"AT2G34150"	"SCAR1"	chr2	-	14422281	14422424	14422281	14422405	14422697	14422861
826	"AT3G54840"	"RABF1"	chr3	+	20320722	20321001	20320740	20321001	20320403	20320490
827	"AT2G02560"	"CAND1"	chr2	+	690462	690638	690468	690638	690311	690380
828	"AT1G75060"	"AT1G75060"	chr1	-	28181824	28181887	28181824	28181884	28181972	28182112
829	"AT4G25080"	"CHLM"	chr4	+	12878338	12878647	12878381	12878647	12877744	12878145
830	"AT2G38960"	"AERO2"	chr2	+	16267046	16267249	16267050	16267249	16266843	16266948
831	"AT4G33380"	"AT4G33380"	chr4	+	16072480	16072619	16072486	16072619	16072319	16072408
832	"AT4G00540"	"ATMYB3R2"	chr4	-	236958	237019	236958	237013	237258	237582
833	"AT1G60640"	"AT1G60640"	chr1	-	22338318	22338384	22338318	22338381	22338466	22338526
834	"AT1G24300"	"AT1G24300"	chr1	-	8615283	8617452	8615283	8617437	8617616	8618327
835	"AT1G19140"	"AT1G19140"	chr1	-	6611237	6611314	6611237	6611311	6611397	6611569
836	"AT1G11840"	"ATGLX1"	chr1	+	3997238	3997391	3997248	3997391	3997033	3997141
837	"AT3G49060"	"PUB32"	chr3	-	18189802	18189990	18189802	18189966	18190073	18190219
838	"AT5G10140"	"FLC"	chr5	-	3173496	3173891	3173496	3173825	3174817	3174859
839	"AT3G59020"	"AT3G59020"	chr3	-	21811459	21811608	21811459	21811605	21811683	21811823
840	"AT3G44750"	"HDT1"	chr3	+	16298778	16298814	16298787	16298814	16298446	16298672
841	"AT3G33530"	"AT3G33530"	chr3	+	14089290	14089429	14089314	14089429	14089088	14089218
842	"AT5G21060"	"AT5G21060"	chr5	-	7152082	7152166	7152082	7152160	7152231	7152382
843	"AT5G11380"	"DXPS3"	chr5	+	3632732	3633022	3632737	3633022	3632374	3632653
844	"AT5G66060"	"P4H10"	chr5	+	26420112	26420210	26420118	26420210	26419763	26419848
845	"AT5G63550"	"AT5G63550"	chr5	+	25446543	25446612	25446546	25446612	25446392	25446473
846	"AT5G07940"	"AT5G07940"	chr5	+	2534527	2534592	2534530	2534592	2533723	2533886
847	"AT5G07940"	"AT5G07940"	chr5	+	2534681	2534912	2534687	2534912	2534527	2534592
848	"AT1G70620"	"AT1G70620"	chr1	+	26627774	26628053	26627841	26628053	26627195	26627512
849	"AT1G70620"	"AT1G70620"	chr1	+	26629001	26629962	26629052	26629962	26628830	26628897
850	"AT1G70620"	"AT1G70620"	chr1	+	26630397	26630582	26630504	26630582	26630246	26630303
851	"AT4G26140"	"BGAL12"	chr4	-	13244507	13244689	13244507	13244683	13244784	13244946
852	"AT3G11830"	"CCT7"	chr3	+	3735167	3735257	3735173	3735257	3734993	3735092
853	"AT4G39850"	"ABCC1"	chr4	+	18494901	18495085	18494904	18495085	18494630	18494703
